"Comparison","Module","Cluster","n_g1","n_g2","mean_g1","mean_g2","cohens_d","p_value","p_adj","sig"
"Suppressed_vs_PreART","MS_Stemness_Naive","TEMRA/CTL CD8",2871,1881,-0.6563,-0.6983,0.147,2.49425334166729e-09,7.75127238214635e-09,"***"
"Suppressed_vs_PreART","MS_Stemness_Naive","Follicular B cell",1911,3015,-0.2344,-0.133,-0.32,1.50104589839856e-33,1.31259342064341e-32,"***"
"Suppressed_vs_PreART","MS_Stemness_Naive","ISG+ CD4 T cell",1234,411,0.4917,0.261,0.68,4.9221527543999e-30,3.89223696354527e-29,"***"
"Suppressed_vs_PreART","MS_Stemness_Naive","Transitional B cell",684,1895,-0.3481,-0.3643,0.05,0.111975831764703,0.152613249663384,"ns"
"Suppressed_vs_PreART","MS_Stemness_Naive","CD56bright NK",179,605,-0.2389,-0.4642,0.54,9.43607494818609e-11,3.14886289357296e-10,"***"
"Suppressed_vs_PreART","MS_Stemness_Naive","Vd1 gd T cell",992,752,0.0726,0.1854,-0.299,5.27631792642684e-13,1.95395019346503e-12,"***"
"Suppressed_vs_PreART","MS_Stemness_Naive","Tex CD8",170,429,-0.471,-0.6763,0.456,2.76176578961411e-10,9.02754547328159e-10,"***"
"Suppressed_vs_PreART","MS_Stemness_Naive","Non-classical Monocyte",553,520,-0.8529,-0.9262,0.41,1.05152427649617e-21,5.91420696357938e-21,"***"
"Suppressed_vs_PreART","MS_Stemness_Naive","Resting Naive B cell",1273,1665,-0.1176,-0.0402,-0.247,1.77646768134047e-14,7.08222390098465e-14,"***"
"Suppressed_vs_PreART","MS_Stemness_Naive","CD56dim CD122int NK",411,1375,-0.7177,-0.8035,0.381,4.19541165498705e-13,1.5584816008293e-12,"***"
"Suppressed_vs_PreART","MS_Stemness_Naive","Cytotoxic gd T cell",839,358,-0.6036,-0.7,0.325,1.72417285445184e-09,5.40015445655765e-09,"***"
"Suppressed_vs_PreART","MS_Stemness_Naive","CD56dim CD122lo NK",791,1455,-0.6253,-0.782,0.582,2.44251955297879e-37,2.41829621856908e-36,"***"
"Suppressed_vs_PreART","MS_Stemness_Naive","CD4dim Naive T cell",317,746,0.3802,0.3747,0.016,0.633786130565669,0.691462293221807,"ns"
"Suppressed_vs_PreART","MS_Stemness_Naive","Vg9Vd2 gd T cell",718,671,-0.3925,-0.4154,0.075,0.0639598454846082,0.0923735923936836,"ns"
"Suppressed_vs_PreART","MS_Stemness_Naive","Intermediate Monocyte",108,26,-0.8301,-0.6925,-0.595,0.0164116660890749,0.02647969828244,"*"
"Suppressed_vs_PreART","MS_Stemness_Naive","TNF+ B cell",72,10,-0.2024,-0.1301,-0.239,0.391270514521935,0.458203398237809,"ns"
"Suppressed_vs_PreART","MS_Cytotoxicity","Naive 1 CD8",1410,2957,-0.68,-0.6495,-0.172,1.73971160722567e-09,5.44170889153095e-09,"***"
"Suppressed_vs_PreART","MS_Cytotoxicity","Naive Intermediate CD8",185,1823,-0.6762,-0.6253,-0.31,0.00034597748745261,0.00070862273736509,"***"
"Suppressed_vs_PreART","MS_Cytotoxicity","Naive 3 CD4",1358,3563,-0.7076,-0.6991,-0.069,1.08509107192614e-08,3.22165825072494e-08,"***"
"Suppressed_vs_PreART","MS_Cytotoxicity","Th2/Th17 EM CD4",1174,1570,-0.7141,-0.7271,0.046,1.08143176693415e-25,7.31952122478594e-25,"***"
"Suppressed_vs_PreART","MS_Cytotoxicity","CD56dim CD122hi NK",1276,4122,1.8158,1.8603,-0.063,0.540479698615761,0.605984725261284,"ns"
"Suppressed_vs_PreART","MS_Cytotoxicity","Classical Monocyte",450,1180,-0.544,-0.6469,0.257,1.98086007603612e-30,1.59266467858474e-29,"***"
"Suppressed_vs_PreART","MS_Cytotoxicity","Naive 1 CD4",1897,9575,-0.7142,-0.6842,-0.219,0.00150004589999162,0.00284569277623114,"**"
"Suppressed_vs_PreART","MS_Cytotoxicity","Naive 2 CD4",2780,5781,-0.6989,-0.695,-0.029,2.63930543876921e-05,6.10992833941162e-05,"***"
"Suppressed_vs_PreART","MS_Cytotoxicity","CD8+ MAIT cell",217,505,-0.5647,-0.4341,-0.176,0.274992093096701,0.337419485705138,"ns"
"Suppressed_vs_PreART","MS_Cytotoxicity","Transitional Memory CD4",410,3224,-0.7163,-0.6793,-0.265,0.000138190507067996,0.000298561275865572,"***"
"Suppressed_vs_PreART","MS_Cytotoxicity","Treg",331,949,-0.7229,-0.7489,0.226,7.96129856008301e-12,2.83015895399984e-11,"***"
"Suppressed_vs_PreART","MS_Cytotoxicity","Tscm CD8",6,312,-0.6628,-0.6659,0.019,0.681681550498948,0.733536372538941,"ns"
"Suppressed_vs_PreART","MS_Cytotoxicity","pDC",75,75,-0.3112,-0.4638,0.524,0.00176442851969142,0.00330278963529738,"**"
"Suppressed_vs_PreART","MS_Cytotoxicity","Activated B cell",937,599,-0.7465,-0.8357,0.884,3.59615542878209e-134,2.32875362361132e-132,"***"
"Suppressed_vs_PreART","MS_Cytotoxicity","Naive 2 CD8",1112,2765,-0.5758,-0.6469,0.224,0.362914290102169,0.429828294159564,"ns"
"Suppressed_vs_PreART","MS_Cytotoxicity","TEMRA/CTL CD8",2871,1881,1.7263,1.9819,-0.34,2.93624388637841e-65,5.45367469128889e-64,"***"
"Suppressed_vs_PreART","MS_Cytotoxicity","Follicular B cell",1911,3015,-0.7318,-0.7567,0.269,1.57486055123058e-46,1.9652947295565e-45,"***"
"Suppressed_vs_PreART","MS_Cytotoxicity","ISG+ CD4 T cell",1234,411,-0.7189,-0.7048,-0.124,0.000103504789791572,0.000227520620495968,"***"
"Suppressed_vs_PreART","MS_Cytotoxicity","Transitional B cell",684,1895,-0.7431,-0.7645,0.155,5.52824179100373e-19,2.74237418866355e-18,"***"
"Suppressed_vs_PreART","MS_Cytotoxicity","CD56bright NK",179,605,0.9775,1.6458,-0.925,1.60954498157315e-21,8.92701337002144e-21,"***"
"Suppressed_vs_PreART","MS_Cytotoxicity","Vd1 gd T cell",992,752,-0.5217,-0.605,0.219,2.03023851009851e-14,8.0537275996623e-14,"***"
"Suppressed_vs_PreART","MS_Cytotoxicity","Tex CD8",170,429,0.5419,1.1138,-0.544,2.78194140323892e-09,8.58960258010366e-09,"***"
"Suppressed_vs_PreART","MS_Cytotoxicity","Non-classical Monocyte",553,520,-0.7234,-0.7647,0.217,2.20873418039861e-23,1.34317946604951e-22,"***"
"Suppressed_vs_PreART","MS_Cytotoxicity","Resting Naive B cell",1273,1665,-0.6958,-0.7412,0.307,1.13681962698527e-42,1.27281300292369e-41,"***"
"Suppressed_vs_PreART","MS_Cytotoxicity","CD56dim CD122int NK",411,1375,2.1311,2.2247,-0.167,0.00155648583470441,0.00294344124700218,"**"
"Suppressed_vs_PreART","MS_Cytotoxicity","Cytotoxic gd T cell",839,358,1.5662,1.764,-0.248,5.76934481160006e-08,1.64172804852657e-07,"***"
"Suppressed_vs_PreART","MS_Cytotoxicity","CD56dim CD122lo NK",791,1455,1.7728,2.0832,-0.433,3.53257966880177e-15,1.45680910265904e-14,"***"
"Suppressed_vs_PreART","MS_Cytotoxicity","CD4dim Naive T cell",317,746,-0.6204,-0.6689,0.213,0.20720919436762,0.263941110954182,"ns"
"Suppressed_vs_PreART","MS_Cytotoxicity","Vg9Vd2 gd T cell",718,671,0.5857,0.6017,-0.026,0.542518752885541,0.607702165457576,"ns"
"Suppressed_vs_PreART","MS_Cytotoxicity","Intermediate Monocyte",108,26,-0.6824,-0.7129,0.279,0.406604570954094,0.474306013634863,"ns"
"Suppressed_vs_PreART","MS_Cytotoxicity","TNF+ B cell",72,10,-0.695,-0.733,0.522,0.150347176288231,0.197820886538497,"ns"
"Suppressed_vs_PreART","MS_Inflammatory_Chemokines","Naive 1 CD8",1410,2957,-0.2931,-0.2983,0.037,9.26587709767116e-58,1.43232525974323e-56,"***"
"Suppressed_vs_PreART","MS_Inflammatory_Chemokines","Naive Intermediate CD8",185,1823,-0.3224,-0.3131,-0.07,1.09768909346145e-16,4.93445228505373e-16,"***"
"Suppressed_vs_PreART","MS_Inflammatory_Chemokines","Naive 3 CD4",1358,3563,-0.3137,-0.3376,0.339,7.25024515807513e-126,3.94808804517e-124,"***"
"Suppressed_vs_PreART","MS_Inflammatory_Chemokines","Th2/Th17 EM CD4",1174,1570,-0.3146,-0.3384,0.176,3.63647881430771e-47,4.61005462385253e-46,"***"
"Suppressed_vs_PreART","MS_Inflammatory_Chemokines","CD56dim CD122hi NK",1276,4122,0.4995,0.6667,-0.296,4.34415811338187e-31,3.58917339298723e-30,"***"
"Suppressed_vs_PreART","MS_Inflammatory_Chemokines","Classical Monocyte",450,1180,0.4385,-0.0461,0.665,6.29359442812319e-12,2.24396610859868e-11,"***"
"Suppressed_vs_PreART","MS_Inflammatory_Chemokines","Naive 1 CD4",1897,9575,-0.3205,-0.3456,0.346,1.07775292039166e-204,2.15191333104869e-202,"***"
"Suppressed_vs_PreART","MS_Inflammatory_Chemokines","Naive 2 CD4",2780,5781,-0.3096,-0.3336,0.311,3.02269605816294e-138,2.25788944439348e-136,"***"
"Suppressed_vs_PreART","MS_Inflammatory_Chemokines","CD8+ MAIT cell",217,505,-0.182,-0.2087,0.076,6.83970517641115e-15,2.76823202747992e-14,"***"
"Suppressed_vs_PreART","MS_Inflammatory_Chemokines","Transitional Memory CD4",410,3224,-0.3194,-0.3369,0.213,9.16895134556956e-31,7.49788649282753e-30,"***"
"Suppressed_vs_PreART","MS_Inflammatory_Chemokines","Treg",331,949,-0.3222,-0.3321,0.101,1.32056239224341e-11,4.639610103962e-11,"***"
"Suppressed_vs_PreART","MS_Inflammatory_Chemokines","Tscm CD8",6,312,-0.2107,-0.3039,0.497,0.0889063456133652,0.123776643863813,"ns"
"Suppressed_vs_PreART","MS_Inflammatory_Chemokines","pDC",75,75,-0.3779,-0.3689,-0.073,0.839157460000707,0.871530678006803,"ns"
"Suppressed_vs_PreART","MS_Inflammatory_Chemokines","Activated B cell",937,599,-0.2751,-0.1805,-0.233,4.05305724823957e-31,3.36025092276194e-30,"***"
"Suppressed_vs_PreART","MS_Inflammatory_Chemokines","Naive 2 CD8",1112,2765,-0.2521,-0.2928,0.231,2.49109749562543e-56,3.73041849969908e-55,"***"
"Suppressed_vs_PreART","MS_Inflammatory_Chemokines","TEMRA/CTL CD8",2871,1881,0.478,0.7248,-0.65,5.05912360575484e-145,4.04055338646286e-143,"***"
"Suppressed_vs_PreART","MS_Inflammatory_Chemokines","Follicular B cell",1911,3015,-0.3403,-0.3405,0.003,6.97682393215928e-17,3.16001325925399e-16,"***"
"Suppressed_vs_PreART","MS_Inflammatory_Chemokines","ISG+ CD4 T cell",1234,411,-0.3186,-0.3015,-0.205,0.00144672874288263,0.00275326613816265,"**"
"Suppressed_vs_PreART","MS_Inflammatory_Chemokines","Transitional B cell",684,1895,-0.3147,-0.3305,0.108,1.28976698034497e-07,3.58501355557603e-07,"***"
"Suppressed_vs_PreART","MS_Inflammatory_Chemokines","CD56bright NK",179,605,0.2629,0.5373,-0.58,8.29869275212891e-13,3.0590258206309e-12,"***"
"Suppressed_vs_PreART","MS_Inflammatory_Chemokines","Vd1 gd T cell",992,752,-0.1186,-0.1738,0.202,1.12313652113592e-22,6.59567427608249e-22,"***"
"Suppressed_vs_PreART","MS_Inflammatory_Chemokines","Tex CD8",170,429,0.2582,0.4982,-0.576,5.66840334688802e-14,2.21557820866945e-13,"***"
"Suppressed_vs_PreART","MS_Inflammatory_Chemokines","Non-classical Monocyte",553,520,0.0915,0.0077,0.108,0.000336991950141944,0.000692480885540393,"***"
"Suppressed_vs_PreART","MS_Inflammatory_Chemokines","Resting Naive B cell",1273,1665,-0.3128,-0.3216,0.066,1.54538762457731e-14,6.19188753927629e-14,"***"
"Suppressed_vs_PreART","MS_Inflammatory_Chemokines","CD56dim CD122int NK",411,1375,0.5216,0.7407,-0.493,4.9052025358515e-27,3.50831799280603e-26,"***"
"Suppressed_vs_PreART","MS_Inflammatory_Chemokines","Cytotoxic gd T cell",839,358,0.4431,0.7272,-0.611,2.02992818865673e-30,1.62665817392024e-29,"***"
"Suppressed_vs_PreART","MS_Inflammatory_Chemokines","CD56dim CD122lo NK",791,1455,0.5517,0.7329,-0.364,1.15551785308428e-21,6.45366148249404e-21,"***"
"Suppressed_vs_PreART","MS_Inflammatory_Chemokines","CD4dim Naive T cell",317,746,-0.2521,-0.3086,0.405,1.22696322991222e-11,4.33599395113522e-11,"***"
"Suppressed_vs_PreART","MS_Inflammatory_Chemokines","Vg9Vd2 gd T cell",718,671,0.2999,0.3616,-0.146,1.8594913949764e-06,4.75998010936267e-06,"***"
"Suppressed_vs_PreART","MS_Inflammatory_Chemokines","Intermediate Monocyte",108,26,-0.1345,0.2964,-0.78,0.0103833865177652,0.0174709228206218,"*"
"Suppressed_vs_PreART","MS_Inflammatory_Chemokines","TNF+ B cell",72,10,-0.2717,-0.1916,-0.425,0.983041636219566,0.987161676606069,"ns"
"Suppressed_vs_PreART","MS_Terminal_Differentiation","Naive 1 CD8",1410,2957,-0.2516,-0.3068,0.611,1.72079322755419e-137,1.21265310977054e-135,"***"
"Suppressed_vs_PreART","MS_Terminal_Differentiation","Naive Intermediate CD8",185,1823,-0.2481,-0.3175,0.899,1.68071649725959e-38,1.69915473731392e-37,"***"
"Suppressed_vs_PreART","MS_Terminal_Differentiation","Naive 3 CD4",1358,3563,-0.2663,-0.3056,0.504,4.16752767413854e-130,2.43546251395998e-128,"***"
"Suppressed_vs_PreART","MS_Terminal_Differentiation","Th2/Th17 EM CD4",1174,1570,-0.2335,-0.2995,0.534,2.30390287306549e-80,5.63280743251522e-79,"***"
"Suppressed_vs_PreART","MS_Terminal_Differentiation","CD56dim CD122hi NK",1276,4122,0.3713,0.3335,0.109,0.00041250868740518,0.000836185122692734,"***"
"Suppressed_vs_PreART","MS_Terminal_Differentiation","Classical Monocyte",450,1180,0.1894,0.0376,0.694,1.1823776084209e-33,1.04537887445626e-32,"***"
"Suppressed_vs_PreART","MS_Terminal_Differentiation","Naive 1 CD4",1897,9575,-0.2641,-0.3076,0.55,4.53761490498985e-190,6.79507832022229e-188,"***"
"Suppressed_vs_PreART","MS_Terminal_Differentiation","Naive 2 CD4",2780,5781,-0.2645,-0.3002,0.427,4.2736156859088e-150,3.65699399408481e-148,"***"
"Suppressed_vs_PreART","MS_Terminal_Differentiation","CD8+ MAIT cell",217,505,-0.1574,-0.2544,0.488,3.97130793124613e-20,2.06853343549255e-19,"***"
"Suppressed_vs_PreART","MS_Terminal_Differentiation","Transitional Memory CD4",410,3224,-0.2573,-0.2988,0.496,4.62275587292616e-36,4.43044922861243e-35,"***"
"Suppressed_vs_PreART","MS_Terminal_Differentiation","Treg",331,949,-0.264,-0.3016,0.402,2.06719370778677e-20,1.09337662778302e-19,"***"
"Suppressed_vs_PreART","MS_Terminal_Differentiation","Tscm CD8",6,312,-0.2707,-0.3312,0.832,0.0650895674945712,0.093835501634773,"ns"
"Suppressed_vs_PreART","MS_Terminal_Differentiation","pDC",75,75,-0.106,-0.0924,-0.083,0.590923605507801,0.65457834433504,"ns"
"Suppressed_vs_PreART","MS_Terminal_Differentiation","Activated B cell",937,599,-0.1602,-0.2964,0.929,2.29092365743836e-80,5.63280743251522e-79,"***"
"Suppressed_vs_PreART","MS_Terminal_Differentiation","Naive 2 CD8",1112,2765,-0.2275,-0.3005,0.597,7.26527464555478e-101,2.48679972153561e-99,"***"
"Suppressed_vs_PreART","MS_Terminal_Differentiation","TEMRA/CTL CD8",2871,1881,0.3813,0.3716,0.028,0.396177037801793,0.46297685687608,"ns"
"Suppressed_vs_PreART","MS_Terminal_Differentiation","Follicular B cell",1911,3015,-0.1997,-0.2411,0.356,2.90596734430798e-40,3.12228598966903e-39,"***"
"Suppressed_vs_PreART","MS_Terminal_Differentiation","ISG+ CD4 T cell",1234,411,-0.2286,-0.2785,0.406,1.94045488134295e-27,1.40463138842831e-26,"***"
"Suppressed_vs_PreART","MS_Terminal_Differentiation","Transitional B cell",684,1895,-0.1627,-0.2408,0.595,3.21199889902762e-39,3.33157981041999e-38,"***"
"Suppressed_vs_PreART","MS_Terminal_Differentiation","CD56bright NK",179,605,-0.0336,0.0995,-0.466,2.54182908033226e-09,7.87868366943868e-09,"***"
"Suppressed_vs_PreART","MS_Terminal_Differentiation","Vd1 gd T cell",992,752,-0.1196,-0.2545,0.731,3.94094804551197e-75,8.50676713247448e-74,"***"
"Suppressed_vs_PreART","MS_Terminal_Differentiation","Tex CD8",170,429,0.0868,0.0562,0.105,0.180303013071481,0.233012955404136,"ns"
"Suppressed_vs_PreART","MS_Terminal_Differentiation","Non-classical Monocyte",553,520,0.1761,0.149,0.144,0.0198258133075773,0.0316684324566367,"*"
"Suppressed_vs_PreART","MS_Terminal_Differentiation","Resting Naive B cell",1273,1665,-0.1959,-0.2351,0.322,8.8452661278048e-23,5.23290312153587e-22,"***"
"Suppressed_vs_PreART","MS_Terminal_Differentiation","CD56dim CD122int NK",411,1375,0.4652,0.4831,-0.052,0.571712965438595,0.63653543921509,"ns"
"Suppressed_vs_PreART","MS_Terminal_Differentiation","Cytotoxic gd T cell",839,358,0.3849,0.302,0.241,9.11518524218471e-05,0.00020147586568519,"***"
"Suppressed_vs_PreART","MS_Terminal_Differentiation","CD56dim CD122lo NK",791,1455,0.4174,0.4222,-0.013,0.898691303153012,0.922168891800693,"ns"
"Suppressed_vs_PreART","MS_Terminal_Differentiation","CD4dim Naive T cell",317,746,-0.2288,-0.2885,0.557,1.53459082936657e-17,7.19545915295949e-17,"***"
"Suppressed_vs_PreART","MS_Terminal_Differentiation","Vg9Vd2 gd T cell",718,671,0.0462,-0.0142,0.245,2.18701297556675e-06,5.55093547612068e-06,"***"
"Suppressed_vs_PreART","MS_Terminal_Differentiation","Intermediate Monocyte",108,26,0.2135,0.1806,0.166,0.720888231749175,0.769211446374111,"ns"
"Suppressed_vs_PreART","MS_Terminal_Differentiation","TNF+ B cell",72,10,-0.1834,-0.257,0.52,0.0604370123868632,0.087815088950227,"ns"
"Suppressed_vs_PreART","MS_Activation","Naive 1 CD8",1410,2957,-0.4013,-0.4618,0.319,1.25832746680984e-17,5.94665209166936e-17,"***"
"Suppressed_vs_PreART","MS_Activation","Naive Intermediate CD8",185,1823,-0.4478,-0.4744,0.155,0.0284561529107309,0.044016102242809,"*"
"Suppressed_vs_PreART","MS_Activation","Naive 3 CD4",1358,3563,-0.333,-0.4216,0.423,4.98700500516147e-23,2.96497865815555e-22,"***"
"Suppressed_vs_PreART","MS_Activation","Th2/Th17 EM CD4",1174,1570,-0.3141,-0.3975,0.35,1.1748378388845e-15,4.91258544845945e-15,"***"
"Suppressed_vs_PreART","MS_Activation","CD56dim CD122hi NK",1276,4122,-0.0922,-0.2765,0.662,4.40976993948127e-82,1.12402221010608e-80,"***"
"Suppressed_vs_PreART","MS_Activation","Classical Monocyte",450,1180,0.1836,0.0783,0.264,7.00908427826972e-05,0.000156658264279237,"***"
"Suppressed_vs_PreART","MS_Activation","Naive 1 CD4",1897,9575,-0.3447,-0.4104,0.331,4.8146222561796e-19,2.40831626843556e-18,"***"
"Suppressed_vs_PreART","MS_Activation","Naive 2 CD4",2780,5781,-0.3843,-0.4284,0.216,8.33925505766965e-10,2.66056659363202e-09,"***"
"Suppressed_vs_PreART","MS_Activation","CD8+ MAIT cell",217,505,-0.3483,-0.388,0.162,0.0351852576240394,0.0533906759133619,"ns"
"Suppressed_vs_PreART","MS_Activation","Transitional Memory CD4",410,3224,-0.2808,-0.3949,0.539,3.32773929812651e-18,1.60105689925926e-17,"***"
"Suppressed_vs_PreART","MS_Activation","Treg",331,949,-0.3061,-0.3519,0.182,0.0544912321810761,0.0799026880696807,"ns"
"Suppressed_vs_PreART","MS_Activation","Tscm CD8",6,312,-0.3214,-0.4778,0.872,0.0588289153831287,0.0857906763590848,"ns"
"Suppressed_vs_PreART","MS_Activation","pDC",75,75,0.3666,0.4822,-0.32,0.0133893086501563,0.0221246782936376,"*"
"Suppressed_vs_PreART","MS_Activation","Activated B cell",937,599,0.8974,0.3197,1.368,5.00352046389063e-152,4.61093655056998e-150,"***"
"Suppressed_vs_PreART","MS_Activation","Naive 2 CD8",1112,2765,-0.4333,-0.4744,0.222,7.28434474047707e-06,1.76474115249576e-05,"***"
"Suppressed_vs_PreART","MS_Activation","TEMRA/CTL CD8",2871,1881,-0.2203,-0.2302,0.034,0.302519842128465,0.366079566535254,"ns"
"Suppressed_vs_PreART","MS_Activation","Follicular B cell",1911,3015,0.6739,0.6294,0.177,8.29622583424462e-12,2.94485290353335e-11,"***"
"Suppressed_vs_PreART","MS_Activation","ISG+ CD4 T cell",1234,411,-0.1042,-0.2313,0.451,1.10643796033357e-14,4.4630056447125e-14,"***"
"Suppressed_vs_PreART","MS_Activation","Transitional B cell",684,1895,0.691,0.5969,0.296,5.12009392571562e-10,1.65110969663723e-09,"***"
"Suppressed_vs_PreART","MS_Activation","CD56bright NK",179,605,-0.2549,-0.1974,-0.193,0.0177532945153737,0.0284718163713757,"*"
"Suppressed_vs_PreART","MS_Activation","Vd1 gd T cell",992,752,-0.4061,-0.4882,0.41,8.53368088832546e-21,4.61550776713946e-20,"***"
"Suppressed_vs_PreART","MS_Activation","Tex CD8",170,429,-0.1257,-0.086,-0.118,0.172101380992803,0.223862599814743,"ns"
"Suppressed_vs_PreART","MS_Activation","Non-classical Monocyte",553,520,0.1219,0.2739,-0.496,8.57255587083637e-22,4.85575505118769e-21,"***"
"Suppressed_vs_PreART","MS_Activation","Resting Naive B cell",1273,1665,0.6423,0.6192,0.078,1.19255841209676e-11,4.22063508919327e-11,"***"
"Suppressed_vs_PreART","MS_Activation","CD56dim CD122int NK",411,1375,-0.14,-0.2618,0.452,2.43288578424714e-16,1.07037605211767e-15,"***"
"Suppressed_vs_PreART","MS_Activation","Cytotoxic gd T cell",839,358,-0.2048,-0.2531,0.164,0.0114877184907632,0.0192210708825899,"*"
"Suppressed_vs_PreART","MS_Activation","CD56dim CD122lo NK",791,1455,-0.2356,-0.2523,0.06,0.580829150788328,0.645485456998531,"ns"
"Suppressed_vs_PreART","MS_Activation","CD4dim Naive T cell",317,746,-0.3434,-0.3829,0.165,0.226211829323235,0.284665726396255,"ns"
"Suppressed_vs_PreART","MS_Activation","Vg9Vd2 gd T cell",718,671,-0.2698,-0.3986,0.523,2.88637365450918e-22,1.66244021062596e-21,"***"
"Suppressed_vs_PreART","MS_Activation","Intermediate Monocyte",108,26,0.116,-0.1112,0.715,0.00414887337569799,0.00735803153824751,"**"
"Suppressed_vs_PreART","MS_Activation","TNF+ B cell",72,10,0.8905,0.8702,0.068,0.949155537850263,0.961190477045321,"ns"
"Suppressed_vs_PreART","MS_Inflammatory_Cytokines","Naive 1 CD8",1410,2957,-0.0324,-0.0244,-0.165,5.96524878024569e-20,3.08698403401051e-19,"***"
"Suppressed_vs_PreART","MS_Inflammatory_Cytokines","Naive Intermediate CD8",185,1823,-0.0354,-0.0214,-0.246,0.0196933039908443,0.0314777560787612,"*"
"Suppressed_vs_PreART","MS_Inflammatory_Cytokines","Naive 3 CD4",1358,3563,-0.0272,-0.0237,-0.071,8.09448937637373e-17,3.64556326048711e-16,"***"
"Suppressed_vs_PreART","MS_Inflammatory_Cytokines","Th2/Th17 EM CD4",1174,1570,-0.028,-0.0208,-0.137,1.08825775208259e-06,2.81888170161068e-06,"***"
"Suppressed_vs_PreART","MS_Inflammatory_Cytokines","CD56dim CD122hi NK",1276,4122,-0.0024,-0.0107,0.09,0.788566010916163,0.82723474700312,"ns"
"Suppressed_vs_PreART","MS_Inflammatory_Cytokines","Classical Monocyte",450,1180,0.657,0.3583,0.598,6.58887651559437e-07,1.73673796824688e-06,"***"
"Suppressed_vs_PreART","MS_Inflammatory_Cytokines","Naive 1 CD4",1897,9575,-0.0287,-0.024,-0.096,2.17016313417168e-20,1.14531076420162e-19,"***"
"Suppressed_vs_PreART","MS_Inflammatory_Cytokines","Naive 2 CD4",2780,5781,-0.0288,-0.023,-0.126,3.83222994115776e-11,1.31736340588436e-10,"***"
"Suppressed_vs_PreART","MS_Inflammatory_Cytokines","CD8+ MAIT cell",217,505,-0.0253,-0.0179,-0.093,1.91725403325674e-06,4.89737810627201e-06,"***"
"Suppressed_vs_PreART","MS_Inflammatory_Cytokines","Transitional Memory CD4",410,3224,-0.0325,-0.0154,-0.28,0.859284730270367,0.888199401953322,"ns"
"Suppressed_vs_PreART","MS_Inflammatory_Cytokines","Treg",331,949,-0.0287,-0.0123,-0.253,0.199097149363205,0.25482733433453,"ns"
"Suppressed_vs_PreART","MS_Inflammatory_Cytokines","Tscm CD8",6,312,-0.0422,-0.0321,-0.232,0.991058439100214,0.993546451918038,"ns"
"Suppressed_vs_PreART","MS_Inflammatory_Cytokines","pDC",75,75,-0.0071,0.0295,-0.28,0.937085687744996,0.951380215185174,"ns"
"Suppressed_vs_PreART","MS_Inflammatory_Cytokines","Activated B cell",937,599,0.0138,-0.0235,0.372,3.63674314961244e-58,5.73265564899435e-57,"***"
"Suppressed_vs_PreART","MS_Inflammatory_Cytokines","Naive 2 CD8",1112,2765,-0.0302,-0.019,-0.181,4.65098005474783e-10,1.50185285864903e-09,"***"
"Suppressed_vs_PreART","MS_Inflammatory_Cytokines","TEMRA/CTL CD8",2871,1881,-0.0115,-0.0227,0.156,2.1651612977808e-11,7.5293562692058e-11,"***"
"Suppressed_vs_PreART","MS_Inflammatory_Cytokines","Follicular B cell",1911,3015,-0.0205,-0.0243,0.058,7.52819007367662e-48,9.64574514252897e-47,"***"
