gene,avg_log2FC_unsup,padj_unsup,avg_log2FC_supp,padj_supp
SLC39A4,-1.90899174909278,5.13036869292251e-5,-2.27478314106785,2.0868643361831198e-11
NDUFB5,-0.719686246171202,5.25790922508263e-5,-0.719464379927308,2.11810431624008e-15
IP6K1,0.857419451956435,5.2916924796582e-5,0.957941710511724,2.96089554036253e-30
AMD1,0.703198243150938,5.30142326015341e-5,0.61134512769022,2.01881426004392e-18
THEMIS,-0.924671741595351,5.45911761869255e-5,-1.55278334821379,2.46569711624057e-266
CCNYL1,2.21092054883204,5.62626162246726e-5,2.12512286604636,4.43526470773827e-31
OLFM2,-1.29379263564493,5.72101376554162e-5,-0.986708353910127,1.1425163823657599e-30
SYNC,-0.671624543486629,5.79523990414665e-5,-0.711525914108525,3.69263412374916e-5
TMEM161B-DT,4.25547442861379,5.89271318826697e-5,3.82248825748121,4.2592767572410595e-30
OPN3,-2.7971572589988,5.91657445224389e-5,-2.33026746251783,6.09291389638156e-29
BLVRB,-1.99384446975873,5.99399296296247e-5,-1.69435743423282,3.1991757285195203e-15
INAFM2,-1.98520904309444,6.13574018416195e-5,-2.10695219981893,2.8771280125637102e-15
ENSG00000271774,7.62735997453293,6.19210041876134e-5,6.70660324315578,2.4336201910303302e-17
ACOT7,1.90599406514262,6.22238780815311e-5,1.39547718661596,6.00296354560345e-11
ENSG00000291054,5.34434007599379,6.35324476693474e-5,4.11428369035399,4.705121562513881e-9
HPRT1,-0.858613210330579,6.43813987344451e-5,-1.35070762226265,9.629406430258379e-60
AC097382.3,-6.06810120293675,6.78181359092565e-5,-3.15301307885401,2.49588518186029e-7
ZNF276,0.878644546439182,7.08674923427592e-5,0.854296695230033,4.33560174567279e-29
RILPL2,0.780501118644322,7.22103738178957e-5,0.979965243721076,1.5619575722138798e-48
MIR29B2CHG,1.55129578284825,7.39852345692588e-5,1.20306533460838,2.80056308191053e-9
ENSG00000290067,5.61105029870323,7.56560041907734e-5,5.24830464971443,8.37807802950712e-49
ARPP19,1.0546767692279,7.66134668251476e-5,0.798192687874305,6.741170926713581e-14
ANKS1A,1.39529453690082,7.95007081030374e-5,1.30015218585086,1.46057450383461e-20
IFI44,1.17597713186288,8.23683666239947e-5,0.895931231222305,1.36290492337848e-6
ENSG00000263657,4.28773167626271,8.27035703150401e-5,3.78558240905963,2.8798782116620898e-25
AL117332.1,-5.75363789671271,8.34788258257594e-5,-4.33311472884987,3.45699093963901e-8
KBTBD2,0.981024791348545,8.37583243556966e-5,0.600323136413567,0.00267691636700496
ZNF582-AS1,-6.09735784844013,8.58181005312985e-5,-3.21182563626944,1.50966334330626e-11
CTDP1,1.0918142181936,9.31235566599337e-5,0.662286163545007,0.00622764033844773
RAD54L2,1.84230796404187,9.34145617897694e-5,1.54882177254305,4.61080955296676e-21
MYO1D,2.6465567116527,9.53162466189578e-5,2.93754668626815,2.5627137042768997e-31
ENSG00000237773,4.63066127773259,9.62797273375063e-5,4.51217860039535,1.5699900001282e-35
PHLDB3,1.7640736189447,9.69287880502705e-5,1.36188680868395,6.99917396986915e-20
CD52,-1.01371677217084,9.72458243767247e-5,-0.695271092919038,1.6028602647285001e-16
MAP1LC3A,2.49919689462916,9.88713777618771e-5,1.82183654527957,8.3139769607779e-15
SCRN2,-1.57010263511048,9.91346108087864e-5,-1.61096013215461,3.88481007998781e-30
ABL2,1.17583885479905,1.0061469232312e-4,0.726690308833525,0.00389974560109087
AP001372.2,-5.85744272188487,1.0293730401494e-4,-3.99666200467691,3.08245318039814e-8
ENSG00000290548,4.19516830210761,1.0297644598545e-4,4.34788374243848,9.39625396018799e-61
NCOA5,0.722671538869758,1.0363139779598e-4,1.07378964222381,8.10891943709745e-29
IRF4,2.04392316438184,1.0575028971125e-4,1.24100454065487,0.00789512359803105
CLN3,-1.04485073568544,1.0746522259926e-4,-0.690586418407993,7.89970532983872e-8
AC242842.1,-6.0248134237921,1.0858314387301e-4,-2.67398701678494,3.72838102352475e-6
MIR4435-2HG,1.97714557707052,1.0877994561749e-4,2.0202066996911,4.648342571381229e-18
PCGF3-AS1,4.92984699846186,1.1055238576552e-4,4.58252244531485,5.40328551846682e-29
PHACTR4,0.9743987523744,1.1200867433775e-4,0.930451967625168,3.6423757070398394e-30
KLHL3,-3.22507825001747,1.1502313902456e-4,-1.56659458410144,2.26726198700726e-16
TP53TG1,-1.13947171351944,1.1578340453033e-4,-1.03503717131809,2.83459945202745e-7
DOP1A,1.14934243738421,1.1607771190153e-4,0.779161788103591,7.582018605594931e-9
LRPAP1,0.835557029272944,1.1651988065489e-4,0.767612528551985,2.15616927954455e-29
ENSG00000291124,4.89169734377862,1.1666624390074e-4,4.401867143946,4.2234450396224896e-20
SHLD1,0.64033918113799,1.2068905956085e-4,0.730554154631566,7.13215633272592e-13
TNRC6C-AS1,-5.74428175215251,1.2495142643339e-4,-2.8839587715272,8.16516741288288e-5
ORAI2,1.32267395432581,1.2557654926377e-4,1.39803499470539,1.51840661849731e-48
DPAGT1,-1.15308614703142,1.2851899881356e-4,-1.36007568882687,7.06948929889261e-10
AC116158.3,-5.46280828474563,1.2977085140145e-4,-2.76366939007345,8.09179537808044e-5
FAM222B,1.08259106539094,1.3052858307379e-4,0.781151169252076,3.90160255640685e-8
FAM122C,-6.76406494896075,1.3065599774317e-4,-3.30211167775221,1.72682811244151e-20
OASL,3.29996999555317,1.3149253298377e-4,4.51887748128996,8.477214178207659e-43
VIM-AS1,1.94469397503827,1.3157172611089e-4,1.95791863171715,1.6315464227035e-89
GP6-AS1,6.71346790281339,1.3534263643585e-4,6.16823223082923,2.33852782940869e-27
HERPUD2,0.863012460725466,1.3993093804813e-4,0.755717340787868,1.45278151150421e-15
CERS4,-1.2203438909783,1.4064220926472e-4,-1.08557293064763,1.26879239733764e-6
GTPBP6,-0.593999123539483,1.4165105149365e-4,-0.67480877618624,1.55359130983114e-10
DPM1,0.942658493439238,1.4206849094997e-4,0.665415919828504,1.4628732067952e-6
BMS1P1,5.06980596093427,1.4433609993046e-4,3.55677489181833,1.60245479263888e-5
PAXIP1-DT,4.93450931800755,1.4855414919226e-4,4.50722563781573,5.04080987462645e-22
LEMD3,1.020922649439,1.5019703144194e-4,0.776877908002255,5.91962154226386e-14
ENSG00000254420,5.80736371630773,1.5107951383843e-4,5.54860125553365,1.9400472581742598e-30
CILK1,4.59906291556975,1.5222185750016e-4,4.03704529012908,2.863922958232e-22
AP006621.3,-6.16995684037747,1.5403694926952e-4,-3.11798410068125,3.7628634745953e-6
SNX5,-0.799954946176553,1.5476974331288e-4,-0.768241934271113,2.54556049672616e-18
IFIT1,1.50485187878955,1.5590826411295e-4,2.55144981288432,4.1509665374757796e-45
ADIPOR2,0.854490959617034,1.5833534438647e-4,0.666242742947161,5.65049715706456e-7
ENSG00000255882,6.07904861923714,1.5854987988273e-4,5.27413395664046,1.18576713918578e-15
AC106791.1,-5.9168769129902,1.5910558849134e-4,-2.52706962764432,6.3133044780845e-4
TEX264,-0.713738614749639,1.6047001866012e-4,-0.909061201074461,4.24672775226452e-23
PVRIG,1.48585207876938,1.6116260430742e-4,1.22968240542809,4.73999873107514e-15
ENSG00000287555,4.52741224443293,1.6156675765689e-4,3.61484362084308,9.23503377137892e-29
N4BP1,1.01114078443833,1.6510087566281e-4,1.11861700031852,5.65673516894509e-57
INPP5A,1.32235729660219,1.6739751743589e-4,0.769078644565174,0.00291470872429608
ABHD17B,1.30912862083618,1.800145376636e-4,0.933505880634378,3.1254993227347e-6
ENSG00000265401,4.77085044925781,1.854447161563e-4,4.5199552898869,3.04278334062715e-29
ENSG00000285651,4.60262972910365,1.9084308384034e-4,4.01880696432764,8.50617374959665e-29
RAPGEF2,1.73140175680569,2.0387972372791e-4,1.50795518917001,1.2269781315059699e-31
LDAF1,4.92145452075217,2.0907525018903e-4,4.70274531909498,1.50776593687417e-34
POLG,0.99535762158416,2.0966173460039e-4,0.653324571570066,3.83022003103348e-7
ENSG00000289156,5.84384265977253,2.1211485787062e-4,4.95213432511166,1.22409513750779e-13
AL158152.1,-7.28853235771646,2.241263941965e-4,-3.47823266943968,7.238813133827e-19
AMPD2,-1.02395557455548,2.2514553302361e-4,-1.16679680261596,1.83579163262348e-22
ENSG00000243305,4.68291555880778,2.2606953712254e-4,4.40207056063679,7.94340016225483e-41
LRCH1,0.996821507220568,2.2831999094041e-4,0.612100468216585,0.019031841163183
SOS2,1.23134927866613,2.3151137947199e-4,0.661268952399312,1.41598358155622e-6
ENSG00000267469,4.87311687113607,2.3324841217059e-4,5.16329708541011,2.41259438680491e-44
AC105285.1,-5.69036207367685,2.3393480271076e-4,-3.89118000943196,4.58511938917521e-7
AL627171.1,-5.62054826334435,2.4010680985016e-4,-4.09572533830695,2.76179370419017e-8
HYKK,-1.90489848831126,2.439696325288e-4,-2.04774182193664,1.39061343520587e-21
TMEM121,-3.12974597235642,2.4626558038406e-4,-2.11254918789788,0.00289129752988419
LINC01004,1.21767693721255,2.5078130442149e-4,0.92129513567125,4.38914752928725e-5
ENSG00000283674,4.14671888305743,2.5110574705314e-4,4.71624809712075,3.5933765634718495e-91
VKORC1L1,1.46922824457263,2.5446878921873e-4,1.1760272561285,5.88515702610078e-14
SH2D2A,0.917670371083176,2.5487185325653e-4,1.23744801373001,6.25246303323057e-37
AC006299.1,-5.90789343953041,2.6837734621928e-4,-3.21995513093835,3.76769463368451e-8
MAPK13,-1.82897929152211,2.6867594831424e-4,-1.17179688606996,9.294768893043789e-11
ENSG00000289334,5.41998195868312,2.7131350434893e-4,6.14468277035246,4.15292075240303e-65
AC064807.1,-6.28899451281796,2.7194636343847e-4,-3.40631858924394,1.44337927170968e-9
AC010442.1,-5.99029376521918,2.7455291362199e-4,-4.04516313123558,9.502501740402009e-11
ANTXR2,1.5462906914621,2.9095700293198e-4,1.3532464362772,8.287150163904239e-36
FSD1L,3.93235661621286,3.011274723732e-4,2.5562178315929,0.00378234642702291
DENND2D,-0.767289128563237,3.0683033419103e-4,-1.18308596784063,5.3781399666497697e-64
NR3C1,0.612328684167426,3.0952885157269e-4,0.740045718566756,2.62316986986332e-31
LTBP4,-1.04474125385675,3.1122396746097e-4,-1.04319611592761,3.18965043558237e-7
HES1,5.61766570494491,3.1569183146526e-4,4.22711550901798,6.60094077603105e-5
AL096870.8,-6.81031722279246,3.1782563633755e-4,-3.14317042581923,1.9665110304264297e-11
ENSG00000289056,4.63470849720068,3.1942189131065e-4,4.69518939224034,2.49191105484996e-32
KPNA6,1.12935168619144,3.256060611272e-4,0.624464945856776,8.08650627897754e-5
ENSG00000228318,5.55324775009922,3.3317137842291e-4,4.49660172840526,4.0784581824048094e-11
HIST1H2BN,-6.06016925680139,3.3448848548786e-4,-3.88840822509278,9.21800170255762e-10
MAP2K6,-2.3482609103336,3.3527329072115e-4,-2.03968382038421,5.864488061018229e-19
AL022157.1,-5.83943945822612,3.3691643468747e-4,-3.69125620719735,3.6482312046021e-9
ENSG00000285756,4.40064721907829,3.4566019640453e-4,3.54704429878875,1.78290829064631e-17
FAM76A,1.52148544258743,3.4775781134525e-4,1.45313811693867,3.45492454818283e-26
TRAPPC5,-0.637737642427478,3.5449869502774e-4,-0.616485978005105,5.21758579168775e-32
STK16,-1.56291923179058,3.5650122750035e-4,-1.49298598417174,5.31828149384094e-24
TNS2-AS1,5.04896536585483,3.7631857142125e-4,4.70530485889546,1.23249227478333e-31
AC022210.2,-5.00808645821764,3.8150232207098e-4,-3.99789338743448,0.00169122956076836
AC020659.1,-6.39859433385496,3.8535935112282e-4,-3.76951429894375,1.5960596062424499e-12
KHK,-1.51445989469379,3.9727242492377e-4,-1.75402839505118,1.42871359402712e-5
LINC00623,-1.36035071324743,4.0596048984779e-4,-0.66511790184788,1.20019905376707e-16
COQ10A,1.15796614131772,4.0689173439224e-4,1.11240794693088,2.59977727295365e-16
SLC25A1,-0.820403023291919,4.0794414443734e-4,-0.82640102266624,3.76120347785743e-5
ENSG00000290440,4.4657173200133,4.1638292329455e-4,4.27865717221492,5.17321683255515e-34
MPZL3,1.26123557370578,4.1868846723812e-4,1.16042935509849,1.947352805624e-14
KDM3A,-0.781410550027798,4.2234410232883e-4,-0.823601124878115,4.73013473567195e-58
AL139384.1,-4.63519659436827,4.2856606686484e-4,-3.10011686097181,0.00166490732312697
TRBV5-1,-1.20943909914316,4.3146135238413e-4,-1.06503175709181,1.0888692466341501e-9
NME4,-1.00673495770662,4.4457489282132e-4,-1.05812452076461,5.663900157163391e-15
GET3,0.673197288306582,4.472202520438e-4,0.879706175866363,5.46107679782908e-41
ENSG00000267787,4.46025227772191,4.5335267263866e-4,3.8823868821415,6.035017581848739e-19
ADAMTS6,-2.04394023561423,4.6433423350733e-4,-1.18384062028022,1.4247363153380298e-20
NIPSNAP1,-1.43725169113404,4.6801880901726e-4,-1.36600956192027,7.43866024562844e-17
MXD4,1.08789081615389,4.7428609479348e-4,1.48226972484975,5.682999856607749e-84
ENSG00000270055,4.68604682199365,4.8154407250736e-4,3.30665717048162,3.1536361077777703e-9
DHRS13,-0.900470141893171,4.8154423631955e-4,-0.861367944961446,4.34779461210637e-21
HIST2H2BF,-5.6813017737012,4.8580412007389e-4,-4.87014158304862,2.06144931632705e-7
C2CD5-AS1,5.04370197054763,4.8853902084796e-4,4.43764298362264,1.52788329021202e-16
UBE2W,0.930854998451069,4.9004132401365e-4,0.60502618064285,7.1337710410711e-4
MTMR6,1.08749414777034,4.9033506600241e-4,0.994082099064335,6.807480490345121e-14
VPS53,0.917313833265037,4.9941820266219e-4,0.694302530421295,2.93638905374714e-10
MAD2L1,-1.57273863283215,5.0183734840834e-4,-1.63451744390076,6.84206739794165e-13
RAPH1,1.93949608921674,5.1468265346211e-4,1.7800408984271,8.6654332563370495e-16
CBX2,-6.09201546223222,5.1906784354446e-4,-3.63073541943109,5.826713343912141e-10
ENSG00000288755,5.15233628167408,5.5230684412523e-4,5.08460442658152,4.27529722845704e-38
ENSG00000284734,5.98945491858972,5.7600659708658e-4,4.52888690356135,5.8232108119015305e-9
AC078846.1,-5.80818026755631,5.7980408943039e-4,-4.60269069976817,1.29376835003742e-8
CTSL,1.71859138072206,5.8453244946217e-4,1.74345879291748,5.27503121969702e-78
REX1BD,-1.05734378951996,5.85940455632e-4,-0.766707645651508,2.2407902031760304e-15
TM7SF2,-1.5670177202837,5.9065514623728e-4,-1.58560191123448,1.07104992106762e-8
FASN,1.30139008452935,6.0197313149049e-4,0.99520028675559,4.19144950532007e-9
PEX14,0.880259929342583,6.0347741525081e-4,0.74349560325728,2.3076510500952e-7
MPP1,-1.0457856824203,6.1121326844711e-4,-1.63475780653792,2.50034064968384e-14
RANGAP1,0.985750378388712,6.1385200525104e-4,0.649567534157286,5.448778608290491e-9
ENSG00000226471,5.6040731667675,6.3187897787698e-4,4.80314864764493,2.6727586513344698e-18
AGTRAP,-1.64450898118015,6.4063823520703e-4,-1.90568906377423,4.9147073046264097e-48
NTPCR,-0.875839773934343,6.5747262188406e-4,-1.2294900471422,5.0373623729528e-18
CDK18,-3.11070037104516,6.6125918001355e-4,-3.36621216823876,0.00124918265764774
ATP6V1D,0.896360336751623,6.6541440346587e-4,1.1627305651102,4.22679996431652e-24
ZBTB43,1.52894108026388,6.7136007043731e-4,1.18149837043196,1.08731500191961e-14
USP11,1.20970837323063,6.7919122197717e-4,0.906072020757514,5.22817394321471e-14
DNLZ,1.15215798982001,6.8200282903624e-4,1.22975245048995,9.83338926755279e-52
MEAK7,-2.73357689072136,6.9525849867124e-4,-3.42774549968654,5.6586199348396894e-92
NPRL2,-0.745879670527529,7.2056897977366e-4,-0.684669788760806,1.65508000616163e-8
ZNRF2,1.04557249148809,7.2498910800462e-4,0.978758947860808,1.88363854684342e-20
PTGR3,4.77296428900361,7.2702769873595e-4,4.37070305076933,3.76144787682057e-26
DPH3,0.962492948850017,7.3794796503958e-4,0.881267245667235,8.271859813648041e-9
ENSG00000291156,6.13023798997365,7.4390960145997e-4,4.65005335543839,2.3035363005735e-4
ENSG00000267476,4.86161073993313,7.521346514923e-4,3.76590289126733,4.7335972704983506e-9
PHF20L1,0.952039324597758,7.5430648922351e-4,0.732008346610248,1.53042660974511e-20
ADAMTS17,2.02013314322941,7.5614354055452e-4,1.86823981245986,1.25095968686745e-13
MPZL1,-0.783487867903158,7.6956471806852e-4,-1.52125379781929,5.14361627382895e-8
KIF1B,1.75083109484826,7.7262760054817e-4,1.71758070615967,1.2517864614383899e-18
SLC38A5,-2.12830180546034,7.8621143056768e-4,-1.43292653173979,0.00194036678182496
AC010883.3,-5.72386930640869,7.9625849841978e-4,-4.97026785130285,2.6469216120155403e-10
PRICKLE3,-1.86623088166926,8.1198736591725e-4,-1.83322021966713,7.49437189835414e-20
TAOK1,1.23118055114806,8.2082553224058e-4,0.708410329968223,3.62013946911926e-7
VSIR,-1.27491148612955,8.2372635611284e-4,-1.138887500289,8.112777332604349e-22
OXCT1,0.905849953788978,8.370227424446e-4,0.911561462904063,4.31197308794253e-21
RPGR,1.67313892940359,8.5192774367658e-4,1.64975251621198,1.2999301219945399e-20
TIPARP,1.69317855772324,8.7217121954935e-4,1.40218210425089,1.8824824354553097e-31
XNDC1N,4.76965542427857,8.9742892100816e-4,4.04920636224888,1.78091478580508e-13
MGST2,-3.40915300209311,9.2346897366738e-4,-2.82695558094086,1.39270553688636e-32
TOX-DT,5.2700459085081,9.2365151047255e-4,5.76722366407954,2.28331672257125e-66
IFT88,1.41837216331805,9.2382579078908e-4,1.04827184988678,2.95910942290448e-12
ENSG00000248223,5.12948565894434,9.339200627918e-4,3.64279139538113,0.0194582835496639
ANXA2R-OT1,5.17514188494533,9.3609223105674e-4,4.93177745909427,7.00173731599613e-32
PCK2,-1.69663744622599,9.3687829234666e-4,-1.32130000765242,0.00277816096432161
TRAK2,1.02827028980098,9.588075101027e-4,0.885552730854131,2.19514872121371e-22
SNX25,1.26905608466338,9.6068320993922e-4,0.775959477670805,0.0114042851054295
ENSG00000290383,4.92096414228538,9.7377276292083e-4,4.90530629126741,4.18232662366911e-36
LSR,2.13727799613107,9.8138395364159e-4,2.36525478906035,1.48266351883441e-32
EXT2,1.07475970527004,9.9218816643532e-4,0.688074312205308,0.0163265635275089
SPSB1,2.60943680391612,9.9597099630062e-4,2.73609787685708,3.04682439718924e-27
CHUK,1.18274813867732,0.0010016546587401,0.95897764806085,2.00921586112784e-5
ENSG00000278932,5.6835888815261,0.00101280600538498,4.89428078543344,7.395884473324681e-15
NDC1,0.766221565482816,0.00102657627703091,0.613326030424241,0.00833975470013286
EOLA1,5.12241902729249,0.00104151941779679,4.65966311799057,1.28648107065581e-33
RRP15,0.802011662512436,0.0010515436613235,0.602885357149014,1.75381844330543e-11
VPS36,-0.584917005657474,0.0010777059722012,-0.937441984970053,1.1634077140432099e-26
ZNF704,2.17456071790939,0.0010825651086006601,1.86700992835154,8.36355762809537e-27
NHLRC4,-6.35624068491645,0.0010872924085244,-3.85263528627243,2.3130719292559197e-11
TMEM191C,-3.03163294765646,0.00108813811450973,-1.77890319272424,3.2344489554075e-4
MCEE,-1.07298953401808,0.00109385831844587,-1.15128319220249,2.5058259636969098e-11
PGAP2,-1.27263410419014,0.00110223896446816,-1.00757785435218,7.27549410471211e-10
LINC02256.1,4.97619036509046,0.0011090514808308,4.88685875446996,2.37491472122738e-33
FP671120.7,-7.07365789986119,0.00115191979327778,-1.99818340841966,2.4800995625891e-4
LYPD3,1.5936273983527,0.00118524414040467,1.3718433011345,5.2799220446263e-12
AC068888.1,-6.32925552732722,0.00120204318016794,-2.53962974556193,1.29187466819272e-6
LINC00243,-1.82335533157884,0.00121127712199715,-2.28509977188904,2.72936460483288e-50
CDIN1,4.56719987314163,0.00122678618012246,3.40295379843258,1.68152490070272e-12
HEXIM2-AS1,4.99750787914846,0.00124270471103005,4.84797669375884,1.07509607637625e-41
AK2,-0.754421425063401,0.00128336739921412,-1.09342600843242,7.70996858352126e-47
GTF2I-AS1,4.65900091553065,0.00129964125982632,3.89295816184849,2.6224608290184404e-15
IRF2-DT,5.68034068837583,0.00130496005339951,5.01645504848818,1.6829173771851e-20
CDHR1,-5.56289677906326,0.0013149441333585,-6.20449941328442,7.55778271656718e-13
DDI2,1.36328627494108,0.00132805918115874,1.27114978378584,2.33916306754939e-26
MOB3A,-0.751489380971848,0.00133014950549194,-0.650313922819161,9.96297877832522e-16
H1F0,-6.625095079218,0.00133118006909931,-4.1731617416933,1.668859674668e-15
ENSG00000291175,4.82761184984466,0.00138574993238588,4.29266724452071,1.2817682418857799e-23
FAM118A,1.70492970224802,0.00139292605285262,1.37110865176974,6.83766316214851e-91
H3C4,4.722467758025,0.00143452110501822,5.04576368455258,5.92989449161961e-57
ABAT,2.70576801095043,0.00143847662943869,2.09329412878784,1.1292878572610201e-14
ENSG00000272501,4.84487074312666,0.00146053283810691,4.895050004658,4.542239179430029e-43
MTFR1L,-1.06256415123839,0.00146368693765286,-1.20997251462193,1.19096844689146e-15
ENSG00000273828,6.65313784893834,0.00147226808784394,5.47680790669244,3.2591656771811695e-11
ENSG00000170846,4.32812623557675,0.00147575560262184,4.59297488396486,1.55785785547198e-59
APEX2,0.975621263594317,0.00151330927072375,0.839294726351982,1.11639229618002e-7
LINC00672,-5.00454853364471,0.00155818293241568,-5.64615116786587,2.97821075497273e-7
AC132938.3,-5.70828631438477,0.00162886263583519,-3.75886668172764,2.39028814899743e-5
FBXO44,-0.87210166456907,0.00164352595599941,-1.26373481476575,6.18418937804279e-21
USP18,1.08075491056884,0.00165431753442205,1.3996439247024,1.38218802256695e-18
ARHGEF6,-1.19986775631821,0.00166625154584702,-1.27388565288841,1.27870589486441e-47
ENSG00000290968,5.1212537450263,0.00168379598630222,6.44221556764888,5.58217851603713e-73
SENP2,1.12350993157491,0.00169333296733375,1.07070212724648,2.6601411147843397e-11
TSPAN17,-1.34631540582672,0.00172578445280073,-1.4780237962297,4.887656379019571e-10
SNX10,-1.48425035223127,0.00172797849433634,-1.19136687058655,1.20162176022611e-16
MINCR,-1.42666256155902,0.00173024353220754,-0.868113399841355,2.93720042931396e-6
VPS26B,-0.648654747477958,0.00179725706382088,-0.957904860812891,8.23943494002439e-29
TSTD2,1.08379689179439,0.00186662985718651,0.692371675789571,8.5703544877723e-4
FAM169A,1.35196325500849,0.00189159138335137,1.01753211340314,0.00349877521571892
ENSG00000284968,5.95100807268562,0.00191331638060853,4.27642238908651,5.19951505901265e-5
ENTREP3,4.85180685015059,0.0019358477349963,4.16104690021156,1.6852794250386198e-22
UXS1,0.646500463576856,0.00199067956210818,0.814378370722627,4.70938860524943e-39
AL109914.1,-6.50598577220741,0.00204449201734912,-7.14758840642858,3.4019773745551697e-31
PIK3IP1-DT,5.13804540711683,0.00210800524476185,4.71263866147903,6.87920818890934e-22
SLAMF1,1.75785748574788,0.0021154224942919,1.86488241936226,1.6960310885329399e-49
AC016065.1,-6.22173389361804,0.00216233908201944,-2.40738729496758,6.93970976247051e-8
AC011446.2,-5.6548983953055,0.00216838233248487,-4.26832826297413,2.84841042861653e-6
ENSG00000251034,4.40845687195308,0.00217471912427598,4.48367388021398,1.4873434532180399e-33
MYL6B,-0.775465519168265,0.00217741066006637,-1.01006970021306,1.8724131080683e-8
AP003717.4,-5.75946025416957,0.00218208708335305,-4.18703433298773,1.40684398180208e-10
ZC3H12D,1.42879025042151,0.00218461626541179,1.19397122957817,4.928373089810899e-19
CUTC,-0.705893548227139,0.00222495724142195,-0.754286283737872,2.1080291686069803e-15
AL109741.1,-6.57322529699088,0.00222731118370259,-3.21161548304331,4.27845862034817e-5
OXSM,-1.26267721520965,0.00224165363503785,-1.41778892240549,1.8753661650089098e-31
TIGAR,0.87880069986362,0.00226860061234192,1.14331790027534,2.62244525869001e-20
AL136419.3,-7.30872115921026,0.00227054195184459,-2.42490611619954,1.00343410694522e-7
MED21,0.895438833901885,0.0022907231768092,0.868335159946586,9.90368020925989e-5
CDK8,1.09879960186649,0.00237668967274759,0.705962034063014,1.16298577524173e-5
ATP13A3,1.15099430401914,0.00238965622069426,0.689507811883531,2.1724953081111e-4
RPS6KA2,1.57421235733331,0.00244726908760789,0.822492667561626,0.00377713870619181
BORCS5,0.952451213431466,0.00245632451776261,0.953108316075703,5.87256408475258e-10
CR381653.1,-6.56994669727065,0.00245879606605222,-3.43211142873894,5.17594968408221e-9
GNPNAT1,0.970282675366863,0.0024657101414274998,0.833558979285571,1.15227145856476e-8
METTL5,-0.627600510451602,0.00248111107683389,-0.910695911975924,1.1255582939476598e-31
TSPYL2,1.32247270641647,0.00253137250999528,1.2305684925073,2.11719026949008e-29
FAM126A,-6.59816626450075,0.00259752786595998,-2.27716858932977,1.0085631644786601e-9
CTU2,0.954807187042078,0.00267179286318093,1.08780045943316,5.924509952362871e-14
PIGP,-0.613586416514259,0.00270969269672191,-1.05253781266965,3.08692055763211e-21
CIART,-4.08460437704663,0.00271470341380442,-5.82014545703404,1.37633860118468e-31
APC,0.886661367488027,0.00280837951032708,0.702774893105449,5.75697098942358e-8
ARIH2,0.700794168508875,0.00281315545487293,0.599114463044232,1.1830658193191199e-18
RTCA,-0.724080655602596,0.00282522520506297,-0.665045824641294,1.42559514584182e-13
DZIP3,-1.60952244154261,0.00284172735098123,-1.79268231405952,2.2452626101482096e-43
FBXW11,0.900437071579355,0.00290911178707636,0.705824241181725,1.2851434562962e-11
SNX29,0.811039362864492,0.00300421567076956,0.620771723010268,1.17457133442057e-10
ENSG00000272368,5.03928346579041,0.00304304739563609,4.58507112611242,1.4024458244684198e-19
KDM6B,1.17718956261299,0.00306128798544867,0.842061499609893,1.65773266510135e-14
RAB35,1.15896048249375,0.0030969180688939,1.33639062690159,3.5217654601863094e-43
ENSG00000259088,4.81712775321003,0.00311635397493924,4.81544513695707,7.114249447578979e-23
AKR7A2,-1.03447046126235,0.00315111093961222,-1.08801728939029,8.47272801571297e-32
PIGC,-0.971877461576637,0.00315916247368334,-0.752430896799832,5.65543475724678e-20
RIC8B,1.45129757620719,0.00324764150477615,0.850968455875284,4.5250419938195e-5
H2BC12,5.15218935135698,0.00325567335742725,5.1199048045815,1.71304659156477e-46
GMPS,-0.638224295350451,0.00328191094729396,-1.11683879275039,5.5561135209084295e-30
METTL26,-0.605248173850997,0.00336062832759132,-0.775150413725129,1.72662722536281e-14
MRPL55,-0.732162827020799,0.00339779819785479,-0.909718223028756,3.21695340191489e-22
LHPP,-1.03232461239097,0.0034005459536599,-1.34191877740053,2.01543594485812e-15
GALNT10,0.780001339462097,0.00340744774241159,0.737858370002411,3.2362320906937e-4
NR4A1,3.54674842638201,0.00352175750938866,2.43284249542182,3.32440512331739e-5
MLST8,-1.06655073688689,0.00362198818695057,-0.835110962603498,2.84681761863549e-8
GGT1.1,-6.2768055474173,0.00362933143311015,-3.12436723359332,3.70773976061128e-12
ENSG00000267523,5.21550255978108,0.00366072594982996,4.03518241341601,9.6000470765083e-8
KIF27,0.933963015180887,0.00372897509076491,1.51799543854851,5.47870449585685e-29
SIRT1,0.982587955007005,0.00387896826877072,0.874075311657173,1.86099921582241e-10
GNA13,0.932740120047943,0.00389040811882935,0.608389449465888,5.61861431373024e-6
GABARAPL1,1.95262099274015,0.00396024609300722,2.65758286479032,1.27409731181745e-85
AL391839.3,-4.7970047078252,0.00397810427235792,-5.43860734204636,2.06275893829158e-6
CD83,1.67419922102147,0.00405334573071299,1.52529401362684,3.59820772253951e-9
MT1E,3.54746471142475,0.00408165436069976,4.93191463520405,2.35272295081059e-47
ENSG00000226465,5.97378508243777,0.00408483568519895,4.59904163081973,2.72171192785038e-7
ENSG00000257277,5.04098146974167,0.00415925455799427,4.35924556849025,2.85790783008071e-12
SLC52A2,0.918425696473762,0.0043713048953558,1.14060139058047,6.13830988752004e-32
