cluster,direction,gene,avg_log2FC,padj
0_CD4_T_cell_HighvsLowVL_ALL,Down,CCR9,-1.20100391357686,4.93643762381213e-9
0_CD4_T_cell_HighvsLowVL_ALL,Down,FP671120.6,-1.63842693687815,5.18130283176733e-9
0_CD4_T_cell_HighvsLowVL_ALL,Down,KIF27,-0.670744750744132,5.49799474308931e-9
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000230074,-1.65197655897171,5.6074273005942704e-9
0_CD4_T_cell_HighvsLowVL_ALL,Down,LINC03033,-1.44925155812675,6.065833359862971e-9
0_CD4_T_cell_HighvsLowVL_ALL,Down,UTP20,-0.677269054619167,6.848367760894381e-9
0_CD4_T_cell_HighvsLowVL_ALL,Down,PAXIP1-DT,-0.859124361871685,8.256063771497391e-9
0_CD4_T_cell_HighvsLowVL_ALL,Down,PRKAR2B,-1.56092055490162,9.22663715473699e-9
0_CD4_T_cell_HighvsLowVL_ALL,Down,CDK5R1,-0.868760274284823,9.245017183757531e-9
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000278932,-0.620177064705163,1.10123673725527e-8
0_CD4_T_cell_HighvsLowVL_ALL,Down,NETO2,-1.73090347851793,1.128526899141e-8
0_CD4_T_cell_HighvsLowVL_ALL,Down,AMZ2P1,-1.03939242195174,1.28228285150256e-8
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000291124,-0.788972483973441,1.45537269142951e-8
0_CD4_T_cell_HighvsLowVL_ALL,Down,C12orf75,-0.619812076207863,1.49474421817372e-8
0_CD4_T_cell_HighvsLowVL_ALL,Down,TMEM276,-0.795158359617282,1.50055775963789e-8
0_CD4_T_cell_HighvsLowVL_ALL,Down,SPRY3,-1.23415925275538,1.57616647498098e-8
0_CD4_T_cell_HighvsLowVL_ALL,Down,UBA6-DT,-0.804719010965514,1.69196094413259e-8
0_CD4_T_cell_HighvsLowVL_ALL,Down,SP2-DT,-1.53070876833832,1.8559060720372e-8
0_CD4_T_cell_HighvsLowVL_ALL,Down,MACIR,-1.89266246208264,1.87087034280474e-8
0_CD4_T_cell_HighvsLowVL_ALL,Down,IRF2-DT,-0.742699701326236,1.97564491790119e-8
0_CD4_T_cell_HighvsLowVL_ALL,Down,SPATA33,-0.734492992970468,2.16377988583005e-8
0_CD4_T_cell_HighvsLowVL_ALL,Down,CEP250-AS1,-0.892233841193154,2.24422435159589e-8
0_CD4_T_cell_HighvsLowVL_ALL,Down,KATNAL1,-0.789726743015469,2.30725234726376e-8
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000259097,-0.907885366728229,2.64489606471027e-8
0_CD4_T_cell_HighvsLowVL_ALL,Down,AC008892.1,-0.624294235149669,2.95359370317101e-8
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000288061,-0.866031968858697,3.0190671416313e-8
0_CD4_T_cell_HighvsLowVL_ALL,Down,RPSA2,-1.32297371991714,3.13978891819261e-8
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000272368,-0.854218527570995,4.13093479471277e-8
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000227486,-0.860109992559245,4.52039525636999e-8
0_CD4_T_cell_HighvsLowVL_ALL,Down,CETN2,-0.744489514461559,4.85508350880133e-8
0_CD4_T_cell_HighvsLowVL_ALL,Down,COX10-DT,-0.644096389624496,4.93381994724815e-8
0_CD4_T_cell_HighvsLowVL_ALL,Down,AP001011.1,-0.760710485922584,5.02846073942574e-8
0_CD4_T_cell_HighvsLowVL_ALL,Down,DNAL1,-0.779161691898337,5.16797497926887e-8
0_CD4_T_cell_HighvsLowVL_ALL,Down,ST7,-1.11517099821163,5.36317566019206e-8
0_CD4_T_cell_HighvsLowVL_ALL,Down,TMEM67,-0.711822017984278,5.39021092774087e-8
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000286264,-1.40326883697664,6.3999664593628e-8
0_CD4_T_cell_HighvsLowVL_ALL,Down,HCG27,-0.973789226087955,6.57812040866632e-8
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000272277,-1.60375217968217,7.59172934727897e-8
0_CD4_T_cell_HighvsLowVL_ALL,Down,RRAGC-DT,-1.6092669878236,7.80527008645699e-8
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000262370,-1.19032824911929,8.55817542028192e-8
0_CD4_T_cell_HighvsLowVL_ALL,Down,CXCR3,-2.20377685399686,1.10447022547914e-7
0_CD4_T_cell_HighvsLowVL_ALL,Down,IFIT2,-1.55839070876655,1.18954099771458e-7
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000290854,-1.23686190092646,1.54341215547125e-7
0_CD4_T_cell_HighvsLowVL_ALL,Down,CCT6P3,-1.15250583129169,1.62925968969298e-7
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000233223,-1.64952004936111,2.03300725030369e-7
0_CD4_T_cell_HighvsLowVL_ALL,Down,TDRD7,-0.783266123871431,2.26938402784519e-7
0_CD4_T_cell_HighvsLowVL_ALL,Down,PSME2,-0.584734208562774,2.41342732231466e-7
0_CD4_T_cell_HighvsLowVL_ALL,Down,KLF2-DT,-1.23843120454654,2.78140401489786e-7
0_CD4_T_cell_HighvsLowVL_ALL,Down,ADAT3,-0.618298144814708,2.87161560238722e-7
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000287510,-1.4165223398608,3.08362530970362e-7
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000267787,-0.602324399810989,3.20346614294517e-7
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000231329,-1.35836821220436,3.22959603426828e-7
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000249492,-1.12918267238756,3.34047598650282e-7
0_CD4_T_cell_HighvsLowVL_ALL,Down,LINC02987,-0.918134963410065,3.77140902986565e-7
0_CD4_T_cell_HighvsLowVL_ALL,Down,ANXA2R-AS1,-0.790668040926951,3.7822717987254e-7
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000288044,-1.41138032701494,3.82954488549749e-7
0_CD4_T_cell_HighvsLowVL_ALL,Down,PGM5P2,-0.850380252478923,3.97167196947104e-7
0_CD4_T_cell_HighvsLowVL_ALL,Down,VARS1,-0.818439589315724,3.9775610882254e-7
0_CD4_T_cell_HighvsLowVL_ALL,Down,PRDX6-AS1,-0.873906155247432,4.58784472589572e-7
0_CD4_T_cell_HighvsLowVL_ALL,Down,AGAP6,-0.984357421062098,5.40072052183995e-7
0_CD4_T_cell_HighvsLowVL_ALL,Down,ATF5,-0.968865413418134,5.86371323669796e-7
0_CD4_T_cell_HighvsLowVL_ALL,Down,STEAP1B,-1.14527833520872,6.12329826917282e-7
0_CD4_T_cell_HighvsLowVL_ALL,Down,LINC00649,-0.675271261489782,7.61141814006192e-7
0_CD4_T_cell_HighvsLowVL_ALL,Down,C2orf49-DT,-1.15587215053161,8.05169064475159e-7
0_CD4_T_cell_HighvsLowVL_ALL,Down,AC016074.2,-0.968335244871101,8.2623564685693e-7
0_CD4_T_cell_HighvsLowVL_ALL,Down,ICOS,-0.600538528885101,8.53548323946543e-7
0_CD4_T_cell_HighvsLowVL_ALL,Down,LINC00426,-1.06108590837228,9.08555121585951e-7
0_CD4_T_cell_HighvsLowVL_ALL,Down,UBL7-DT,-0.825671623959312,9.25681049854956e-7
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000291283,-1.52862617408411,1.09763073495249e-6
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000288818,-0.73856103291896,1.16104365874998e-6
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000272447,-0.639655965503397,1.19358251770091e-6
0_CD4_T_cell_HighvsLowVL_ALL,Down,LGALS3,-2.19405101753309,1.19437422920215e-6
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000288942,-1.49610488936444,1.19988713517459e-6
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000176593,-0.973580472152516,1.2873527962573e-6
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000271858,-1.70790257565414,1.29304371011835e-6
0_CD4_T_cell_HighvsLowVL_ALL,Down,MAP1A,-1.0721762244135,1.43995862099108e-6
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000231731,-0.978915212102935,1.49884786323991e-6
0_CD4_T_cell_HighvsLowVL_ALL,Down,ESR2,-0.665895004365211,1.5013226565234e-6
0_CD4_T_cell_HighvsLowVL_ALL,Down,EIF3CL,-1.79106901146539,1.52198529649302e-6
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000289135,-1.66438121928795,1.6234188138291e-6
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000268362,-0.855275694872336,1.79894123892426e-6
0_CD4_T_cell_HighvsLowVL_ALL,Down,PI4KAP1,-1.47653054393976,1.79958526278294e-6
0_CD4_T_cell_HighvsLowVL_ALL,Down,PRR34-AS1,-1.80367061471166,1.85782514620662e-6
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000288600,-2.21684016238572,2.17306793424594e-6
0_CD4_T_cell_HighvsLowVL_ALL,Down,NPDC1,-0.666871785671873,2.23239475737613e-6
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000289294,-1.28081284921354,2.26835393836776e-6
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000236498,-1.46217561009735,2.52814302990544e-6
0_CD4_T_cell_HighvsLowVL_ALL,Down,SNHG19,-1.38143152848683,2.57653687648618e-6
0_CD4_T_cell_HighvsLowVL_ALL,Down,LMNB2,-0.585840094641597,2.65335517031319e-6
0_CD4_T_cell_HighvsLowVL_ALL,Down,FAM86DP,-1.23546474514484,2.80598150537603e-6
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000228061,-0.601100745847176,2.97485637598065e-6
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000231873,-3.97820480835639,3.24243601150374e-6
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000289582,-0.94697720357149,3.29032904112282e-6
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000259201,-0.76112947042369306,3.50678340928058e-6
0_CD4_T_cell_HighvsLowVL_ALL,Down,TMED8,-0.648441066694037,3.62457505584192e-6
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000254910,-2.04816370811055,3.6510491718696e-6
0_CD4_T_cell_HighvsLowVL_ALL,Down,DCAF8-DT,-1.07027427247585,3.69115545268658e-6
0_CD4_T_cell_HighvsLowVL_ALL,Down,LINC00938,-1.2046735844709,3.78821467152639e-6
0_CD4_T_cell_HighvsLowVL_ALL,Down,RBM33-DT,-1.79060571292128,3.79842326508271e-6
0_CD4_T_cell_HighvsLowVL_ALL,Down,H2AC17,-3.12124550250583,3.96567337235361e-6
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000290876,-1.21457661551785,4.25436017748267e-6
0_CD4_T_cell_HighvsLowVL_ALL,Down,RRN3P3,-0.858164137814633,4.26207319659491e-6
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000273275,-1.25268136376544,4.26571181666724e-6
0_CD4_T_cell_HighvsLowVL_ALL,Down,ATXN1-AS1,-1.59274032162445,4.40598431051052e-6
0_CD4_T_cell_HighvsLowVL_ALL,Down,DUSP10,-0.831958777852118,4.49526791353515e-6
0_CD4_T_cell_HighvsLowVL_ALL,Down,SERPINB8,-0.907976402611255,4.54406212266551e-6
0_CD4_T_cell_HighvsLowVL_ALL,Down,TP53INP2,-0.837439024655696,4.72695126960649e-6
0_CD4_T_cell_HighvsLowVL_ALL,Down,PPP4R3B-DT,-0.950451034739871,4.916520863465e-6
0_CD4_T_cell_HighvsLowVL_ALL,Down,DRAIC,-1.2692737552421,4.95561058445624e-6
0_CD4_T_cell_HighvsLowVL_ALL,Down,MAP3K13,-0.688773500055118,5.08820217173865e-6
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000288851,-1.62437351427112,5.13051024024365e-6
0_CD4_T_cell_HighvsLowVL_ALL,Down,RAB35-AS1,-1.27253989086806,5.3207268660305e-6
0_CD4_T_cell_HighvsLowVL_ALL,Down,FGFR1,-1.47166111863886,6.18077990907318e-6
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000225450,-1.06204358225678,6.18587174144937e-6
0_CD4_T_cell_HighvsLowVL_ALL,Down,ATP8B1-AS1,-0.810492908764849,6.81104164954982e-6
0_CD4_T_cell_HighvsLowVL_ALL,Down,TBK1,-0.839400586188022,6.92226343216524e-6
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000251661,-1.00129074459303,8.69281155532104e-6
0_CD4_T_cell_HighvsLowVL_ALL,Down,DPY19L2P2,-0.614495163300521,9.0016714655926e-6
0_CD4_T_cell_HighvsLowVL_ALL,Down,ZMPSTE24-DT,-1.39258625109979,1.05391081757199e-5
0_CD4_T_cell_HighvsLowVL_ALL,Down,C16orf46,-0.890516234681598,1.07670904654478e-5
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000288904,-1.07452329841437,1.17576358655551e-5
0_CD4_T_cell_HighvsLowVL_ALL,Down,AL049869.3,-0.751002929870416,1.17607530577079e-5
0_CD4_T_cell_HighvsLowVL_ALL,Down,CTC-338M12.4,-1.45079837548109,1.22368044179314e-5
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000288827,-0.913891518576901,1.23030091204226e-5
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000290453,-2.31795783786593,1.54858568889e-5
0_CD4_T_cell_HighvsLowVL_ALL,Down,C2CD5-AS1,-0.703759626575666,1.63046307217873e-5
0_CD4_T_cell_HighvsLowVL_ALL,Down,GNLY,-3.07054275035991,1.65003945613361e-5
0_CD4_T_cell_HighvsLowVL_ALL,Down,MYO1F,-0.914967946691082,1.76576420050505e-5
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000197813,-1.55455278462037,1.80027343298623e-5
0_CD4_T_cell_HighvsLowVL_ALL,Down,RPS10-NUDT3,-0.605256580935602,2.31599611024154e-5
0_CD4_T_cell_HighvsLowVL_ALL,Down,IRF1,-0.7979274407162,2.38774696080532e-5
0_CD4_T_cell_HighvsLowVL_ALL,Down,PMS2P3,-0.743636881491891,2.47532644627587e-5
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000291159,-1.10677848932155,2.49332950981548e-5
0_CD4_T_cell_HighvsLowVL_ALL,Down,EOGT-DT,-1.16782443249056,2.63695177233175e-5
0_CD4_T_cell_HighvsLowVL_ALL,Down,IFIT1,-1.31424369885017,2.66914691026871e-5
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000290073,-1.31083569520505,2.86294603696191e-5
0_CD4_T_cell_HighvsLowVL_ALL,Down,LINC01816,-1.45184100288667,2.91478855039409e-5
0_CD4_T_cell_HighvsLowVL_ALL,Down,EIF5A2,-0.737895932396588,3.01646793142816e-5
0_CD4_T_cell_HighvsLowVL_ALL,Down,DDIAS,-1.58298128145582,3.13185414914462e-5
0_CD4_T_cell_HighvsLowVL_ALL,Down,CCDC157,-0.954320110279498,3.42508164384883e-5
0_CD4_T_cell_HighvsLowVL_ALL,Down,H4C6,-1.66130390155267,3.98775133842266e-5
0_CD4_T_cell_HighvsLowVL_ALL,Down,CROCCP3,-1.04734431420687,4.34646108727113e-5
0_CD4_T_cell_HighvsLowVL_ALL,Down,MCM4,-0.914142940851383,4.99694536771815e-5
0_CD4_T_cell_HighvsLowVL_ALL,Down,POU2F2-AS1,-0.769106460550424,5.05949636481493e-5
0_CD4_T_cell_HighvsLowVL_ALL,Down,C10orf95-AS1,-1.09374203697692,6.18635157746223e-5
0_CD4_T_cell_HighvsLowVL_ALL,Down,H2AC25,-1.16411055256652,6.55099245083921e-5
0_CD4_T_cell_HighvsLowVL_ALL,Down,CILK1,-0.651309528713086,6.8894778360313e-5
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000291015,-0.925435329370217,7.07482053172947e-5
0_CD4_T_cell_HighvsLowVL_ALL,Down,CPEB2,-0.7684302324142,7.7253363128328e-5
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000263657,-0.631490442388221,8.46330899414438e-5
0_CD4_T_cell_HighvsLowVL_ALL,Down,BLTP3A,-0.711487784326649,8.53186553184211e-5
0_CD4_T_cell_HighvsLowVL_ALL,Down,ZNF542P,-0.639111176944179,9.07097225355784e-5
0_CD4_T_cell_HighvsLowVL_ALL,Down,LINC02320,-0.827390477503088,1.8442975236663e-4
0_CD4_T_cell_HighvsLowVL_ALL,Down,AC104365.1,-0.683719295803025,2.0106543652241e-4
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000255882,-0.647343287309743,2.1207675420872e-4
0_CD4_T_cell_HighvsLowVL_ALL,Down,EML5,-1.11243440082801,2.2612451191435e-4
0_CD4_T_cell_HighvsLowVL_ALL,Down,PPP5D1P,-1.66004940747249,2.825271964486e-4
0_CD4_T_cell_HighvsLowVL_ALL,Down,FARP2,-0.756687637513632,3.1180339002146e-4
0_CD4_T_cell_HighvsLowVL_ALL,Down,IFNG-AS1,-1.79891463913124,3.4634244556371e-4
0_CD4_T_cell_HighvsLowVL_ALL,Down,TMEM62,-0.892803155234029,3.8377926789849e-4
0_CD4_T_cell_HighvsLowVL_ALL,Down,BIK,-0.953171838430531,3.8877520178008e-4
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000273199,-0.630168865985866,3.9546973111505e-4
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000289406,-1.15117218427671,4.3724598848594e-4
0_CD4_T_cell_HighvsLowVL_ALL,Down,SMC1B,-1.20066435347879,4.433367418933e-4
0_CD4_T_cell_HighvsLowVL_ALL,Down,DOCK4,-1.3847563182835,5.5138113257202e-4
0_CD4_T_cell_HighvsLowVL_ALL,Down,NPIPB11,-1.03813848074464,5.733191805615e-4
0_CD4_T_cell_HighvsLowVL_ALL,Down,ID3,-0.590596284145401,6.2297909715785e-4
0_CD4_T_cell_HighvsLowVL_ALL,Down,FANCB,-0.77550640753771,6.3106197710245e-4
0_CD4_T_cell_HighvsLowVL_ALL,Down,APOL6,-0.653097410407887,6.6629557310084e-4
0_CD4_T_cell_HighvsLowVL_ALL,Down,RHOXF1,-1.01469231207434,6.7661768843421e-4
0_CD4_T_cell_HighvsLowVL_ALL,Down,KLF3-AS1,-0.585841592956029,7.3935855897695e-4
0_CD4_T_cell_HighvsLowVL_ALL,Down,TG,-0.862920736532685,7.5416488104763e-4
0_CD4_T_cell_HighvsLowVL_ALL,Down,ZNF584,-0.625524663803573,7.6599103219069e-4
0_CD4_T_cell_HighvsLowVL_ALL,Down,MIR497HG,-1.11975307421807,8.4102288218398e-4
0_CD4_T_cell_HighvsLowVL_ALL,Down,LRRC37A3,-0.584146401719272,0.00100286042778132
0_CD4_T_cell_HighvsLowVL_ALL,Down,DYNC2I2,-0.779777173403577,0.00112808612042131
0_CD4_T_cell_HighvsLowVL_ALL,Down,CXCR5,-1.0388540258499,0.00128848751176017
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000274422,-0.659188433251287,0.00131432823715889
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000290784,-1.31989326155968,0.00140536826072345
0_CD4_T_cell_HighvsLowVL_ALL,Down,SDR42E2,-1.55335750687505,0.00149061001377405
0_CD4_T_cell_HighvsLowVL_ALL,Down,WARS,-0.644419882807373,0.00159911014737945
0_CD4_T_cell_HighvsLowVL_ALL,Down,CPB2-AS1,-0.594847390622255,0.0016104819802532
0_CD4_T_cell_HighvsLowVL_ALL,Down,DNAAF9,-1.22784718368976,0.0016154791754186
0_CD4_T_cell_HighvsLowVL_ALL,Down,CDYL2,-0.854677294548575,0.00174684830074522
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000291121,-0.820143174559608,0.00209492064479087
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000291047,-1.34906350806975,0.00227734341908698
0_CD4_T_cell_HighvsLowVL_ALL,Down,ARHGAP10,-0.752204839671699,0.00245577521199808
0_CD4_T_cell_HighvsLowVL_ALL,Down,NCKAP1,-0.891008544895933,0.00250022567409934
0_CD4_T_cell_HighvsLowVL_ALL,Down,LINC02613,-1.13010613729557,0.00265242531641852
0_CD4_T_cell_HighvsLowVL_ALL,Down,PYCR3,-0.592046206574077,0.00288216087318189
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000291259,-0.890320518521264,0.00310868302719362
0_CD4_T_cell_HighvsLowVL_ALL,Down,FADS3,-0.681451519612444,0.00351512512871923
0_CD4_T_cell_HighvsLowVL_ALL,Down,CCL5,-2.193387964003,0.0035238216134319
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000289339,-1.6435943733105,0.00356522584193385
0_CD4_T_cell_HighvsLowVL_ALL,Down,SP2-AS1,-0.856911085176717,0.00362356953494412
0_CD4_T_cell_HighvsLowVL_ALL,Down,LANCL2,-0.632845426103461,0.00395241767704047
0_CD4_T_cell_HighvsLowVL_ALL,Down,IQCK,-0.995904099811805,0.00452687230990228
0_CD4_T_cell_HighvsLowVL_ALL,Down,GBP4,-1.17104162002491,0.00457056201955218
0_CD4_T_cell_HighvsLowVL_ALL,Down,KICS2,-0.73684162877899,0.00502259267992556
0_CD4_T_cell_HighvsLowVL_ALL,Down,C2orf74-DT,-1.25739053501796,0.00530569590242025
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000260618,-0.997628136500786,0.00581556599163313
0_CD4_T_cell_HighvsLowVL_ALL,Down,LINC02752,-1.06976224844074,0.00607073302207494
0_CD4_T_cell_HighvsLowVL_ALL,Down,GPAT4-AS1,-1.46708756922657,0.00614371737303597
0_CD4_T_cell_HighvsLowVL_ALL,Down,NMB,-0.735155415857553,0.00685511959860109
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000289047,-0.897534355579306,0.00696772570173865
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000257277,-0.628108922470648,0.00923750703632598
0_CD4_T_cell_HighvsLowVL_ALL,Down,KLHL29,-0.64926320940932,0.00962935253417365
0_CD4_T_cell_HighvsLowVL_ALL,Down,ALPK1,-0.807076041995015,0.00981645305351655
0_CD4_T_cell_HighvsLowVL_ALL,Down,CCDC142,-1.1517835452464,0.0105047565773051
0_CD4_T_cell_HighvsLowVL_ALL,Down,ACTR3-AS1,-0.634878824597193,0.0106442765426245
0_CD4_T_cell_HighvsLowVL_ALL,Down,LINC02422,-0.646094328290411,0.0112537855704762
0_CD4_T_cell_HighvsLowVL_ALL,Down,CD302,-0.905903678435716,0.0119152437159697
0_CD4_T_cell_HighvsLowVL_ALL,Down,NPIPB4,-0.735330638059162,0.012964542176555
0_CD4_T_cell_HighvsLowVL_ALL,Down,JHY,-0.92348481579957,0.0134256313514565
0_CD4_T_cell_HighvsLowVL_ALL,Down,NRGN,-1.96139586152071,0.013672509905795
0_CD4_T_cell_HighvsLowVL_ALL,Down,AC093865.1,-0.734103701278944,0.0140469477539578
0_CD4_T_cell_HighvsLowVL_ALL,Down,LYRM4,-0.614419566999648,0.0157567214535896
0_CD4_T_cell_HighvsLowVL_ALL,Down,CYRIA,-1.05109813471892,0.0158108127608888
0_CD4_T_cell_HighvsLowVL_ALL,Down,CCDC134,-0.613092126780322,0.0158582251965248
0_CD4_T_cell_HighvsLowVL_ALL,Down,TGFA,-0.822126079544717,0.0182689817857316
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000290689,-0.60871606272748,0.0202061244226819
0_CD4_T_cell_HighvsLowVL_ALL,Down,COPB2-DT,-1.0289177737425,0.0205863128462792
0_CD4_T_cell_HighvsLowVL_ALL,Down,TANK-AS1,-1.03573506599428,0.0228254051897948
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000285692,-0.699197493035151,0.0231425201330069
0_CD4_T_cell_HighvsLowVL_ALL,Down,HAVCR2,-0.806450454443254,0.0231588882985767
0_CD4_T_cell_HighvsLowVL_ALL,Down,CD83,-0.785819741595984,0.0285878889943858
0_CD4_T_cell_HighvsLowVL_ALL,Down,SEC22A,-0.657660147582721,0.0297391352828346
0_CD4_T_cell_HighvsLowVL_ALL,Down,GGH,-0.808573354393172,0.0314905469496759
0_CD4_T_cell_HighvsLowVL_ALL,Down,TSTD3,-0.732719939632543,0.0335950407008845
0_CD4_T_cell_HighvsLowVL_ALL,Down,EFHC1,-0.82099715796125,0.0359059997446487
0_CD4_T_cell_HighvsLowVL_ALL,Down,NUP153-AS1,-1.02593320980325,0.0371720615369414
0_CD4_T_cell_HighvsLowVL_ALL,Down,LRRC2,-0.699415822705787,0.0412365652199699
0_CD4_T_cell_HighvsLowVL_ALL,Down,INKA2,-0.903723866179611,0.0434840758931927
0_CD4_T_cell_HighvsLowVL_ALL,Down,RHEBL1,-0.969018348099401,0.0459086596789918
0_CD4_T_cell_HighvsLowVL_ALL,Down,ENSG00000254604,-0.97721445811567,0.0498761227392731
0_CD4_T_cell_HighvsLowVL_ALL,Down,ATP1B1,-0.897016312430591,0.0499332781182618
10_Memory_CD4_T_helper_HighvsLowVL_ALL,Up,H3F3B,1.52897075978963,3.1069949528351e-228
10_Memory_CD4_T_helper_HighvsLowVL_ALL,Up,LINC01578,1.87495363146949,1.9719651811097496e-210
10_Memory_CD4_T_helper_HighvsLowVL_ALL,Up,ENO1,1.15256092979986,1.98194037883948e-160
10_Memory_CD4_T_helper_HighvsLowVL_ALL,Up,TPI1,1.18394395661947,6.68561572348707e-160
10_Memory_CD4_T_helper_HighvsLowVL_ALL,Up,MIF,0.885552053733059,5.4643110044849096e-158
10_Memory_CD4_T_helper_HighvsLowVL_ALL,Up,H3F3A,0.695514225634253,1.3318766002433597e-157
10_Memory_CD4_T_helper_HighvsLowVL_ALL,Up,MTRNR2L12,8.47890966057916,5.410964717395739e-148
10_Memory_CD4_T_helper_HighvsLowVL_ALL,Up,H1FX,1.52223404167362,9.75168690790002e-143
10_Memory_CD4_T_helper_HighvsLowVL_ALL,Up,GPI,1.81970174767172,6.5472488358858e-136
10_Memory_CD4_T_helper_HighvsLowVL_ALL,Up,ATP5MD,1.03671892137511,7.12946634310607e-127
10_Memory_CD4_T_helper_HighvsLowVL_ALL,Up,DARS,1.44727121878114,6.285936087206249e-126
10_Memory_CD4_T_helper_HighvsLowVL_ALL,Up,PGK1,1.05350066717513,2.4828269843048098e-120
10_Memory_CD4_T_helper_HighvsLowVL_ALL,Up,GYPC,0.871265570218601,2.5188922583569596e-120
10_Memory_CD4_T_helper_HighvsLowVL_ALL,Up,BNIP3L,1.31876384557439,8.27208425712845e-118
10_Memory_CD4_T_helper_HighvsLowVL_ALL,Up,H2AFZ,1.22446760118906,1.1413705871302099e-117
10_Memory_CD4_T_helper_HighvsLowVL_ALL,Up,PKM,1.01000563986192,1.92329960216029e-117
10_Memory_CD4_T_helper_HighvsLowVL_ALL,Up,VEGFB,1.84367866127172,4.1574921891812698e-112
10_Memory_CD4_T_helper_HighvsLowVL_ALL,Up,AL138963.4,4.11750741066878,8.37247893229919e-112
10_Memory_CD4_T_helper_HighvsLowVL_ALL,Up,GAPDH,0.998538404997952,2.92273722098317e-110
10_Memory_CD4_T_helper_HighvsLowVL_ALL,Up,SLC9A3R1,1.18374117977231,4.86815309008864e-106
10_Memory_CD4_T_helper_HighvsLowVL_ALL,Up,BNIP3,1.75020618173049,4.68813689804583e-105
10_Memory_CD4_T_helper_HighvsLowVL_ALL,Up,HIST1H4C,1.20381241586066,9.8412041601498e-103
10_Memory_CD4_T_helper_HighvsLowVL_ALL,Up,HIST1H1E,2.00445432335153,5.26122121966621e-102
