"participant","clone_id","clone_size"
"CP013","1532",1
"CP013","15324",1
"CP013","15327",1
"CP013","15331",1
"CP013","15332",1
"CP013","15333",1
"CP013","15334",1
"CP013","15344",1
"CP013","15345",1
"CP013","15346",1
"CP013","15347",1
"CP013","15352",1
"CP013","15358",1
"CP013","15363",1
"CP013","1538",1
"CP013","15380",1
"CP013","15398",1
"CP013","154",1
"CP013","15409",1
"CP013","15413",1
"CP013","15414",1
"CP013","15424",1
"CP013","15425",1
"CP013","15427",1
"CP013","15428",1
"CP013","15429",1
"CP013","15430",1
"CP013","15431",1
"CP013","15437",1
"CP013","15438",1
"CP013","15439",1
"CP013","15440",1
"CP013","15441",1
"CP013","15446",1
"CP013","15447",1
"CP013","15448",1
"CP013","15450",1
"CP013","15462",1
"CP013","15463",1
"CP013","15464",1
"CP013","15465",1
"CP013","15466",1
"CP013","15467",1
"CP013","15469",1
"CP013","15470",1
"CP013","15472",1
"CP013","15473",1
"CP013","15474",1
"CP013","15475",1
"CP013","15476",1
"CP013","15477",1
"CP013","15478",1
"CP013","15485",1
"CP013","15486",1
"CP013","15487",1
"CP013","15488",1
"CP013","15489",1
"CP013","15490",2
"CP013","15491",1
"CP013","15492",1
"CP013","15493",1
"CP013","15494",1
"CP013","15495",1
"CP013","155",1
"CP013","15502",1
"CP013","15503",1
"CP013","15504",2
"CP013","15505",1
"CP013","15506",1
"CP013","15507",1
"CP013","15508",1
"CP013","15509",1
"CP013","15510",1
"CP013","15511",1
"CP013","15512",1
"CP013","15513",1
"CP013","15514",1
"CP013","15516",1
"CP013","15522",1
"CP013","15523",1
"CP013","15524",1
"CP013","15525",1
"CP013","15527",1
"CP013","15528",1
"CP013","15529",1
"CP013","15537",1
"CP013","15543",1
"CP013","15544",1
"CP013","15545",1
"CP013","15546",1
"CP013","15547",1
"CP013","15549",1
"CP013","15551",1
"CP013","15552",1
"CP013","15557",1
"CP013","15558",2
"CP013","15559",1
"CP013","15560",1
"CP013","15563",1
"CP013","15565",1
"CP013","15566",1
"CP013","15569",1
"CP013","15570",1
"CP013","15571",1
"CP013","15573",1
"CP013","15574",1
"CP013","15575",1
"CP013","15576",1
"CP013","15580",1
"CP013","15581",1
"CP013","15582",1
"CP013","15584",1
"CP013","15585",1
"CP013","15586",1
"CP013","15587",1
"CP013","15588",1
"CP013","15589",1
"CP013","15594",1
"CP013","15599",1
"CP013","156",1
"CP013","15600",1
"CP013","15601",1
"CP013","15602",1
"CP013","15603",1
"CP013","15604",1
"CP013","15605",1
"CP013","15606",1
"CP013","15607",1
"CP013","15608",1
"CP013","15609",1
"CP013","15610",1
"CP013","15611",1
"CP013","15616",1
"CP013","15620",1
"CP013","15621",1
"CP013","15622",1
"CP013","15623",1
"CP013","15624",1
"CP013","15625",1
"CP013","15626",1
"CP013","15628",1
"CP013","15629",1
"CP013","15630",1
"CP013","15631",1
"CP013","15632",1
"CP013","15633",1
"CP013","15634",1
"CP013","15635",1
"CP013","15636",1
"CP013","15637",1
"CP013","15638",1
"CP013","15639",1
"CP013","15640",1
"CP013","15646",1
"CP013","15647",1
"CP013","15648",1
"CP013","15651",1
"CP013","15652",1
"CP013","15653",1
"CP013","15654",1
"CP013","15655",1
"CP013","15656",1
"CP013","15657",1
"CP013","15658",1
"CP013","15659",1
"CP013","15660",1
"CP013","15662",1
"CP013","15663",1
"CP013","15664",1
"CP013","15665",1
"CP013","15666",1
"CP013","15667",1
"CP013","15668",1
"CP013","15669",1
"CP013","15670",1
"CP013","15671",1
"CP013","15673",1
"CP013","15676",1
"CP013","15677",1
"CP013","15678",1
"CP013","15679",1
"CP013","15680",1
"CP013","15681",1
"CP013","15682",1
"CP013","15684",1
"CP013","15685",1
"CP013","15686",1
"CP013","15687",1
"CP013","15688",1
"CP013","15689",1
"CP013","1569",1
"CP013","15690",1
"CP013","15691",1
"CP013","15692",1
"CP013","15693",1
"CP013","15694",1
"CP013","15695",1
"CP013","15696",1
"CP013","15697",1
"CP013","15698",1
"CP013","15699",1
"CP013","157",1
"CP013","15700",1
"CP013","15701",1
"CP013","15702",1
"CP013","15703",1
"CP013","15704",1
"CP013","15705",1
"CP013","15706",1
"CP013","15707",1
"CP013","15708",1
"CP013","15709",1
"CP013","1571",1
"CP013","15710",1
"CP013","15711",1
"CP013","15712",1
"CP013","15713",1
"CP013","15714",1
"CP013","15715",1
"CP013","15729",1
"CP013","15730",1
"CP013","15731",1
"CP013","15732",1
"CP013","15733",1
"CP013","15734",1
"CP013","15735",1
"CP013","15736",1
"CP013","15737",1
"CP013","15738",1
"CP013","15739",1
"CP013","15740",1
"CP013","15741",1
"CP013","15742",1
"CP013","15743",1
"CP013","15744",1
"CP013","15745",1
"CP013","15746",1
"CP013","15747",1
"CP013","15748",1
"CP013","15749",1
"CP013","15750",1
"CP013","15751",1
"CP013","15752",1
"CP013","15753",1
"CP013","15754",1
"CP013","15755",1
"CP013","15756",1
"CP013","15757",1
"CP013","15758",1
"CP013","15759",1
"CP013","15761",1
"CP013","15762",1
"CP013","15763",1
"CP013","1577",1
"CP013","15774",1
"CP013","15775",1
"CP013","15776",1
"CP013","15777",1
"CP013","15778",1
"CP013","15779",1
"CP013","15780",1
"CP013","15781",1
"CP013","15782",1
"CP013","15784",1
"CP013","15785",1
"CP013","15786",1
"CP013","15787",1
"CP013","15788",1
"CP013","15789",1
"CP013","15790",1
"CP013","15791",1
"CP013","15792",1
"CP013","15793",1
"CP013","15794",1
"CP013","15795",1
"CP013","15796",1
"CP013","15797",1
"CP013","15798",1
"CP013","15799",1
"CP013","15800",1
"CP013","15801",1
"CP013","15802",1
"CP013","15803",1
"CP013","15804",1
"CP013","15806",1
"CP013","15807",1
"CP013","15808",1
"CP013","15818",1
"CP013","15819",1
"CP013","15820",1
"CP013","15821",1
"CP013","15822",1
"CP013","15823",1
"CP013","15824",1
"CP013","15825",1
"CP013","15826",1
"CP013","15828",1
"CP013","15829",1
"CP013","15830",1
"CP013","15831",1
"CP013","15832",1
"CP013","15833",1
"CP013","15834",1
"CP013","15835",1
"CP013","15836",1
"CP013","15837",1
"CP013","15839",1
"CP013","15840",1
"CP013","15853",1
"CP013","15854",1
"CP013","15855",1
"CP013","15856",1
"CP013","15857",1
"CP013","15858",1
"CP013","15859",1
"CP013","1586",1
"CP013","15861",1
"CP013","15862",1
"CP013","15863",1
"CP013","15864",1
"CP013","15865",1
"CP013","15866",1
"CP013","15867",1
"CP013","15868",1
"CP013","15869",2
"CP013","15880",1
"CP013","15881",1
"CP013","15882",1
"CP013","15884",1
"CP013","15885",1
"CP013","15886",1
"CP013","15887",1
"CP013","15888",1
"CP013","15889",2
"CP013","15890",1
"CP013","15891",1
"CP013","15892",1
"CP013","15893",1
"CP013","15895",1
"CP013","15896",1
"CP013","15911",1
"CP013","15912",1
"CP013","15913",1
"CP013","15914",1
"CP013","15915",1
"CP013","15917",1
"CP013","15918",1
"CP013","15919",1
"CP013","15920",1
"CP013","15921",1
"CP013","15922",1
"CP013","15932",1
"CP013","15933",1
"CP013","15934",1
"CP013","15935",1
"CP013","15936",1
"CP013","15937",1
"CP013","15939",1
"CP013","15940",1
"CP013","15949",1
"CP013","15951",1
"CP013","15952",1
"CP013","15955",1
"CP013","15956",1
"CP013","15957",1
"CP013","15959",2
"CP013","15993",1
"CP013","16014",1
"CP013","16027",1
"CP013","1603",1
"CP013","16034",1
"CP013","16035",1
"CP013","16038",1
"CP013","16063",1
"CP013","16064",1
"CP013","16065",1
"CP013","16066",1
"CP013","16090",1
"CP013","16091",1
"CP013","16092",1
"CP013","16095",1
"CP013","16096",1
"CP013","16116",1
"CP013","16127",1
"CP013","16130",1
"CP013","16131",1
"CP013","16132",1
"CP013","16133",1
"CP013","16134",1
"CP013","16135",1
"CP013","16138",1
"CP013","16149",1
"CP013","16154",1
"CP013","16155",1
"CP013","16156",1
"CP013","16157",1
"CP013","16158",1
"CP013","16159",1
"CP013","16160",1
"CP013","16161",1
"CP013","16162",1
"CP013","16163",1
"CP013","16164",1
"CP013","16165",1
"CP013","16166",1
"CP013","16167",1
"CP013","16168",1
"CP013","16169",1
"CP013","16170",1
"CP013","16197",1
"CP013","16198",1
"CP013","16199",1
"CP013","16200",1
"CP013","16201",1
"CP013","16202",1
"CP013","16203",1
"CP013","16206",1
"CP013","16207",1
"CP013","16225",1
"CP013","16226",1
"CP013","16239",1
"CP013","16240",1
"CP013","16241",1
"CP013","16242",1
"CP013","16243",1
"CP013","16244",1
"CP013","16245",1
"CP013","16246",1
"CP013","16247",1
"CP013","16248",1
"CP013","16249",1
"CP013","16260",1
"CP013","16265",1
"CP013","16266",1
"CP013","16267",1
"CP013","16268",1
"CP013","16269",1
"CP013","16270",1
"CP013","16271",1
"CP013","16272",1
"CP013","16273",1
"CP013","16274",1
"CP013","16281",1
"CP013","16283",1
"CP013","16284",1
"CP013","16285",1
"CP013","16286",1
"CP013","16287",1
"CP013","16288",1
"CP013","16289",1
"CP013","16290",1
"CP013","16291",1
"CP013","16292",1
"CP013","16294",1
"CP013","16295",1
"CP013","16296",1
"CP013","16297",1
"CP013","16298",2
"CP013","16302",1
"CP013","16303",1
"CP013","16305",1
"CP013","16306",1
"CP013","16307",1
"CP013","16308",1
"CP013","16309",1
"CP013","16310",1
"CP013","16314",1
"CP013","16316",1
"CP013","16317",1
"CP013","16318",1
"CP013","16319",1
"CP013","16320",1
"CP013","16321",1
"CP013","16325",1
"CP013","16326",1
"CP013","16333",1
"CP013","16334",1
"CP013","16339",1
"CP013","16340",1
"CP013","16341",1
"CP013","16342",1
"CP013","16343",1
"CP013","16362",1
"CP013","1637",2
"CP013","16378",1
"CP013","16382",1
"CP013","16393",1
"CP013","16396",1
"CP013","164",1
"CP013","16402",1
"CP013","16404",1
"CP013","16415",1
"CP013","16434",1
"CP013","16460",1
"CP013","16471",1
"CP013","16474",1
"CP013","16478",1
"CP013","16499",1
"CP013","165",1
"CP013","16510",1
"CP013","16526",1
"CP013","16529",1
"CP013","1653",1
"CP013","16538",1
"CP013","16540",1
"CP013","16549",1
"CP013","16555",1
"CP013","16556",1
"CP013","16557",2
"CP013","16558",1
"CP013","16559",1
"CP013","16560",1
"CP013","16562",1
"CP013","16566",2
"CP013","16567",1
"CP013","16579",1
"CP013","16584",1
"CP013","16585",1
"CP013","16591",1
"CP013","16592",1
"CP013","16594",1
"CP013","16595",1
"CP013","16598",1
"CP013","16599",1
"CP013","166",1
"CP013","16600",1
"CP013","16601",1
"CP013","16602",1
"CP013","16603",1
"CP013","16607",1
"CP013","16608",1
"CP013","16609",1
"CP013","16610",1
"CP013","16611",1
"CP013","16619",1
"CP013","16620",1
"CP013","16621",1
"CP013","16622",1
"CP013","16627",1
"CP013","16628",1
"CP013","16629",1
"CP013","16630",1
"CP013","16631",1
"CP013","16632",1
"CP013","16638",1
"CP013","16639",1
"CP013","16640",1
"CP013","16641",1
"CP013","16642",1
"CP013","16646",1
"CP013","16647",1
"CP013","16648",1
"CP013","16651",1
"CP013","16663",1
"CP013","16664",1
"CP013","16665",1
"CP013","16666",1
"CP013","16679",1
"CP013","16684",1
"CP013","16688",1
"CP013","16689",1
"CP013","16692",1
"CP013","16693",1
"CP013","16694",1
"CP013","16697",1
"CP013","16698",1
"CP013","16699",1
"CP013","167",1
"CP013","16700",1
"CP013","16701",1
"CP013","16706",1
"CP013","16707",2
"CP013","16708",1
"CP013","16709",1
"CP013","16710",1
"CP013","16711",1
"CP013","16712",1
"CP013","16713",1
"CP013","16714",1
"CP013","16715",1
"CP013","16717",1
"CP013","16718",1
"CP013","16719",1
"CP013","16720",1
"CP013","16721",1
"CP013","16722",1
"CP013","16723",1
"CP013","16724",1
"CP013","16732",1
"CP013","16733",1
"CP013","16734",1
"CP013","16735",1
"CP013","16736",1
"CP013","16737",1
"CP013","16739",1
"CP013","16740",1
"CP013","16741",1
"CP013","16742",1
"CP013","16743",1
"CP013","16744",1
"CP013","16752",1
"CP013","16753",1
"CP013","16754",1
"CP013","16755",1
"CP013","16756",1
"CP013","16757",1
"CP013","16758",1
"CP013","16759",1
"CP013","16762",1
"CP013","16763",1
"CP013","16764",1
"CP013","16765",1
"CP013","16766",1
"CP013","16767",1
"CP013","16768",1
"CP013","16769",1
"CP013","16781",1
"CP013","16782",1
"CP013","16784",1
"CP013","16785",1
"CP013","16786",1
"CP013","16787",1
"CP013","16788",1
"CP013","16789",1
"CP013","16790",1
"CP013","16791",1
"CP013","16792",1
"CP013","16793",1
"CP013","16795",1
"CP013","16796",3
"CP013","168",1
"CP013","16806",1
"CP013","16807",1
"CP013","16808",1
"CP013","16809",1
"CP013","16810",1
"CP013","16811",1
"CP013","16812",1
"CP013","16813",1
"CP013","16814",1
"CP013","16815",1
"CP013","16817",1
"CP013","16818",1
"CP013","16819",1
"CP013","16833",1
"CP013","16834",1
"CP013","16835",1
"CP013","16836",1
"CP013","16837",1
"CP013","16838",1
"CP013","16839",1
"CP013","16840",1
"CP013","16841",1
"CP013","16842",1
"CP013","16843",1
"CP013","16844",1
"CP013","16845",1
"CP013","16846",1
"CP013","16847",1
"CP013","16848",1
"CP013","16850",1
"CP013","16862",1
"CP013","16863",1
"CP013","16864",1
"CP013","16865",1
"CP013","16866",1
"CP013","16867",1
"CP013","16868",1
"CP013","16869",1
"CP013","16870",1
"CP013","16873",1
"CP013","16874",1
"CP013","16875",1
"CP013","16876",1
"CP013","16877",1
"CP013","16878",1
"CP013","16879",1
"CP013","16880",1
"CP013","16881",1
"CP013","16882",1
"CP013","16885",1
"CP013","16891",1
"CP013","16892",1
"CP013","16893",1
"CP013","16895",1
"CP013","16896",1
"CP013","16897",1
"CP013","16898",1
"CP013","16899",1
"CP013","16900",1
"CP013","16910",1
"CP013","16911",1
"CP013","16912",1
"CP013","16913",1
"CP013","16914",1
"CP013","16915",1
"CP013","16917",1
"CP013","16918",1
"CP013","16919",1
"CP013","16920",1
"CP013","16921",1
"CP013","16922",1
"CP013","16923",1
"CP013","16924",1
"CP013","16931",1
"CP013","16932",1
"CP013","16933",1
"CP013","16934",1
"CP013","16935",1
"CP013","16936",1
"CP013","16937",1
"CP013","16939",1
"CP013","16940",1
"CP013","16943",1
"CP013","16944",1
"CP013","16958",1
"CP013","1696",1
"CP013","16969",1
"CP013","16971",1
"CP013","16973",1
"CP013","16979",1
"CP013","16985",1
"CP013","17000",1
"CP013","17001",1
"CP013","17002",1
"CP013","17011",1
"CP013","17015",1
"CP013","17019",1
"CP013","17024",1
"CP013","17025",1
"CP013","17026",1
"CP013","17028",1
"CP013","17035",1
"CP013","17036",1
"CP013","17037",1
"CP013","17041",1
"CP013","17044",1
"CP013","17045",1
"CP013","17046",1
"CP013","17047",1
"CP013","17051",1
"CP013","17052",1
"CP013","17054",1
"CP013","17056",1
"CP013","17057",1
"CP013","17060",1
"CP013","17063",1
"CP013","17081",1
"CP013","1709",1
"CP013","17093",1
"CP013","1710",1
"CP013","17101",1
"CP013","17145",1
"CP013","17147",1
"CP013","17149",1
"CP013","17155",1
"CP013","17160",1
"CP013","17173",1
"CP013","17188",1
"CP013","17203",1
"CP013","17208",1
"CP013","17210",1
"CP013","17217",1
"CP013","17221",1
"CP013","17224",1
"CP013","17225",1
"CP013","17226",1
"CP013","17228",1
"CP013","17235",1
"CP013","17236",1
"CP013","17237",1
"CP013","17243",1
"CP013","17244",1
"CP013","17248",1
"CP013","17249",1
"CP013","17250",1
"CP013","17251",1
"CP013","17254",1
"CP013","17255",1
"CP013","17256",1
"CP013","17257",1
"CP013","17260",1
"CP013","17263",1
"CP013","17264",1
"CP013","17265",1
"CP013","17267",1
"CP013","17268",1
"CP013","17269",1
"CP013","17270",1
"CP013","17273",1
"CP013","17275",1
"CP013","17276",1
"CP013","17279",1
"CP013","17281",1
"CP013","17283",1
"CP013","17288",1
"CP013","17295",1
"CP013","17304",1
"CP013","17306",1
"CP013","17307",1
"CP013","17310",1
"CP013","17311",1
"CP013","17312",1
"CP013","17316",1
"CP013","17320",1
"CP013","17321",1
"CP013","17327",1
"CP013","17343",1
"CP013","17344",1
"CP013","17345",1
"CP013","17346",1
"CP013","17354",1
"CP013","17356",1
"CP013","17358",1
"CP013","17377",1
"CP013","17393",1
"CP013","17396",1
"CP013","17397",1
"CP013","174",1
"CP013","17404",1
"CP013","17410",1
"CP013","17413",1
"CP013","17414",1
"CP013","17417",1
"CP013","17430",1
"CP013","17448",1
"CP013","17449",1
"CP013","17452",1
"CP013","17457",1
"CP013","17460",1
"CP013","17465",1
"CP013","17471",1
"CP013","17485",1
"CP013","17494",1
"CP013","17495",1
"CP013","17496",1
"CP013","175",1
"CP013","17502",1
"CP013","17503",1
"CP013","17505",1
"CP013","17506",1
"CP013","17507",1
"CP013","17523",1
"CP013","17526",1
"CP013","17543",1
"CP013","17544",1
"CP013","17545",1
"CP013","17546",1
"CP013","17554",1
"CP013","17555",1
"CP013","17556",1
"CP013","17557",1
"CP013","17558",1
"CP013","17579",1
"CP013","17584",1
"CP013","17585",1
"CP013","17586",1
"CP013","17587",1
"CP013","17588",1
"CP013","17591",1
"CP013","17592",1
"CP013","17594",1
"CP013","17595",1
"CP013","17596",1
"CP013","17597",1
"CP013","17598",1
"CP013","17599",1
"CP013","17600",1
"CP013","17601",1
"CP013","17602",1
"CP013","17603",1
"CP013","17607",1
"CP013","17608",2
"CP013","17609",1
"CP013","17610",1
"CP013","17611",1
"CP013","17612",1
"CP013","17613",1
"CP013","17614",1
"CP013","17616",1
"CP013","17620",1
"CP013","17621",1
"CP013","17622",1
"CP013","17623",1
"CP013","17624",1
"CP013","17625",1
"CP013","17627",1
"CP013","17628",1
"CP013","17629",1
"CP013","17630",1
"CP013","17632",1
"CP013","17635",1
"CP013","17636",1
"CP013","17638",1
"CP013","17639",1
"CP013","17640",1
"CP013","17641",1
"CP013","17644",1
"CP013","17645",1
"CP013","17646",1
"CP013","17647",1
"CP013","17650",1
"CP013","17651",1
"CP013","17652",1
"CP013","17653",1
"CP013","17654",1
"CP013","17655",1
"CP013","17656",1
"CP013","17657",1
"CP013","17658",1
"CP013","17659",1
"CP013","17661",1
"CP013","17662",1
"CP013","17663",1
"CP013","17664",1
"CP013","17665",1
"CP013","17666",1
"CP013","17667",1
"CP013","17668",1
"CP013","17670",1
"CP013","17672",1
"CP013","17673",1
"CP013","17674",1
"CP013","17675",1
"CP013","17676",1
"CP013","17677",1
"CP013","17678",1
"CP013","17679",1
"CP013","17680",1
"CP013","17681",1
"CP013","17687",1
"CP013","17688",1
"CP013","17689",1
"CP013","17690",1
"CP013","17697",1
"CP013","17698",1
"CP013","17699",1
"CP013","17700",1
"CP013","17701",1
"CP013","17702",1
"CP013","17710",1
"CP013","17711",1
"CP013","17712",1
"CP013","17713",1
"CP013","17714",1
"CP013","17716",1
"CP013","17717",1
"CP013","17721",1
"CP013","17722",1
"CP013","17723",1
"CP013","17724",1
"CP013","17727",1
"CP013","17728",1
"CP013","17729",1
"CP013","17730",3
"CP013","17732",1
"CP013","17736",1
"CP013","179",1
"CP013","1798",1
"CP013","180",1
"CP013","1828",1
"CP013","1851",1
"CP013","186",1
"CP013","1874",1
"CP013","188",1
"CP013","189",1
"CP013","190",2
"CP013","191",1
"CP013","1910",1
"CP013","1938",1
"CP013","1940",1
"CP013","1960",1
"CP013","1987",1
"CP013","1995",1
"CP013","1996",1
"CP013","1997",1
"CP013","2",1
"CP013","2003",1
"CP013","2009",1
"CP013","2024",1
"CP013","2026",1
"CP013","2045",1
"CP013","2057",1
"CP013","2060",1
"CP013","2066",1
"CP013","2070",1
"CP013","2084",1
"CP013","2099",1
"CP013","2100",1
"CP013","2119",1
"CP013","2126",1
"CP013","2127",1
"CP013","2128",1
"CP013","2129",1
"CP013","2136",1
"CP013","2142",1
"CP013","2147",1
"CP013","2157",1
"CP013","2158",1
"CP013","217",1
"CP013","2170",1
"CP013","2171",1
"CP013","2172",1
"CP013","2176",1
"CP013","22",1
"CP013","2203",1
"CP013","2204",1
"CP013","2205",1
"CP013","2219",1
"CP013","2220",1
"CP013","2221",1
"CP013","2243",1
"CP013","2244",1
"CP013","2245",1
"CP013","2248",1
"CP013","2264",1
"CP013","2274",1
"CP013","2275",1
"CP013","23",1
"CP013","2302",1
"CP013","2304",1
"CP013","2305",1
"CP013","2306",2
"CP013","2307",1
"CP013","2308",1
"CP013","2330",1
"CP013","2331",1
"CP013","2332",1
"CP013","2333",1
"CP013","2334",1
"CP013","2353",1
"CP013","2372",1
"CP013","2373",1
"CP013","2374",1
"CP013","2375",1
"CP013","2378",1
"CP013","2379",1
"CP013","2388",1
"CP013","2394",1
"CP013","2401",1
"CP013","2402",1
"CP013","2404",1
"CP013","2411",1
"CP013","2412",1
"CP013","2413",1
"CP013","2415",1
"CP013","2416",1
"CP013","2419",1
"CP013","2420",1
"CP013","2421",1
"CP013","2422",1
"CP013","2423",1
"CP013","2424",1
"CP013","2426",1
"CP013","2431",1
"CP013","2432",1
"CP013","2433",1
"CP013","2434",1
"CP013","2435",1
"CP013","2437",1
"CP013","2441",1
"CP013","2442",1
"CP013","2443",1
"CP013","2444",1
"CP013","2462",1
"CP013","2463",1
"CP013","2464",1
"CP013","2465",1
"CP013","2466",1
"CP013","2467",1
"CP013","2468",1
"CP013","2469",1
"CP013","2471",1
"CP013","2472",1
"CP013","2473",1
"CP013","2474",1
"CP013","2475",2
"CP013","2476",1
"CP013","2477",1
"CP013","2478",1
"CP013","2493",1
"CP013","2494",1
"CP013","2495",1
"CP013","2496",1
"CP013","2497",1
"CP013","2498",1
"CP013","2499",1
"CP013","2500",1
"CP013","2501",1
"CP013","2502",1
"CP013","2504",1
"CP013","2505",1
"CP013","2506",1
"CP013","2507",1
"CP013","2508",1
"CP013","2509",1
"CP013","2510",1
"CP013","2511",1
"CP013","2512",1
"CP013","2514",1
"CP013","2525",1
"CP013","2532",1
"CP013","2533",1
"CP013","2534",1
"CP013","2535",1
"CP013","2537",1
"CP013","2538",1
"CP013","2539",1
"CP013","254",1
"CP013","2540",1
"CP013","2541",1
"CP013","2542",1
"CP013","2543",1
"CP013","2544",1
"CP013","2545",1
"CP013","2546",1
"CP013","2548",1
"CP013","2549",1
"CP013","2550",1
