"","CP002-entry","CP003-entry","CP006-entry","CP011-entry","CP013-entry","CP016-entry","CP017-entry","CP018-entry","CP022-entry","CP042-entry"
"PRPF4B",1.07319223102548,0.914756161396211,1.20020459580468,0.728974672970295,0.769326127103475,0.74519529543098,0.843851338431496,1.08325115070544,0.985911448373214,1.14641872191131
"C6orf201",0,0.0156087316606061,0.0082263575101906,0.0278754053033031,0.0109002366412267,0.0118169036537752,0.0676985321916251,0,0.0182800653644987,0.0247139972666319
"ECI2",0.263714802445056,0.412037324150466,0.482699487371968,0.302982124949833,0.368283031349843,0.398601655406025,0.229650701178741,0.36663618689509,0.40069031374558,0.448219404787601
"CDYL",0.121010874763325,0.192728478130815,0.165846791467098,0.171868107965291,0.180609586299265,0.0786177593733267,0.210869194506448,0.154375087110943,0.161154879263669,0.197243590409201
"RPP40",0.0574357755097072,0.112681524282419,0.0134803911810888,0.115069973581117,0.0393704907539893,0.0404996194875866,0.0961848189822326,0.0769254110166321,0.102229058942737,0.101292937200857
"AL359643.3",0.0213315520159446,0,0.00842716321001762,0.0390903543574471,0.0175418071234829,0.0461272143310631,0.0365740125016625,0.0102545236359703,0.0282918255611098,0.0736856021495426
"LYRM4",0.144681427494902,0.0687616072342523,0.0993768298972842,0.24470677841727,0.216229439483601,0.201495711991967,0.326695801655366,0.162138408104119,0.195179580633017,0.251867504251433
"FARS2",0.326107709342407,0.157562764624421,0.139013564605319,0.25736175738123,0.259725375720364,0.242762790017894,0.487838169422433,0.252650644204448,0.378407284218325,0.471870807527094
"AL136307.1",0,0,0.00583246486974755,0.00702428717533745,0,0,0,0.0110822968633338,0,0
"NRN1",0.118464704799661,0.350445767063841,0.0350473509387478,0.0046377973059963,0.0486234321526505,0.0110072511957342,0.0282517798621313,0.012473085258827,0.0730680925509573,0
"F13A1",0,0,0,0.00774084876858578,0,0,0,0.00818408440345162,0,0.0308262355925881
"LY86-AS1",0,0,0.00376202554979652,0,0.00224325045195888,0,0.0545533895839395,0.00690062914049872,0.00935135651172103,0.0200805632196372
"LY86",0.0633727533503451,0.0199206012578267,0.0300477528799985,0.0561240341787665,0.0229929974070989,0.0200661290163076,0,0.0202146977523823,0.0476382908088724,0.0387700253880408
"RREB1",0.235487930639988,0.229030147765457,0.231540492863294,0.194929238896619,0.232000245469009,0.143701854253525,0.148013365159585,0.304137033994777,0.333181651472481,0.318668772270359
"SSR1",0.57624694009638,0.904347262010889,0.832093181950282,0.652107135949504,0.685077109505576,0.60987981135543,0.651051840349697,0.613448420097593,0.636307792851626,0.745264807078391
"CAGE1",0.00830451666052132,0.0102814971093571,0.00490865541102893,0,0.00199738462457259,0,0,0.00639431316781082,0,0
"RIOK1",0.383011100240732,0.232661293850512,0.274650458894751,0.342610881079013,0.170675907304427,0.24484322212719,0.529985085044717,0.263433619010536,0.236048683654904,0.391499219352414
"SNRNP48",0.168728336694138,0.271282703369728,0.29607870585021,0.116919757682505,0.181616719832479,0.200703355841704,0.154266573706252,0.184037065283282,0.231399282663665,0.236465644160075
"TXNDC5",0.118594348557615,0.169932144383127,0.123639378586182,0.135504685153977,0.0633997887558987,0.108301779694079,0.282058806826994,0.177999803609771,0.163283739680391,0.127890327353431
"BLOC1S5",0.166549891601204,0.220951336947994,0.230831124586384,0.163293079626357,0.187222264154277,0.24047733121281,0.210544194469453,0.193065394529792,0.213448135525396,0.349662333266036
"EEF1E1",0.509820861715038,0.360654370646698,0.298494030162794,0.528252847047396,0.268590530606584,0.324475264834011,0.658989580270371,0.467658795952873,0.358397489029537,0.577039003663804
"SLC35B3",0.293083110358034,0.209491289766199,0.227913750626107,0.170016743291077,0.213108582919497,0.188624537179695,0.260989272770149,0.308659633979119,0.289164273011239,0.459288681396306
"HULC",0.0159630959442264,0,0.00820878751062955,0.0125743947318563,0.0195599385198694,0.0189555900775158,0,0.0117793465278367,0.073399424066499,0.114127804892828
"GCNT2",0.0086083114969165,0.00797758617388585,0.00277559893261567,0,0.0241098286424442,0.019675873178121,0,0.0091746513903396,0.00659780319544804,0.0164519414113462
"C6orf52",0.00649498262592148,0,0.00447579689525284,0.0163929922818099,0,0,0.0234697709350357,0.00721228198631627,0,0
"PAK1IP1",0.223152794970738,0.148372528126885,0.0607788404496134,0.24894978206769,0.111129858162752,0.121775551803848,0.233477287833209,0.169439867583259,0.159822678745591,0.373846176947958
"TMEM14C",1.18514549532823,0.578033031688599,0.983246961851555,1.0786365877924,0.687652441861748,0.650894916084815,0.590003618588632,0.94262178080352,0.934655293311932,0.507501847906152
"AL024498.1",0.00641543811026855,0,0.00675341892720529,0,0.0043008610112449,0.0140459157344658,0,0.0114497193950065,0.0158565797884644,0.0198793324520163
"TMEM14B",1.44240289608936,1.30305189497361,1.12446007187236,1.43364008878911,1.36567558825148,1.61980673268429,1.58198460340587,1.61407066698364,1.56183166990732,1.64483734943699
"MAK",0.00763220117261139,0,0.00485583130865589,0.0527089445813684,0.0421001491090176,0.0386370696809233,0,0.0193090602131359,0.0416736232249269,0.139501426086364
"SMIM13",0.11927806905386,0.0423015024068807,0.0603931470086723,0.033807832570331,0.0505189886292611,0.078952396679551,0.136688202440917,0.0736526775228538,0.0538297742192197,0
"NEDD9",0.103260174916751,0.110158693084989,0.141974968036105,0.0874575020752269,0.168301920167979,0.101397229387317,0.168192559611461,0.153170732728231,0.196387323487721,0.192555651791366
"TMEM170B",0.0353026160500816,0.0196957541356986,0.0173178061842281,0.0201210074092952,0.0234835254725304,0,0.0120342736112448,0.0183760906743184,0.0141115224272511,0.024976958755548
"ADTRP",0.28307059173488,0.53192788736049,0.503437442329295,0.425719129200582,0.492557459817407,0.414763078895272,0.304256270342205,0.485415228395187,0.686859175582983,0.522783226388503
"HIVEP1",0.212679045428304,0.155183108141298,0.19645527251409,0.104271486088958,0.266192057195411,0.142968747634453,0.313290758614039,0.201546783151567,0.332113176627507,0.304481090156604
"EDN1",0,0,0.00238211281019277,0,0.00450282309589067,0,0,0.00638728234289842,0.0081144198108691,0
"PHACTR1",0,0,0,0.0127093087361036,0.00291338874016039,0,0.0430856528086841,0.00527199896610701,0.00457183820813202,0
"TBC1D7",0.182782889204489,0.0438517046185336,0.0776740936020828,0.0899717195765937,0.0939702663895304,0.102197244663377,0.0536063560101285,0.141697286077253,0.0869347654257534,0.0476083176894763
"GFOD1",0.00942139404109723,0.0146578778031359,0.00562862250865768,0.0133016713037058,0,0.00793469429209831,0,0.00414502003017975,0.0141577297325742,0.0245974625257658
"SIRT5",0.220545374177438,0.0669565083004429,0.169652591166578,0.217101102699159,0.108301474522616,0.146511091108977,0.130119312529113,0.134481774200145,0.196341782747226,0.182008515732206
"AL441883.1",0.0250534033429991,0.0216062331144247,0.00304136253041363,0,0.00770269946472898,0.0166190819644643,0.0374188882394301,0.013842344763965,0.00569796024419178,0.0378400806458782
"NOL7",1.66603897970645,1.27680893355183,1.63329198776663,0.968822666353569,0.966310140594457,0.998566462782778,1.25063764996124,1.50357831211534,1.15036372566645,1.29760225555074
"RANBP9",0.462566687073075,0.394455958394145,0.521171416807785,0.257570587457045,0.31249079125473,0.289066039459499,0.378094126508058,0.381702897061664,0.39579835572901,0.517152352246487
"MCUR1",0.235337666505683,0.123962442734765,0.261438843639642,0.20470414435302,0.120169382642865,0.14498728753215,0.143997948478545,0.252942906471393,0.188770355006353,0.331157702719741
"RNF182",0,0,0,0,0,0,0,0,0,0
"CD83",0.0760220313014531,0.0373455214064559,0.0392887112707965,0.066747177514992,0.229671469351609,0.0786055907292218,0.184920413642438,0.0809389595438656,0.0668852713355437,0.0524370519936506
"AL109914.1",0,0.032954476446147,0.00720888896765301,0,0.183178516557976,0.0422632331999449,0,0.094477325230995,0.115176545319085,0
"JARID2",0.401908947234254,0.55984261011698,0.544016767309541,0.237914705029393,0.948858580556992,0.325717339848098,0.49842944779646,0.672758707954061,0.541996055139103,0.587969711314985
"DTNBP1",0.365749136442778,0.423947181754014,0.377590610694608,0.477893978085788,0.54164629170256,0.428057160559522,0.519222660892106,0.382082116121703,0.49433967737311,0.37913144170945
"AL021978.1",0,0,0,0,0,0.00533312854119735,0,0,0,0
"MYLIP",0.294533138717344,0.222667395123318,0.347591133405905,0.18113080359113,0.224734898336741,0.207318488576298,0.135692242702189,0.384458033848389,0.297370318041817,0.024976958755548
"GMPR",0,0,0,0,0.00548161808351037,0,0,0,0,0
"ATXN1",0.130827355130599,0.0748677910137347,0.113887735794165,0.0997687368268916,0.280498608839055,0.171796348976968,0.0959442563477948,0.174273233585879,0.216846408657502,0.275703931315975
"AL137003.1",0,0.0078680001353296,0.0114898509523337,0.00608570127970126,0.0065515310867774,0,0,0.0133300259553678,0.00424439209694192,0
"AL138824.1",0,0,0,0.0117211994401619,0,0,0,0,0,0
"FAM8A1",0.0738627634958098,0.129377025120727,0.144693938641031,0.101878123045235,0.0885344395588511,0.064743627212382,0.135674580461827,0.0946027472507464,0.0955766489836359,0.175723131437141
"NUP153",0.225249239625796,0.22361100857584,0.250934387632273,0.396389262448681,0.335312827703575,0.324950642573562,0.366413547795948,0.229792249646259,0.300397434186237,0.396480199177871
"AL138724.1",0.0936573733225131,0.0784873590476424,0.0389408985678188,0.11507715028185,0.113474122395848,0.048625515962021,0.116141246100965,0.0520877645555549,0.0821002460916141,0.109487063207391
"KIF13A",0,0,0,0,0.00595948419559368,0,0,0.00205560197790022,0,0
"NHLRC1",0.0244913090461951,0,0.00795836543872045,0.00531181411200279,0.0100191697202069,0,0.0225063017644941,0.0164371695512573,0.0101556247943486,0.0354416382542867
"TPMT",0.152193256272977,0.0896678559893461,0.066258694457107,0.113347139811181,0.0408991721708046,0.026312837541262,0.104303572328485,0.0542758447020912,0.112079402337067,0.119911585493135
"KDM1B",0.0725226183741208,0.0317403874727254,0.109953849883804,0.0648708278169477,0.0558299532104449,0.0926862854173999,0.0681752619610725,0.0686558580377078,0.0569586734531019,0.157581184302177
"DEK",1.72379764431799,1.87557252218986,2.25388322652616,1.21340308004507,1.34497144781557,1.18110296229964,0.981020724401323,1.77302105235296,1.33980938424739,1.53581754067724
"RNF144B",0.0418627622681045,0.0861555417352919,0.0562143319144078,0.0576080180082666,0.0830116223968407,0.0740034986176905,0.0782946893330929,0.0786855099860571,0.0903457511081747,0.152136760283756
"MBOAT1",0.0167280798121837,0.0321157395755967,0.01218177857308,0,0.0264708360603926,0.0308940877737445,0,0.043741094086112,0.041103634261936,0.039459017571753
"E2F3",0.300065102232167,0.200260531970577,0.146248305107595,0.281605179225235,0.239545149832527,0.216309659310533,0.336219691436293,0.241375422809181,0.339853018217847,0.487592194267384
"CDKAL1",0.268022138133493,0.0962393125372116,0.127261669313306,0.295985765947811,0.318856240537455,0.293661507081349,0.494072067840593,0.274938246750268,0.449796124473046,0.465341542688029
"SOX4",0.633415799550735,1.18935796579502,0.569904719633706,0.561190149451869,0.54194382056614,0.442378056932397,0.539008200172689,0.863971219694446,0.922737167582522,0.558323305854797
"CASC15",0.112079899066446,0.0636467961437486,0.0365760267427998,0.135530899117815,0.182877595133737,0.116481023786563,0.287105845652251,0.144439809021284,0.268249738445696,0.269908006364805
"NBAT1",0,0.0137124536815841,0.0217671091798308,0,0.014841765412745,0.0124870135059538,0,0.0431110498400772,0.0185013916727435,0
"PRL",0.00448822558898985,0,0,0,0.00441762930240581,0,0,0.0015041837366451,0.00569976596760937,0
"MRS2",0.168033991500896,0.230967947058688,0.223115422090996,0.19434188192682,0.158827920282377,0.125680214642291,0.278094109993102,0.184408861836045,0.212318088230546,0.206476977294826
"GPLD1",0.0190281504430432,0,0,0,0.00366552616251161,0.00754721537941361,0.0164365548980934,0,0.0138316354699168,0
"ALDH5A1",0.0966192668765031,0.0912671771700352,0.144393967886001,0.0886560790313064,0.0542070224607054,0.110099049924553,0.107531224466781,0.101992844475468,0.128156468547888,0.0779265299987988
"TDP2",0.395333884642184,0.179156131905862,0.323656294321819,0.234468061389192,0.250998201077284,0.234904165484064,0.284257688227971,0.243867853219628,0.237280985175443,0.248874274421323
"ACOT13",0.225740740889848,0.171207609728481,0.205835033891578,0.242796816279205,0.132216507921463,0.153061519235572,0.196370083544313,0.14707143768551,0.218623741791061,0.200107087564741
"AL031775.1",0,0,0.0032380756246086,0,0.0119174865000402,0,0,0.00394397825677601,0,0
"C6orf62",0.146228233496438,0.10297453942832,0.211941337547635,0.261102556958677,0.270095058096499,0.109177866848894,0.163190466695421,0.180665155447293,0.280852483021964,0.410448844771515
"LINC02828",0.00385640892743241,0,0,0,0,0.00962901337277377,0,0,0,0
"GMNN",0.0433158339431782,0.127686495569174,0.0335694253296082,0.0308658444802458,0.0450722775348112,0.0502867855561177,0.0567861771863154,0.0531182879490121,0.0565142321949464,0.058762978506049
"RIPOR2",4.32647063901029,2.71433159048553,3.89146722272528,4.55484994002082,2.3410849670645,4.28708003541011,6.09202629122131,4.46792219180833,4.19241595230764,7.3598073999836
"CARMIL1",0.132931930506204,0.0635499665316896,0.070761722713753,0.159183296525374,0.0794621298844243,0.179842511074647,0.362062717545304,0.0969685957083638,0.138473857463898,0.633935478801366
"TRIM38",0.293612033665477,0.258805632254008,0.384810257927876,0.258103399830548,0.32148055784051,0.20699850721934,0.241470925445461,0.265901444105088,0.287166130818438,0.259986051647777
"U91328.1",0.0197769697992352,0.0202796063578218,0.00855792109085726,0.00793860810085553,0.00406685820513292,0.0161874361098409,0,0,0.0111435015556328,0.0218941505398003
"HIST1H1A",0,0,0,0,0,0,0,0.00473624222605066,0.0144479888375334,0
"HIST1H3A",0.0185211495482455,0.0184644952625769,0.0190351015871143,0.00521207951548509,0.0255799149066072,0.0285243229478684,0.0149916047013672,0.00570715189108175,0.0276065624319037,0.0154842865460131
"HIST1H4A",0.0088446577382795,0,0,0.0117036231141895,0.0153995987852695,0.0074585899088262,0,0.00371071007405835,0.017708843372617,0
"HIST1H4B",0,0.0146279773444262,0.00278800277796597,0.0205292730023538,0.00451197757323974,0.00659282700421941,0.0319975471697097,0.0118305478530372,0.0216878283209604,0.0444395160169509
"HIST1H3B",0,0,0.0027702266017658,0,0,0,0,0,0,0
"HIST1H2AB",0.0233078406012708,0.0151353568039849,0.0159218005551915,0.00666864058427961,0.0147835337529512,0,0.00409138517936633,0.00982443335466617,0.0186781297834412,0.0239004022437698
"HIST1H2BB",0.0062335434453044,0,0.0042524715799893,0,0.00925019032412197,0,0,0.00848920387119047,0.0187150793184123,0
"HIST1H3C",0.00918867661003992,0.02126608789941,0.00667263054889894,0.00471710573486847,0.00508808815834311,0.0190922649785061,0,0.0134051455871515,0.00489138197193129,0
"HIST1H1C",0.775203651298737,0.876942404765793,1.00025617974258,0.305338182270081,0.45765425820555,0.517590120689936,0.645803158796314,0.520867910551403,0.640710353453097,0.708374217561641
"HFE",0,0,0,0.00536837810560673,0.00707190213448475,0,0,0.0087613683772311,0,0
"HIST1H4C",3.39973881759323,4.16582969984998,2.2498114441097,2.89670598521561,2.08082599364036,2.72713502509424,2.44022130631867,2.90529506852766,3.45658176801128,4.35064291955528
"HIST1H2BC",0.127980530584509,0.110539384743858,0.123245493803632,0.0967546941596978,0.113005991384906,0.123960514947659,0.143638380278501,0.102874146524558,0.178494311068534,0.102115165520742
"HIST1H2AC",0.951580782242286,0.905363306890513,1.22927613566578,0.445033070999441,0.675629389048367,0.491044600232127,0.551158466662115,0.747907673545639,1.11165103679538,0.841879866095235
"HIST1H1E",3.51318730632351,2.28901189114355,3.13004660056747,0.703245058225859,1.01213850400879,1.19348039711607,1.07765489508865,2.17726378314452,1.64431344110377,0.896399058587961
"HIST1H2BD",0.0342802589966754,0,0.0267719563986195,0.0528736587247547,0.0359348236891494,0.0108056708160443,0.016926201760325,0.029608449089524,0.0984475061994769,0.0375662402719173
"AL353759.1",0.0143124709544245,0.00647152013419344,0.0228719020139387,0.0124293524716034,0.0211347045829972,0.00729458450046685,0.013380432455577,0.0117464669014267,0.01573588122888,0
