"","CP003-entry","CP006-entry","CP013-entry","CP020-V1","CP022-entry"
"NBPF3",0.10157048921895,0.0640799718048124,0.35057793141377,0.145595429600658,0.0751292222622911
"USP48",0.953424241902664,0.599150933130731,0.355071779220825,0.345201988587077,0.674866949883749
"HSPG2",0,0,0,0,0
"LINC01635",0,0,0,0,0
"LINC00339",0.519743798118894,0.296650401201038,0.319422240426097,0.344393971626112,0.539409678312099
"CDC42",2.01659628282055,2.89602799845641,1.8366686984117,3.58290527859921,1.94398345155525
"CDC42-AS1",0,0,0,0,0
"ZBTB40",0.0522531560906279,0.046795009780157,0.10803203648847,0.18654018118032,0.361853877893715
"C1QA",0,0,0,0,0
"C1QC",0,0,0,0,0
"C1QB",0,0,0,0,0
"EPHB2",0,0,0,0,0
"KDM1A",0.691194712952583,0.339421771326583,0.473604871188816,0.269855241235238,0.37730015518352
"LUZP1",0.480200449006133,0.930798119297973,0.597529523091138,1.08658886202748,0.687449303175017
"LINC01355",0,0.0213761540451165,0,0,0
"HNRNPR",1.76415097243688,1.51353102006723,1.03255060027165,1.51491922311789,1.01663324798837
"ZNF436",0,0.0316451690484931,0,0.164357617205152,0
"ZNF436-AS1",0,0.0441729281792361,0,0,0
"TCEA3",0.0594388968140751,0.041278988169442,0,0,0
"E2F2",0,0,0,0,0
"ID3",0,0.0607278844226904,0.048439990118242,0.0697432271909843,0.0495265264075439
"MDS2",0,0,0,0.0390631103610994,0
"RPL11",31.3077238859759,29.1626107621919,25.9832015087325,23.9749584106625,25.7105526905655
"ELOA-AS1",0,0.204627402600287,0.180867585005598,0.0435251923813503,0.394033416295777
"ELOA",0.396698651875998,0.27281169217464,0.283832522664596,0.532178092294455,0.184660030729833
"PITHD1",0.64503682530747,0.319854482006714,0.495831382464129,0.744036975208554,0.677459484617555
"LYPLA2",0.364180348568705,0.673449698708719,0.158058437099833,0.538188675190361,0.636776353139258
"GALE",0.111556695325849,0.12954965688098,0.121439641038536,0.136806534358586,0.242154703559556
"HMGCL",0.224173065233974,0.439532021071255,0.335296421401944,0.162658750691941,0.175918665494408
"FUCA1",0.174856661572855,0,0.101577499267558,0.0696534046584197,0.09458065254194
"CNR2",0,0.0451616108243349,0.0428225177927562,0,0
"PNRC2",1.19124617590432,1.71526139729567,0.74139072179652,0.534815727041842,1.42739818651989
"SRSF10",1.87606134534251,1.70028952936797,1.3496242261444,1.61141699975567,2.37688919969085
"IFNLR1",0.0593035392352216,0,0,0,0.0574577254784792
"STPG1",0.0916153620639109,0,0,0,0
"NIPAL3",0.238848287525245,0.161944588509249,0.399019014026284,0.55376860060608,0.344756627657677
"RCAN3AS",0,0,0,0.0697432271909843,0
"RCAN3",0,0.12485634655804,0,0.0511184721711037,0
"NCMAP-DT",0,0,0,0,0
"NCMAP",0,0,0,0,0
"SRRM1",2.83183055811232,2.89871924215759,1.85557386591816,2.4418217158415,2.43727364491697
"CLIC4",0,0,0,0,0
"RUNX3",1.37533537233321,3.06382426312069,3.10343420432274,3.94741153520886,2.27558174782209
"AL445471.1",0,0,0,0,0
"SYF2",1.71421229193336,2.28528397926529,1.58612023255335,2.3796671299497,1.83518771152596
"AL031432.4",0,0.0561788284467116,0,0,0
"RSRP1",2.0285068503594,3.52486252281414,2.25234516308171,2.15119549826499,2.82715295486553
"RHD",0,0,0.048439990118242,0,0
"TMEM50A",3.29891696957551,1.85208316628336,2.29889388585113,3.02212260921398,2.6750137355927
"RHCE",0,0,0,0,0
"MACO1",0.360178483240458,0.468073820004749,0.17347497513753,0.662066346841138,0.434725584931775
"LDLRAP1",0,0.198628432269699,0.0651890482398957,0,0.228629351727868
"AL606491.1",0,0,0,0,0
"MAN1C1",0.0595408211870058,0,0.048439990118242,0.310000592828117,0.0541802794618815
"AL031280.1",0,0,0,0,0
"SELENON",0.040937970786664,0.0734821446574832,0,0,0
"AL020996.1",0,0,0,0,0
"MTFR1L",0.420559295600495,0.211327166694599,0.111978609056422,0.102125977389998,0.539259034594324
"AL033528.2",0,0,0,0,0
"PAQR7",0,0.12503605213018,0.0858184938854323,0,0
"STMN1",0.579329940721808,0.166912184227923,0.177700273398283,1.19987600287743,0.884477014173838
"PAFAH2",0.315190052045216,0.372351142157678,0.209359622162384,0.175751722213532,0.377975427174629
"PDIK1L",0,0.0312657305706934,0.0864075413335998,0.414202834914363,0.124786523921282
"ZNF593",0.312444441661483,0.175903049399193,0.187454861996542,0.326341613770916,0.159630933506581
"CEP85",0,0.0826197271576117,0.0594290061093018,0.0407657437302286,0.0641634371069989
"SH3BGRL3",11.3708111060795,14.0679954507198,9.00600850257509,14.6802108298853,14.2519722099623
"UBXN11",0.297188047287502,0.164168812996533,0.282249184893509,0.231601010043661,0.144107178949484
"CD52",0.833737968028659,1.80414805680264,1.08742079958487,2.35891755008093,2.25373322390361
"ZNF683",0.167261989775557,0.12486997686763,0.186664675576794,0.798338994848313,0
"DHDDS",0.176024215559581,0.0509136453660946,0.133547233363272,0.265704390160149,0.0641634371069989
"HMGN2",2.94152499125977,1.80552505390375,2.71403887680687,3.35696186645539,2.50382138870206
"RPS6KA1",0.747897480633054,0.835643567107155,0.922035850356906,0.464431515885192,0.539559972928466
"ARID1A",1.15216583156364,0.741337472727692,0.66561635339604,0.843751473192283,0.457470815806095
"PIGV",0.0923773742121841,0.028829992417712,0,0.0678002874732189,0.0800775150345534
"ZDHHC18",0.571861985848116,0.769648704428969,0.543444516251148,0.300197383907697,0.178537853994372
"GPN2",0.111407236064073,0.277826215876532,0.211812766127736,0.299784758816533,0.0619225720159512
"GPATCH3",0.118060073389886,0.214037411783553,0.19199867639275,0.25435905006698,0.419566048509524
"NUDC",0.862105071263196,0.530435457546862,0.766684655238863,1.15001546342683,0.919526226072715
"KDF1",0,0,0,0,0
"SLC9A1",0.223233965465875,0.0459451139668552,0.224163167431773,0.239109213261955,0.200279203342024
"WDTC1",0.24932711277536,0.595500917704006,0.279366284494274,0.643677303695851,0.482036073627985
"TMEM222",0.614250917577511,0.422363695650681,0.49256438288392,0.370036053348835,0.360372443722649
"SYTL1",1.43203419849676,2.31247223040258,0.871518190809185,0.814277387752898,0.827120247454237
"MAP3K6",0.0651245180785662,0.298753017931785,0.0479331237058057,0.0628456510809452,0.113954663505089
"WASF2",2.09996291682022,2.3523833757153,0.914631952381762,1.36524000478281,1.72069523948753
"BX293535.1",0,0,0,0,0
"AHDC1",0.327232576462937,0.151016950000183,0.170806203497224,0.362073612442417,0.146964533324967
"FGR",2.10243218448979,1.23832615901151,0.523399688485248,1.35970361880411,1.43401167190648
"IFI6",0.700532947707439,0.97288333819978,2.74023008042756,1.49713916934937,1.88845510842666
"FAM76A",0.196318469191407,0.0761759664825748,0.102432466123539,0.328122656440663,0.135860593202744
"STX12",0.323784744351106,0.263187352672911,0.193562766245014,0.489846052031773,0.442381004007965
"PPP1R8",0.306122223701527,0.136488208255853,0.392070848443636,0.0913419427543004,0.306440625967903
"THEMIS2",0.966013431072253,1.11024471718402,1.07988613231568,0.283796900695148,0.680627063014227
"RPA2",0.943269798825343,0.810003346639733,1.58362795441597,0.799324094854074,1.257937205072
"SMPDL3B",0,0.111074657304757,0,0,0
"XKR8",0.150691541915752,0.184196504354088,0.33395471864969,0.300383639270662,0.175905307319575
"EYA3",0.105850617714845,0.248118420427214,0.50933898558787,0.597086747277371,0.451261596091092
"PTAFR",0,0,0,0,0
"DNAJC8",1.18683830031555,2.04701316937319,1.60446665194066,1.79296418164228,1.43662148864226
"ATP5IF1",3.91710759246912,4.68759103041305,2.90257612392836,2.72566716755899,4.07297372686418
"AL353622.1",0.0719880211932734,0.157019771271612,0,0,0
"SESN2",0.305264644796688,0.258213393475642,0,0,0.190393447645003
"MED18",0.0747518239445042,0.0875424708067452,0.354291374786907,0.134886344148368,0.158125430342832
"PHACTR4",0.365126129588732,0.283802343287283,0.519720838475626,0.789281121978522,0.664315155686326
"RCC1",0.129393239759782,0.190483932474502,0,0.255730852393564,0.161276204154865
"SNHG3",0.222801121512376,0.395786142785167,0.314306742159706,0.0544128849711612,0.253821819041708
"TRNAU1AP",0.731013884204731,0.397214800302151,0.50490406978805,0.629248635194348,0.446418355065941
"SNHG12",1.06017906170498,1.33094665088414,0.483934362754938,0.544020597712148,0.688224915897829
"TAF12",0.302973686478024,0.605582149712792,0.314812434988623,0.450639459853715,0.630713884769389
"RAB42",0,0,0,0,0
"LINC01715",0,0,0.0464106038947779,0,0
"GMEB1",0.297817089464581,0.169584765429104,0.323309114511246,0.222071116519795,0.269859285421759
"YTHDF2",0.898595074331496,1.37472117395133,0.756384063249547,0.997977274979047,0.904382531269808
"EPB41",3.02401401569612,4.1399940204538,2.65306293610274,2.96056021899248,3.84954291315046
"SRSF4",1.56322487235161,1.40429834763329,0.994824992588379,1.05261906387035,0.849421305181666
"MECR",0,0,0.133725855932467,0.0268773853679514,0.0495265264075439
"MATN1-AS1",0,0,0,0,0
"AL137857.1",0,0.028829992417712,0,0,0.0384818154181242
"LAPTM5",6.25013888616352,6.03182201315754,4.31962309457264,6.54848989470136,6.98532895472091
"SDC3",0,0,0,0,0
"PUM1",0.635699836881669,0.416433127033808,0.623969496383071,0.949876895062281,0.605177394057597
"SNRNP40",0.510071423831713,0.553104529254383,0.715330214609739,0.773627954321033,0.737307653178913
"ZCCHC17",1.15908071843464,0.517505414524609,0.281227187545775,0.455785364454013,0.381991128983052
"FABP3",0,0,0,0,0
"SERINC2",0,0,0,0,0
"PEF1",0.559261673037581,0.387656576024816,0.567598892797133,0.803106828012829,0.224666124799761
"PTP4A2",5.18808349201772,3.86402311742664,2.85580705062188,2.24041816303088,2.46306783133423
"KHDRBS1",3.39788646503798,1.89140081592313,1.69334166901646,1.69808790327791,1.73277975328092
"TMEM39B",0.0694213040097745,0.201172652769112,0.172217281523582,0.107861825319064,0.112294312449306
"KPNA6",0.332542963369059,0.464079231559707,0.264870739267177,0.550606301470247,0.295638358315767
"TXLNA",0.339862710551058,0.413500207606699,0.211637306972082,0.175385130732566,0.245507005924451
"CCDC28B",0.239181035906354,0.201126139234558,0.343484588520553,0.199176933253197,0.161382294487607
"IQCC",0,0,0,0,0.0209642287365069
"TMEM234",0.18832748677557,0.360391098137578,0.148231390605921,0.467953103384156,0.351932060290312
"EIF3I",0.750948497224965,1.29346519466817,1.1353520340782,0.752816692516884,0.622817065043614
"FAM167B",0.040937970786664,0.0362859185235986,0,0,0.082788310290587
"LCK",4.62962253869976,3.80686777767055,2.53221794082103,0.690697196434142,4.20641343237801
"HDAC1",1.32003758197792,1.42412386839289,1.13957866530714,0.891670307278191,1.58319301874843
"MARCKSL1",0.594464072452792,0.112787014009926,0.511944374253665,0.528305736754713,0.261686173620736
"TSSK3",0,0,0,0,0
"FAM229A",0,0,0,0,0
"BSDC1",0.417080234947391,0.365734622374733,0.186612909322146,0.561653543779743,0.568756626847758
"ZBTB8A",0,0,0,0,0
"ZBTB8OS",0.654319985863322,0.63728179143269,1.03535642605783,0.55853583639404,0.657632745027105
"RBBP4",1.27951642211966,1.55650008094645,1.37701947245121,0.8970680083668,1.95820815168906
"SYNC",0.569884053513931,0.485929744713251,0.319530426649093,0.328448964898923,0.651429562655943
"KIAA1522",0,0,0,0,0
"YARS",1.6172905373847,1.92698150389948,1.45674297417887,0,1.01281150813492
"S100PBP",1.1044868292062,0.746165195912165,1.09143108261946,0.598033848552727,0.606901133775408
"RNF19B",0.604042208217051,0.309744442084012,0.0642013353877761,0.161406556227482,0.232510562248632
"AK2",0.755492152897316,0.404060664152741,0.750909169486401,0.347607995658663,0.429990521886563
"AZIN2",0.119800805833286,0.0458456925679548,0.11109903650912,0,0
"TRIM62",0.051940496966675,0.163862038791597,0,0.0895500390898664,0.102546267634823
"ZNF362",0.0719880211932734,0.151935127111874,0.176051725698124,0.131129686424653,0.0815820388983161
"PHC2",0.275526223768801,0.23785625019665,0.203545950179484,0.209475096959364,0.143346897265841
"ZSCAN20",0,0,0,0,0
"SMIM12",0.453836285964388,0.775607529491762,0.352611650068979,0.541756354014311,0.440326385464307
"DLGAP3",0,0,0,0,0.0209642287365069
"TMEM35B",0.777906240421908,0.69478486115484,0.405807605133181,0.502469373372623,0.759133723975915
"ZMYM6",0.148665090381798,0.0801711283329241,0.291434168424213,0.402151671290904,0.413466278368635
"ZMYM1",0.323223016289608,0.0737147858291861,0.15839779695208,0,0.0851276658435058
"SFPQ",1.66359844517681,1.76791388728363,1.49434336953933,2.66381036896567,1.25103790340871
"ZMYM4",0.175372734871535,0.534414129413291,0.396183453853688,0.475550347046486,0.524067617429319
"ZMYM4-AS1",0,0.0345056037100425,0.105793105048008,0,0
"KIAA0319L",0.520682158194993,0.224176497012369,0.723354650482629,0.295675106087381,0.168028114212621
"NCDN",0.167232834352689,0.0455377553529631,0.205341255694247,0,0.0495265264075439
"AC004865.2",0.517953114930154,0.382414386263286,0.0955550355522701,0,0.384780007271892
"TFAP2E",0,0,0.0614545052297784,0,0.0703591129123044
"PSMB2",1.10711818161025,0.78796150711983,0.905844130213181,1.09480705668666,1.4536556578619
"C1orf216",0.140569106052786,0,0,0.129232242487581,0.146604078773904
"CLSPN",0,0,0,0.0806321561038542,0
"AGO4",0.39950791990661,0.809221183520468,0.426785052381171,0.391986684618846,0.840993886749116
"AGO1",0.0909848192095532,0.202797277479357,0.0845344266452513,0.133687009494238,0.134020047129669
"AGO3",0.146843617849857,0.193300346340229,0.397606968193602,0.678863354698943,0.409583790981346
"ADPRHL2",0.256032083715488,0.897992414194078,0.508288896281917,0,0.492221771371461
"COL8A2",0,0,0,0,0
"TRAPPC3",0.854381656291845,0.566251610225135,0.225916146304215,0.464906742105549,0.73884461286005
"MAP7D1",1.75939858575091,1.25206444009768,1.11005588947109,1.29519614465577,1.18584219632229
"THRAP3",2.10404318374923,2.02898572597498,1.62295252917671,2.35877045847966,1.48857021950811
"SH3D21",0.501046524404802,0.327640998782109,0.0936049212844999,0,0.234155780567057
"EVA1B",0,0.64449218953467,0.0622444088959709,0.0897041358538771,0.381123244601391
"STK40",0.182559586820998,0.325318742935609,0.146915954688696,0.589501443380544,0.269573511558455
"LSM10",0.800398431222423,0.313482447385956,0.499207190366514,0.382976244332007,0.423026451056519
"MRPS15",0.733587596048383,0.446843262973941,0.421892913634389,0.623230033456769,0.413520063033407
"CSF3R",0,0,0,0,0
"LINC01137",0.0627699106156473,0.250738880721274,0.208301675496891,0,0.0633986762356402
"ZC3H12A",0.47740913996305,0.403341117523978,0.744017543217533,1.09629131600301,0.291822142816393
"MEAF6",0.956695570873694,0.99970241342219,1.35519212822226,1.39018261976983,1.04051253353746
"SNIP1",0.42623608879329,0.175263346782487,0.274253458818486,0.33109449990976,0.113476035698641
"GNL2",0,0.281055120492647,0.254774786472629,0.342019317481738,0.0430003956036395
"C1orf109",0.118327417942238,0.0327140562485483,0,0,0
"CDCA8",0,0,0,0.197716863997984,0.0209642287365069
"YRDC",0.178725440207371,0.332960110124483,0.177965111732029,0.310203464122574,0
"C1orf122",0.678300376624777,0.421458631358567,0.488302918708791,0.256587125918042,0.913155931470948
"MTF1",0.187271234593415,0.0572606504809895,0.191721161803566,0.195731438127495,0
"INPP5B",0.39276074444173,0.548907963041337,0.409032304749229,0.134985066221247,0.285166849435475
"SF3A3",0.584410095216708,0.329637011515763,0.650807722206757,0.852258031411641,0.581655057851371
"FHL3",0.960418160142165,2.59565086171042,1.00601051036437,1.0137414443747,0.900627500209208
"UTP11",0.292138276249145,0.041278988169442,0.22061484234361,0.357304308656198,0.180892717932535
"POU3F1",0.040937970786664,0,0,0,0.0209642287365069
"RRAGC",0.361889540472213,0.0441729281792361,0.247301618321849,0.622285955915212,0.291314250128503
"AL139260.1",0.0462757293054938,0.0420574504773521,0,0,0.079183460158842
"MYCBP",0.476148833984546,0.132650559026422,0.55222303290382,0.46525837261429,0.425841065555232
"AKIRIN1",0.648047202285899,0.39075384108368,0.419445592918855,0.715774134140158,0.534350287145318
"NDUFS5",2.23218876644298,2.24054449761186,2.11837811420679,4.87534981834235,2.32430938334481
"MACF1",1.64468895045636,3.15375933245196,1.96158723461523,1.41207037408153,2.28134831985741
"AL356055.1",0,0,0,0,0
"PABPC4",0,0.0944439140161576,0.16160428127783,0.263481847761539,0.178446627758966
"HPCAL4",0,0,0,0,0
"PPIE",0.730949512178901,0.533709023605013,0.788567789367703,0.448748450711905,0.841451160141554
"TRIT1",0.355856425453527,0.244164871453881,0.268865004965546,0.0977522207660994,0.139692521323937
"MYCL",0,0,0,0,0
"MFSD2A",0,0,0.0897203045532174,0,0
"CAP1",2.20265705597715,1.96391074309701,2.07378605193207,2.34586035965463,2.28190172182266
"PPT1",0.43759570351846,0.140978372430327,0.243419128500783,0.579517511834432,0.410198454672226
"RLF",1.16407568724064,1.3990131458164,0.976602341260529,0.942671183639937,0.941401431339856
"AL050341.2",0.123949598233067,0.0633376402928733,0.147630229266247,0,0.171411377112431
"ZMPSTE24",0,0.108094876346285,0.258364457294385,0.294728952560266,0.344256654213591
"COL9A2",0,0,0,0,0
"SMAP2",1.61166837736301,2.0505226424147,1.43722801839031,1.44111822226831,0.827987426496725
"ZFP69B",0.0522531560906279,0,0.165620729853871,0.0758955676988464,0
"AL031985.3",0,0,0.0680415597847165,0,0
"ZFP69",0.0735900153067232,0.0533495515970188,0,0,0.0430003956036395
"AL603839.3",0.0645394465097067,0,0.0526698338793439,0,0.184518863391387
"EXO5",0.112573015398961,0,0,0.102772953066798,0
"ZNF684",0.071176403598679,0,0.0999080539671919,0.294538488491382,0.0209642287365069
"NFYC-AS1",0,0,0,0.0390631103610994,0
"NFYC",0.526267788404161,0.0630779984598935,0.584611161790149,0.420016526819137,0.51677612426426
"CITED4",0.118460041554919,0,0.0501454217229967,0.0465523341340335,0
"CTPS1",0.0825082508250825,0,0,0.477703642447394,0.273659575956998
"SCMH1",0.117278048505369,0,0.266833377058262,0.0268773853679514,0.0604448742746615
"HIVEP3",0.230995014020671,0.179639955147769,0.621396726330352,0.514127316859756,1.0790854229229
"FOXJ3",1.18905094795527,0.931720735532561,0.610201607711132,1.21286220728986,1.29495125482818
"RIMKLA",0.0678831323992614,0.0470156797291897,0.189152457891804,0,0
"PPCS",1.4790834362776,0.599761483527206,0.845977409691071,0.580937371165444,0.972116724346587
"CCDC30",0.0542958908869777,0,0,0.115517567674733,0.0704756400950012
"PPIH",0.823110333874606,0.64987754127898,0.464562157599782,0.286440764074469,0.703214855911109
"AC098484.4",0,0.0752074870666929,0.0921379155914192,0,0.0735450941744931
"YBX1",5.60353393470206,3.49296241607809,2.75851632153163,4.591572712809,2.76801176338315
"P3H1",0.335258966666175,0.477444641113809,0.149230210121464,0.208547433373662,0.190411469989915
"C1orf50",0.349148742362564,0.323705359539282,0.39753918792305,0.222154257048257,0.260205748234223
"SVBP",0.110986113062851,0.156773436578405,0.522189307060929,0.0851263758365849,0.501250618994327
"ERMAP",0,0,0,0,0.13785673080186
"ZNF691",0,0.0671379768010021,0,0.104934056004395,0.122692261430518
"SLC2A1",0.796627799590019,0.882357002673504,0.446160905682916,0.529988449035936,0.658444268620264
"SLC2A1-AS1",0,0.0697745371646889,0,0,0
"EBNA1BP2",0.262261332498578,0.0713164968284614,0.0680415597847165,0.253417037262155,0.0954105205272184
"TIE1",0,0,0,0.322344525381719,0
"MPL",0,0,0,0,0
"AL139289.2",0,0,0.121286974654204,0,0
"ELOVL1",0.637934567332579,0.485915033440056,0.567729950495904,0.439955000648363,0.695525301402577
"MED8",0.606473107069774,0.284817415933708,0.229075353307525,0.317574448783872,0.668151740528385
"SZT2",0.101924331376386,0.184331889562146,0.185487849307919,0.0439313265503365,0.073165735022974
"HYI",0,0.0377066797383157,0,0,0.0604448742746615
"KDM4A",0.439571085480995,0.380792041236646,0.119367273191003,0.385771883594386,0.589753604027105
"KDM4A-AS1",0,0,0,0,0
"ST3GAL3",0.0461016449066903,0.049256473532034,0.342442407865065,0.0951895868200795,0.0384818154181242
"AL357079.1",0,0,0,0,0
"IPO13",0.0747518239445042,0.105638213466483,0.172999910240759,0.169393592154241,0.0637214607507662
"DPH2",0.186061188137926,0,0.189192150404601,0.0678002874732189,0.105579247599395
"ATP6V0B",1.10339797441628,1.20306269985524,0.792539230214624,1.24715614723218,2.21340037521779
"B4GALT2",0.0552901627742392,0.0362859185235986,0.14304407394994,0,0
"CCDC24",0.0657617845117845,0.0510362919071752,0,0.135911717842759,0
"AL139220.2",0,0,0,0,0
"DMAP1",0.123116900565354,0.133828220310593,0.245475635825776,0.377707160678152,0.532148308970318
"ERI3",0.345634607890429,0.233450079627276,0.23250669391707,0.0537547707359028,0.215202441733908
"RNF220",0.697204489564413,0.588480012526749,0.552242058410627,0.430249679740152,0.670115782441574
"TMEM53",0.040937970786664,0.0303639422113452,0,0.0640336048358178,0.10323433160932
"ARMH1",0.0462757293054938,0.0303639422113452,0,0,0
"RPS8",15.0352286768482,20.1044789377543,17.8084829518214,18.591219490856,17.2849436970281
"BEST4",0,0,0.0423728813559322,0,0
"PLK3",0,0,0,0,0
"BTBD19",0,0,0,0,0
"PTCH2",0,0,0,0,0
"EIF2B3",0.199617177250125,0.0789615516273335,0.111102025812232,0.236297240778702,0.383781911933746
"HECTD3",0.170889325552468,0.0418704361224626,0.21805644333627,0.204156957093643,0.0548365869708269
"UROD",0.413463465837636,0.597445219542928,0.37643016060925,0.180576152673531,0.818510690638639
"ZSWIM5",0,0,0,0,0
"HPDL",0,0,0.0344285040470706,0,0
"MUTYH",0.211960110127351,0.159421564689908,0.163339597549744,0.117258536052106,0.243619735762127
"TOE1",0.0915534550756177,0.153160234320742,0.0600820721105029,0.197269744402215,0.0751292222622911
"TESK2",0.0750750750750751,0.0974089226573154,0,0.0435251923813503,0.0596150062893832
"CCDC163",0.147063096268349,0,0,0.0317896289514509,0.194894341840443
"MMACHC",0.0562910924975232,0,0.0435486961520372,0,0
"PRDX1",0.546569412724133,0.241199906720277,0.661646562214945,0.118162423721028,0.460861978419588
"AKR1A1",0.621345672855416,0.398381505476896,0.402697006327839,0.499883504761395,0.109333334979159
"NASP",1.51532635169161,1.30456761754351,0.6823687733377,1.5798669317027,1.22663980174689
"CCDC17",0,0,0.0450176694352533,0,0
"GPBP1L1",0.373397456724884,0.367879861027273,0.447676265783957,1.04311865351645,0.743055398982522
"TMEM69",0.236868928503849,0.387500620949246,0.17809012907244,0.0802141322530854,0.1223212878635
"IPP",0.162044827160281,0.0510362919071752,0.0577483902636214,0.174683971076027,0.0675447483958122
"MAST2",0,0.10776916295906,0.173621903567608,0.119627901015791,0.13491410200538
"PIK3R3",0.125171964941992,0,0.0547984239973258,0.140405037689041,0.117057679735305
"POMGNT1",0.129562522921214,0.211732342582729,0.1168384304861,0.126065055986135,0.114707791315542
"LRRC41",0.260529514601921,0.231895124458043,0.293165787666684,0.711354150453384,0.445448740257261
"UQCRH",2.85095316136832,2.92171820079818,3.09379014311478,2.37123504211129,3.70725133967524
"NSUN4",0.119691660213413,0.0713164968284614,0,0.163350267926635,0
"FAAH",0,0,0,0,0
"MKNK1",0.433064868697468,0.124121185337137,0.340354441905494,0.480860717870267,0.382020280215732
"MOB3C",0.137891091369405,0.0739916032420469,0.117017158854339,0.0631026301176233,0.0718803910293272
"ATPAF1",0.195598268514001,0.233528986769688,0.11873336380258,0.0757209555017874,0.21228540750498
"EFCAB14",0.866578012009031,0.976819599978143,0.522881929355077,0.61011927716432,0.809774160745289
"PDZK1IP1",0,0,0,0,0
"TAL1",0,0,0,0,0
"STIL",0,0,0.0561974553792204,0.0791502076821738,0.0209642287365069
"CMPK1",1.83128752942223,1.39755973649167,0.578753378119251,1.42274376518923,1.04622896154443
"FOXD2-AS1",0,0,0,0,0
"SPATA6",0,0,0.100302400352504,0,0
"BEND5",0,0.284940759838956,0.0737721547002084,0,0
"FAF1",0.20553265082331,0.26141086841705,0.820582674388177,0.932970650643496,0.957346495519518
"CDKN2C",0.119184619020365,0.177856627999222,0.326640180508834,0.192063525385341,0.199327782608118
"RNF11",0.526301671789237,0.349200040792383,0.184529805172706,0.204245848919285,0.50075392835053
"EPS15",0.948410262530495,0.789747281724154,1.23677138660003,1.20880090443793,1.72342089781871
"OSBPL9",0.765283455659757,0.744815147880041,0.532187666986763,0.351971861555374,1.25158178704866
"NRDC",0.994326118583442,1.19304478999023,1.3351871127929,1.2095495129517,1.07108848888469
"TXNDC12",0.297447000605508,0.657011706805784,0.711463519697001,0.66146473093744,0.610293758155143
"KTI12",0.0645394465097067,0,0.0504589239129886,0,0
"BTF3L4",0.488970503434982,0.224212122897344,0.503315562346487,0.427659150299012,0.863265208153842
"ZFYVE9",0,0,0.0344285040470706,0,0
"CC2D1B",0.146251478673754,0.175286435207051,0.18549329664149,0.169957124509999,0.146509771041353
"ORC1",0,0,0,0,0
"PRPF38A",0.611063903231424,0.481669214640633,0.578959385678455,0.561934865370969,0.469902012765706
"TUT4",1.07305790411158,1.90616747601782,1.44684240073695,2.20243351363934,1.69808698171523
"GPX7",0.0638080653394589,0.147850017298127,0.10060295758515,0.342279378505468,0.107880641950572
"SHISAL2A",0.24065801173277,0.757180854734247,0.258977398087057,0.47768720301946,0.328417692177015
"COA7",0.0543667362560891,0,0,0,0.0349656462525569
"ZYG11B",0,0.137482800230676,0,0.0511184721711037,0.0713740212837331
"ECHDC2",0.238661675503376,0.340689732476968,0.573555176947474,0.0696534046584197,0.397831804089251
"SCP2",1.55553500076453,1.07135764065047,0.886309069491656,0.906861688239382,1.45037963470026
"CPT2",0.172490103264739,0.206333399484952,0.0502048357297775,0,0
"AL606760.2",0,0,0,0,0
"CZIB",0.98572909689451,0.495168612551506,0.421566197018034,0.439966814627859,0.189031451333368
"MAGOH",0.938036439245191,1.17618453256442,1.59347910784963,1.89237337683979,1.27215011054911
"LRP8",0.197491810225331,0,0.107761221263046,0.0544128849711612,0
"LINC01771",0,0,0.0570294500079841,0,0
"LINC02812",0,0,0,0,0
"NDC1",0.122819892656282,0.0316451690484931,0.0594290061093018,0.0874565189316868,0.0209642287365069
"YIPF1",0.206405253474226,0.0786591702154035,0.21604684389646,0.102535412710786,0.234840447178267
"HSPB11",1.57534619824941,1.02173965266355,1.82494099547612,0,0.678921314150237
"LRRC42",0.16076758007061,0.279773189397708,0.13902728246739,0.11920769252843,0
"TMEM59",3.50800984226542,2.11365232587292,3.03977877641833,2.67943749866621,2.90337717477583
"TCEANC2",0,0.345458954090899,0,0.333585729519736,0.0758008157073338
"CYB5RL",0,0.0572606504809895,0.0708280507412156,0,0.0729149956980153
"MRPL37",0.490723897532927,0.407159393270769,0.438877088105549,0.318726519645073,0.362507151806726
"SSBP3",0.814939598926371,0.905983857294466,0.965577293410655,0.860551358686324,0.771029815909654
"AL161644.1",0,0,0,0,0
"TTC4",0.168675973012489,0.171932357843085,0.0639349398052542,0.0918842159013324,0.0713022645599224
"PARS2",0.0633809958422067,0,0.0839817730869856,0,0.0699312925051137
"TTC22",0.12530260569879,0.0633376402928733,0,0,0.0531781948129989
"DHCR24",0,0.0521351969928418,0.0554437440051452,0,0
"USP24",0.869997102625817,1.08969911741573,0.437239686699493,1.00494141753274,0.897591925356731
"MIR4422HG",0,0.0302988068329869,0,0.0656529845846792,0.0670974321812704
"PLPP3",0,0,0,0,0
"OMA1",0.182685858967609,0.0943955974645374,0.116611525902406,0.16928088436793,0.0706394281031901
"MYSM1",0.475697775062146,0.47780126063414,0.20227559411056,0.562747650240757,0.465934925519499
"JUN",3.88087837635497,2.12342212857097,1.95104930270305,1.48866528375179,1.53721570227376
"LINC01135",0.0546950205653277,0.0451616108243349,0.149962199285569,0,0
"LINC01358",0.105714626119569,0.0510362919071752,0.200550913865924,0,0.142904920909608
"FGGY",0,0,0.0368860773501042,0,0.088008341825668
