"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"PPTC7",0.664303729605832,0.258170972598784,0.18,0.174,1,"PPTC7"
"AK2",0.66438992015478,0.676817661872625,0.18,0.13,1,"AK2"
"ZNF79",0.6645238583638,-0.268705005947611,0.063,0.087,1,"ZNF79"
"HIST1H1D",0.664739257516148,-0.102647609642979,0.28,0.348,1,"HIST1H1D"
"NOP2",0.664751720061736,0.528364485533894,0.132,0.087,1,"NOP2"
"MT1X",0.664898368065805,-0.478957738278024,0.143,0.174,1,"MT1X"
"PDS5B",0.664925225416417,-0.293071579977404,0.206,0.261,1,"PDS5B"
"EIF5B",0.66503886859361,-0.13513910104294,0.175,0.217,1,"EIF5B"
"SH3GLB2",0.665245240456426,1.04323637955637,0.095,0.043,1,"SH3GLB2"
"PCID2",0.665398599819891,-0.28942995762075,0.254,0.261,1,"PCID2"
"ST13",0.665689525815193,-0.015242583714425,0.365,0.348,1,"ST13"
"PHF20L1",0.665743168021403,-0.197592396734554,0.196,0.174,1,"PHF20L1"
"HSPA4",0.665906687746035,0.247866150645833,0.19,0.174,1,"HSPA4"
"PARP10",0.666315420812358,0.277457308021266,0.185,0.174,1,"PARP10"
"COPE",0.666322915146676,0.000752740391394724,0.54,0.609,1,"COPE"
"HNRNPH3",0.666368463064744,-0.421571425603974,0.323,0.391,1,"HNRNPH3"
"ARID5B",0.666405013973828,0.394711549942049,0.312,0.261,1,"ARID5B"
"PRKACB",0.666432601668173,0.108418451987185,0.386,0.348,1,"PRKACB"
"SUCLG2",0.666435554048527,-0.000460516090429186,0.148,0.174,1,"SUCLG2"
"NIPBL",0.666491280668704,0.0916789314014129,0.407,0.348,1,"NIPBL"
"HNRNPU",0.666918422509026,0.25604451546481,0.55,0.522,1,"HNRNPU"
"ADH5",0.666931221673906,-0.569097720682623,0.291,0.391,1,"ADH5"
"ANAPC7",0.666947677712055,-0.528613963936076,0.079,0.13,1,"ANAPC7"
"AUP1",0.66697408505353,0.0196861028891632,0.418,0.391,1,"AUP1"
"TNFRSF25",0.666997373516495,-0.737805484816809,0.048,0.087,1,"TNFRSF25"
"RBBP6",0.667003949605578,-0.343607095211006,0.339,0.435,1,"RBBP6"
"FCRL6",0.667195357307862,0.420984232035694,0.19,0.174,1,"FCRL6"
"CREBL2",0.667233314117128,-0.879748822915,0.053,0.087,1,"CREBL2"
"UBQLN1",0.667234612536874,-0.35380918424302,0.228,0.261,1,"UBQLN1"
"GLB1",0.667562492524287,-0.71223334847882,0.074,0.13,1,"GLB1"
"SRPK2",0.667606765651146,0.35137860390106,0.603,0.565,1,"SRPK2"
"FTSJ1",0.667610407118751,-0.790402706530218,0.153,0.217,1,"FTSJ1"
"ARHGEF1",0.667887801511179,0.319980322067464,0.614,0.565,1,"ARHGEF1"
"DALRD3",0.668244389119196,0.500200342267946,0.138,0.087,1,"DALRD3"
"HCG18",0.668299890529035,-0.219163126976157,0.138,0.174,1,"HCG18"
"MLLT6",0.668452486362593,0.337558756130023,0.201,0.174,1,"MLLT6"
"ZNF195",0.668658465531275,-0.225078727595106,0.085,0.13,1,"ZNF195"
"AP3M1",0.668801125840499,-0.304933965339088,0.085,0.13,1,"AP3M1"
"ISG20L2",0.668901880172742,0.467891381104599,0.116,0.087,1,"ISG20L2"
"LIMD1",0.669080764091062,0.782489530720264,0.09,0.043,1,"LIMD1"
"RPP21",0.669948653070836,-0.610084620169351,0.217,0.304,1,"RPP21"
"TMEM238",0.67085037565141,-0.576139710913434,0.085,0.13,1,"TMEM238"
"UGP2",0.670850440670947,0.609783544030605,0.185,0.13,1,"UGP2"
"CHMP7",0.671140533502418,-0.845045264155691,0.074,0.13,1,"CHMP7"
"SZRD1",0.671224877664505,0.286996409822123,0.243,0.217,1,"SZRD1"
"SEC24A",0.671245186348381,0.991717075178039,0.09,0.043,1,"SEC24A"
"PARP12",0.671382742909127,-0.331895337603659,0.153,0.217,1,"PARP12"
"NTMT1",0.671418165068719,-0.676114135553056,0.111,0.174,1,"NTMT1"
"SNHG8",0.671428399705662,-0.432089146908836,0.249,0.348,1,"SNHG8"
"FMR1",0.671470825943475,0.867712110072979,0.138,0.087,1,"FMR1"
"CRKL",0.671511658823594,-0.233897404653736,0.169,0.217,1,"CRKL"
"UBFD1",0.67155382799298,0.379811213255032,0.09,0.043,1,"UBFD1"
"AGPAT3",0.671654791509806,-0.460711437414227,0.074,0.087,1,"AGPAT3"
"MSRB1",0.671749469552732,-0.842892323181155,0.079,0.13,1,"MSRB1"
"ABHD4",0.671815731071998,0.457720196218671,0.09,0.043,1,"ABHD4"
"SEM1",0.672086616928709,0.329674511122481,0.45,0.391,1,"SEM1"
"TMEM199",0.672379099057824,0.676336505412888,0.09,0.043,1,"TMEM199"
"ETHE1",0.672464508265352,-0.729067922846585,0.138,0.217,1,"ETHE1"
"HPS3",0.672470402396858,1.07497955050426,0.153,0.087,1,"HPS3"
"EMP3",0.672898831625198,0.0162269298181026,0.921,0.957,1,"EMP3"
"UGGT1",0.672935025302519,0.427077333763532,0.09,0.043,1,"UGGT1"
"PFKFB3",0.673172963190383,0.796643582157913,0.085,0.043,1,"PFKFB3"
"H2AFY",0.673208312133641,-0.22350253491721,0.169,0.217,1,"H2AFY"
"ANXA6",0.673293221458908,-0.0558178846562042,0.476,0.565,1,"ANXA6"
"TP53",0.673301453009462,-0.356135775227621,0.09,0.13,1,"TP53"
"APOBEC3F",0.673336668649713,-0.345861606637426,0.09,0.13,1,"APOBEC3F"
"FLCN",0.673361463111207,-1.07221468631348,0.042,0.087,1,"FLCN"
"PHF14",0.67343373849942,0.361619368600837,0.201,0.174,1,"PHF14"
"SNHG16",0.673586314031591,0.324338734462911,0.212,0.174,1,"SNHG16"
"TXNDC17",0.673883656079296,-0.166457063672531,0.228,0.217,1,"TXNDC17"
"CCT3",0.673934056246223,-0.132461453208524,0.265,0.261,1,"CCT3"
"CCL3",0.674089440471577,1.12874766397295,0.111,0.087,1,"CCL3"
"TARSL2",0.674168328814516,-0.484435802545597,0.085,0.13,1,"TARSL2"
"GOLM1",0.674235132620617,0.887354178139003,0.079,0.043,1,"GOLM1"
"LRIG2",0.674285130980147,-1.0294085626894,0.042,0.087,1,"LRIG2"
"DR1",0.674376361149758,-0.33084705709172,0.323,0.435,1,"DR1"
"DHX16",0.674433195824991,0.780670018070726,0.09,0.043,1,"DHX16"
"PDGFD",0.674461153968332,-0.0515594017408603,0.085,0.087,1,"PDGFD"
"SASH3",0.674650749255809,-0.306299399478709,0.481,0.565,1,"SASH3"
"PTRHD1",0.675144830646475,0.103985588215121,0.249,0.261,1,"PTRHD1"
"R3HCC1",0.675337206221627,0.600503294142547,0.127,0.087,1,"R3HCC1"
"ELP4",0.675366780205072,0.47924098222314,0.111,0.087,1,"ELP4"
"SLC25A46",0.675490737715567,0.816456557493283,0.09,0.043,1,"SLC25A46"
"MRPL48",0.675584639149214,0.868310789884642,0.085,0.043,1,"MRPL48"
"CCNK",0.67559389396377,0.335054612949666,0.254,0.217,1,"CCNK"
"VPS37A",0.675644353965697,-0.201353256049124,0.106,0.13,1,"VPS37A"
"ERF",0.675652024860511,0.687396501665487,0.09,0.043,1,"ERF"
"CITED2",0.675802818523046,-0.146118592419056,0.328,0.304,1,"CITED2"
"PDS5A",0.675874377610678,-0.56746856397705,0.28,0.391,1,"PDS5A"
"EMG1",0.675925001189166,0.474486028141464,0.09,0.043,1,"EMG1"
"GRIPAP1",0.675960845589502,-0.0126891453225162,0.153,0.174,1,"GRIPAP1"
"POLD4",0.676203654919488,-0.262201594620011,0.46,0.478,1,"POLD4"
"PANK2",0.676473125261651,-0.257578422690567,0.212,0.217,1,"PANK2"
"ZNRF2",0.677186790367253,-0.0875050247708766,0.249,0.217,1,"ZNRF2"
"WDR45B",0.677218247766417,0.653915626987522,0.138,0.087,1,"WDR45B"
"POLH",0.677287800798541,0.526181514697813,0.09,0.043,1,"POLH"
"TXNDC9",0.677347551001672,0.154346468486401,0.185,0.174,1,"TXNDC9"
"KPNA3",0.677665703791972,-0.49435552972641,0.18,0.261,1,"KPNA3"
"ZKSCAN5",0.677747392786251,-0.976001775037971,0.042,0.087,1,"ZKSCAN5"
"BPGM",0.677861318974916,0.484272060704107,0.09,0.043,1,"BPGM"
"MX2",0.677975759666856,-0.891618495592635,0.116,0.174,1,"MX2"
"C11orf68",0.677981052688972,-0.183344274400323,0.164,0.174,1,"C11orf68"
"HDAC10",0.678125333375903,0.628043698779782,0.143,0.087,1,"HDAC10"
"IFI44L",0.678133301253003,-0.129292188718266,0.111,0.13,1,"IFI44L"
"TM7SF3",0.678143621263086,0.559612801758599,0.143,0.087,1,"TM7SF3"
"PRCC",0.678226134850528,0.622893784472924,0.132,0.087,1,"PRCC"
"FBXO33",0.678306196323155,-0.512751265547051,0.122,0.174,1,"FBXO33"
"AEBP2",0.678355459147437,-0.300479014492988,0.206,0.261,1,"AEBP2"
"AGO4",0.678412898292438,0.237646356468476,0.148,0.13,1,"AGO4"
"C18orf21",0.678566212343937,0.723354030259809,0.09,0.043,1,"C18orf21"
"NOTCH2NLC",0.678662270973538,-0.74989878177516,0.111,0.174,1,"NOTCH2NLC"
"TMED2",0.678698921715461,-0.589082286690043,0.249,0.348,1,"TMED2"
"AKR7A2",0.678854976533944,0.442695105126165,0.18,0.13,1,"AKR7A2"
"AC020915.2",0.678979438584842,-1.10528338542501,0.042,0.087,1,"AC020915.2"
"POLR2J3",0.679154438299581,0.250123642786532,0.169,0.174,1,"POLR2J3"
"SLC2A4RG",0.679170635812738,-0.216237100313944,0.265,0.348,1,"SLC2A4RG"
"PMF1",0.679328035606797,0.652975509119671,0.132,0.087,1,"PMF1"
"TMEM127",0.679677062856978,0.515812329227706,0.138,0.087,1,"TMEM127"
"SMIM12",0.679727769598564,-0.144085969278028,0.19,0.217,1,"SMIM12"
"JUND",0.679761970274035,-0.166168725825277,0.741,0.826,1,"JUND"
"CNOT4",0.679809984010024,0.023847001427891,0.275,0.217,1,"CNOT4"
"NLK",0.680059752434905,-1.21069503267079,0.042,0.087,1,"NLK"
"ATL3",0.680098560711318,-0.257423711473135,0.138,0.174,1,"ATL3"
"ANKS1A",0.680239701219546,0.713000885850907,0.069,0.043,1,"ANKS1A"
"PSMB1",0.680423225267379,-0.147659515803092,0.508,0.609,1,"PSMB1"
"ALKBH6",0.680459789572908,1.06066790718458,0.153,0.087,1,"ALKBH6"
"C16orf91",0.680503677176223,1.0519323440669,0.09,0.043,1,"C16orf91"
"MT2A",0.680511495376732,0.367771390650499,0.444,0.391,1,"MT2A"
"TRPC4AP",0.680587294345897,-0.48109575884317,0.28,0.391,1,"TRPC4AP"
"NEPRO",0.680831410396963,0.598800401735086,0.09,0.043,1,"NEPRO"
"BLTP1",0.680845044850706,0.608936696480846,0.085,0.043,1,"BLTP1"
"MBIP",0.681416234361292,0.554323843056948,0.09,0.043,1,"MBIP"
"RBMS1",0.681424775153472,-0.319712580370418,0.291,0.348,1,"RBMS1"
"CNOT1",0.681617190524475,0.400155012559201,0.243,0.174,1,"CNOT1"
"FOXK2",0.681666107549781,-0.244162730086439,0.101,0.13,1,"FOXK2"
"HPF1",0.681977786899343,0.262237725245606,0.085,0.087,1,"HPF1"
"TNFAIP8",0.682302575700851,-0.126516031763793,0.291,0.348,1,"TNFAIP8"
"SLIRP",0.682374166024944,0.796408112270568,0.196,0.13,1,"SLIRP"
"MRPS12",0.682484895723363,-0.0929508945251251,0.18,0.217,1,"MRPS12"
"MED13L",0.682798899169868,0.0514371948693361,0.217,0.174,1,"MED13L"
"ZNF780A",0.683072778845093,-0.570007460534689,0.085,0.13,1,"ZNF780A"
"ETV6",0.683334264172295,0.623758850644919,0.085,0.043,1,"ETV6"
"OXR1",0.683707056470256,0.646217218088675,0.127,0.087,1,"OXR1"
"THEM4",0.683845555065363,-0.584338227282002,0.053,0.087,1,"THEM4"
"SMARCD2",0.683846351670383,0.286710093831843,0.143,0.13,1,"SMARCD2"
"TXNL1",0.683867604899803,0.31945642670295,0.238,0.174,1,"TXNL1"
"MSMO1",0.684240807314312,-0.9823977991509,0.074,0.13,1,"MSMO1"
"RAB5C",0.684471103076906,-0.504830074973941,0.376,0.522,1,"RAB5C"
"NFATC1",0.684570213749051,0.863424585324019,0.09,0.043,1,"NFATC1"
"SRSF5",0.684624473835335,-0.189465312313115,0.735,0.826,1,"SRSF5"
"ZNF827",0.684656521693541,-0.81455612919725,0.048,0.087,1,"ZNF827"
"MANF",0.684726164896885,-0.370720942002918,0.185,0.261,1,"MANF"
"TTC37",0.684732060264785,-0.331004348082432,0.079,0.13,1,"TTC37"
"EML4",0.684793806199226,0.232896913452571,0.455,0.435,1,"EML4"
"DMAC2L",0.684903496195717,-0.704466511821483,0.053,0.087,1,"DMAC2L"
"SMYD3",0.684984160887018,0.568208638119417,0.159,0.13,1,"SMYD3"
"UCHL3",0.685003873529116,-1.01474384925722,0.058,0.087,1,"UCHL3"
"HIST1H2AC",0.685216282203784,0.605140530568952,0.106,0.087,1,"HIST1H2AC"
"RPL17",0.685453972423854,-0.0754490662126739,0.963,0.957,1,"RPL17"
"MPHOSPH9",0.68546674161689,0.321422652854639,0.153,0.13,1,"MPHOSPH9"
"HOOK3",0.685507387917466,0.801518653888219,0.196,0.13,1,"HOOK3"
"ZNF414",0.685704658846314,-0.436478135629142,0.127,0.174,1,"ZNF414"
"CHAMP1",0.685786215783578,0.601263110097054,0.09,0.043,1,"CHAMP1"
"PEA15",0.685957287422759,0.430707056206722,0.09,0.043,1,"PEA15"
"SH3KBP1",0.68598477489935,-0.230871638028478,0.497,0.478,1,"SH3KBP1"
"CHMP1A",0.68611966233252,0.625320149416638,0.19,0.13,1,"CHMP1A"
"TENT5C",0.686396856062168,0.146641885289617,0.291,0.304,1,"TENT5C"
"SRSF6",0.686571583500383,0.346406689666132,0.164,0.13,1,"SRSF6"
"MDN1",0.686750022269325,-0.585002768257575,0.042,0.087,1,"MDN1"
"CALM2",0.686913830504224,-0.221861300866722,0.746,0.783,1,"CALM2"
"KTN1",0.687004396458282,-0.0613210518935452,0.407,0.391,1,"KTN1"
"ST8SIA6",0.687208113153991,0.238765495773527,0.127,0.087,1,"ST8SIA6"
"FAM120A",0.68742112413893,0.627503600316077,0.132,0.087,1,"FAM120A"
"VRK1",0.687534110984973,-0.717478410674351,0.132,0.174,1,"VRK1"
"TMEM131L",0.687618232732525,0.321871605089421,0.175,0.13,1,"TMEM131L"
"POLE4",0.687732519143863,0.353379041477048,0.175,0.13,1,"POLE4"
"PPP3CA",0.687996389037019,-0.457081586680787,0.243,0.348,1,"PPP3CA"
"MRPL54",0.688200579597659,0.370152346440931,0.296,0.261,1,"MRPL54"
"C4orf3",0.688231251606954,-0.0871229462019272,0.476,0.565,1,"C4orf3"
"GLRX2",0.68826953564464,-1.31528858999809,0.042,0.087,1,"GLRX2"
"HGS",0.688520958698426,0.409546086965279,0.159,0.13,1,"HGS"
"HDAC8",0.688528826516818,0.335190802916296,0.138,0.13,1,"HDAC8"
"ZCCHC8",0.688569531913902,0.66406513555678,0.132,0.087,1,"ZCCHC8"
"RTN3",0.688581175875758,0.230087987955244,0.153,0.174,1,"RTN3"
"FYTTD1",0.688682799208425,-0.560701189010826,0.233,0.304,1,"FYTTD1"
"ENC1",0.68878944843504,0.269893570448143,0.127,0.13,1,"ENC1"
"ZNF518A",0.688891975885387,0.676981306426578,0.09,0.043,1,"ZNF518A"
"USP10",0.689206445651111,0.151573544216443,0.169,0.174,1,"USP10"
"SLC39A13",0.689229063269615,0.872106435442044,0.095,0.043,1,"SLC39A13"
"RABL6",0.689256575551518,-0.281448773713249,0.243,0.304,1,"RABL6"
"FCHO1",0.689272353916203,-0.865496264774451,0.074,0.13,1,"FCHO1"
"VAV3",0.689277019356126,0.595038501499081,0.143,0.087,1,"VAV3"
"MCM5",0.689283678430653,-0.578438480402182,0.169,0.217,1,"MCM5"
"POMGNT1",0.689377894872556,-0.801874322435236,0.048,0.087,1,"POMGNT1"
"SRSF11",0.689583938347901,-0.320320072532764,0.556,0.652,1,"SRSF11"
"MFSD14B",0.689601095407395,0.101887377267253,0.122,0.13,1,"MFSD14B"
"TMCO4",0.689738229402918,0.74732545956945,0.079,0.043,1,"TMCO4"
"EEF1E1",0.689753564014027,-0.98215292291755,0.074,0.13,1,"EEF1E1"
"NPIPB5",0.689923339202409,-0.866443445036412,0.042,0.087,1,"NPIPB5"
"COX20",0.690117551642632,0.37025143743704,0.159,0.13,1,"COX20"
"ERCC4",0.690158069927796,0.709769953999073,0.095,0.043,1,"ERCC4"
"ZNF33B",0.690272026818281,-0.888305095450297,0.074,0.13,1,"ZNF33B"
"BICDL1",0.690300689646996,0.121728184822008,0.079,0.087,1,"BICDL1"
"FEZ2",0.690320764672124,1.05232491277982,0.09,0.043,1,"FEZ2"
"CEP63",0.690513391972034,-0.882329636277633,0.058,0.087,1,"CEP63"
"ELOVL1",0.690563416787323,0.52571633077735,0.169,0.13,1,"ELOVL1"
"FBXL14",0.690652488063011,0.572097272895425,0.09,0.043,1,"FBXL14"
"MFNG",0.690713522044957,-0.479524302990775,0.153,0.217,1,"MFNG"
"CAT",0.690819759550517,-0.203442104076957,0.153,0.217,1,"CAT"
"LPP",0.690994441605685,0.385716810060985,0.111,0.087,1,"LPP"
"WDR6",0.691358555464751,1.16709607010553,0.09,0.043,1,"WDR6"
"CCDC191",0.691428581916835,-0.780393941659085,0.048,0.087,1,"CCDC191"
"RGS19",0.691600103202847,0.475671537367907,0.238,0.174,1,"RGS19"
"FBXO32",0.691652170228223,0.585221677269715,0.138,0.087,1,"FBXO32"
"ING2",0.691750592584167,1.29365300030202,0.085,0.043,1,"ING2"
"ATP5PD",0.691865713446044,-0.0749357810809952,0.365,0.435,1,"ATP5PD"
"CCDC12",0.692027261508542,-0.231828122544591,0.323,0.348,1,"CCDC12"
"BDH2",0.69211279048473,-0.442217493390021,0.085,0.13,1,"BDH2"
"PPP2R5A",0.692288633480634,0.16969760796449,0.317,0.304,1,"PPP2R5A"
"DDRGK1",0.69309670185961,0.336382818138266,0.233,0.217,1,"DDRGK1"
"SSNA1",0.693197438323663,-0.232859773180234,0.328,0.348,1,"SSNA1"
"DCAF13",0.693215326480051,0.382638989847005,0.153,0.13,1,"DCAF13"
"TIMM17B",0.693406981325531,0.37588581980458,0.222,0.174,1,"TIMM17B"
"WRAP73",0.693431487572576,0.819503251140278,0.148,0.087,1,"WRAP73"
"SPRTN",0.693437203366697,1.10777329161613,0.085,0.043,1,"SPRTN"
"STK40",0.693500144170363,0.446545599316454,0.132,0.087,1,"STK40"
"RIC8A",0.693518448112745,0.111111947527765,0.175,0.174,1,"RIC8A"
"SLC27A2",0.69353918778518,-1.38937335365881,0.042,0.087,1,"SLC27A2"
"CCDC102A",0.693612457979834,1.04144527602177,0.085,0.043,1,"CCDC102A"
"TPT1-AS1",0.693849238705779,0.864880115860161,0.079,0.043,1,"TPT1-AS1"
"SELENOT",0.693968583669759,0.212974553646644,0.46,0.391,1,"SELENOT"
"TMEM59",0.693971719905792,-0.272702877874182,0.492,0.609,1,"TMEM59"
"VPS33A",0.694145778125826,0.605134072797102,0.18,0.13,1,"VPS33A"
"STARD3",0.694212994372392,-0.0244141336488558,0.153,0.174,1,"STARD3"
"GPATCH2L",0.694247661232509,0.14606334218438,0.101,0.087,1,"GPATCH2L"
"RXRA",0.694606008872264,-1.15499671526269,0.042,0.087,1,"RXRA"
"C19orf12",0.694660113447174,0.568972266483553,0.148,0.087,1,"C19orf12"
"FAM111A",0.694712400670353,0.602340801376347,0.212,0.174,1,"FAM111A"
"SEC23B",0.694777055049127,-0.66492273150623,0.138,0.217,1,"SEC23B"
"ANKRD54",0.695384584678028,0.814121261234168,0.09,0.043,1,"ANKRD54"
"ABL1",0.695481981655012,0.888187684568007,0.079,0.043,1,"ABL1"
"BROX",0.695749901423999,-0.560302759450517,0.19,0.261,1,"BROX"
"HACD2",0.695805655927224,1.13572749066315,0.085,0.043,1,"HACD2"
"S1PR5",0.695928560175745,0.329307666452209,0.524,0.435,1,"S1PR5"
"RAB9A",0.696363830976858,-0.32022590473693,0.254,0.348,1,"RAB9A"
"THOC3",0.696593695622898,0.510783040146877,0.138,0.087,1,"THOC3"
"ITPR3",0.696595116292852,0.636098472805624,0.085,0.043,1,"ITPR3"
"INVS",0.696609717404918,-0.0341627336250767,0.116,0.13,1,"INVS"
"RPS2",0.696627213531796,-0.202137920709073,0.889,0.87,1,"RPS2"
"PGLS",0.696682121764152,0.607776178576648,0.233,0.174,1,"PGLS"
"DOCK5",0.696685386435279,0.796034777346241,0.085,0.043,1,"DOCK5"
"ARMC6",0.696718984838541,-1.21717354061289,0.042,0.087,1,"ARMC6"
"DNASE2",0.696739683224006,0.566537770170912,0.09,0.043,1,"DNASE2"
"TMEM39A",0.696911310031376,1.01182379137408,0.095,0.043,1,"TMEM39A"
"CIZ1",0.697115394785135,0.207162424758121,0.164,0.174,1,"CIZ1"
"CKLF",0.697116282923602,-0.409583656095943,0.217,0.304,1,"CKLF"
"RNASEH1",0.697123561238925,0.524838247118352,0.085,0.043,1,"RNASEH1"
"IL21R",0.697135020727524,0.0149560351052848,0.169,0.13,1,"IL21R"
"RPA3",0.697364659054452,0.0217663908861001,0.164,0.13,1,"RPA3"
"PREX1",0.697512210486473,0.385666820777016,0.46,0.391,1,"PREX1"
"CEP95",0.697741855680465,-0.472348025172113,0.148,0.174,1,"CEP95"
"MIR142HG",0.697785066244618,0.291005245354466,0.085,0.087,1,"MIR142HG"
"TTI1",0.697849816259505,0.968580476299592,0.079,0.043,1,"TTI1"
"MMGT1",0.697923628613092,0.730553693140817,0.085,0.043,1,"MMGT1"
"TDP2",0.697929152910359,0.275641080295239,0.138,0.13,1,"TDP2"
"RYBP",0.697998164829292,-1.29650080159577,0.042,0.087,1,"RYBP"
"WDR83",0.698178357410899,-0.82729468573453,0.042,0.087,1,"WDR83"
"PKN2",0.698220140212286,-0.027773323844261,0.238,0.261,1,"PKN2"
"TRAPPC4",0.69880099930955,-0.338431563970482,0.159,0.217,1,"TRAPPC4"
"MICU2",0.699034163027971,-0.485653019454166,0.217,0.304,1,"MICU2"
"LIPE-AS1",0.699255872459615,0.741596082227604,0.079,0.043,1,"LIPE-AS1"
"AGO2",0.699336706523923,-0.655735193081011,0.175,0.261,1,"AGO2"
"RNMT",0.699430328698368,-0.574825714372496,0.217,0.304,1,"RNMT"
"MBTPS1",0.699498059522113,-0.308637443478004,0.148,0.13,1,"MBTPS1"
"STUB1",0.699540713858344,0.49109622957661,0.381,0.304,1,"STUB1"
"EMSY",0.699658845982353,0.501663266260411,0.132,0.087,1,"EMSY"
"SNTA1",0.699835514162576,-1.56839206889825,0.042,0.087,1,"SNTA1"
"RPLP2",0.700053600792939,0.180367940944469,0.979,0.957,1,"RPLP2"
"RTN4",0.700056531441119,0.172887004378212,0.169,0.174,1,"RTN4"
"UBALD2",0.700074209115655,-0.206448886469606,0.307,0.391,1,"UBALD2"
"AC025164.1",0.700204767228356,1.06990489374492,0.074,0.043,1,"AC025164.1"
"PNMA1",0.700265317073245,-0.656480615992346,0.048,0.087,1,"PNMA1"
"ZNF141",0.700655188784836,-0.677289215983849,0.074,0.13,1,"ZNF141"
"SMIM26",0.700814465414173,-0.149297555875537,0.317,0.391,1,"SMIM26"
"GALK1",0.700965745498762,0.745326786235425,0.095,0.043,1,"GALK1"
"CBX4",0.701160160135171,0.296369100248735,0.201,0.174,1,"CBX4"
"RNF111",0.701197391713539,0.549756757071034,0.148,0.13,1,"RNF111"
"MAP1LC3B",0.701264878815636,-0.0543035001801346,0.561,0.609,1,"MAP1LC3B"
"TM9SF2",0.701290756705116,-0.246015215394534,0.302,0.304,1,"TM9SF2"
"CDK11A",0.701347869170342,0.312378493620396,0.19,0.13,1,"CDK11A"
"TPM3",0.701774443096413,0.255468978565865,0.735,0.696,1,"TPM3"
"NPAT",0.701783601514268,0.347250952557911,0.169,0.13,1,"NPAT"
"CEP104",0.701812017960647,0.51787271847157,0.09,0.043,1,"CEP104"
"SLC6A6",0.701887065283242,0.287867591101947,0.217,0.174,1,"SLC6A6"
"SLC39A6",0.701962143555704,-0.391938600466408,0.127,0.174,1,"SLC39A6"
"HSCB",0.702056470482417,-1.24529934990006,0.042,0.087,1,"HSCB"
"IQGAP1",0.70209768247324,-0.138074697974916,0.545,0.652,1,"IQGAP1"
"RFNG",0.702483125949325,0.961689481544657,0.095,0.043,1,"RFNG"
"LSM5",0.702609971760963,0.508711890672113,0.138,0.087,1,"LSM5"
"PPIP5K2",0.702955514630022,-0.279565679447271,0.138,0.174,1,"PPIP5K2"
"HDHD2",0.703097638740575,-0.913216964063908,0.074,0.13,1,"HDHD2"
"CRBN",0.703106844953105,-0.367108588477195,0.249,0.304,1,"CRBN"
"KLHL9",0.703260956694942,0.673175138418133,0.085,0.043,1,"KLHL9"
"ZNF600",0.703391583830692,-0.204646803841117,0.069,0.087,1,"ZNF600"
"RING1",0.703475281099549,0.226274812009166,0.132,0.13,1,"RING1"
"INO80E",0.703499680079773,0.298124123107538,0.254,0.217,1,"INO80E"
"HAGH",0.70351393518315,0.0122848653749856,0.19,0.174,1,"HAGH"
"PEX16",0.703598934112209,-0.0752991963670624,0.222,0.261,1,"PEX16"
"SLC38A9",0.703624692894436,-0.907444945877718,0.085,0.13,1,"SLC38A9"
"IDE",0.703661083832315,-0.709757981019987,0.048,0.087,1,"IDE"
"VAMP4",0.703731690913602,-0.53978237102788,0.153,0.217,1,"VAMP4"
"NIP7",0.703820343085345,-0.403978026369985,0.127,0.174,1,"NIP7"
"CCL3L3",0.703833122826364,0.404053161051866,0.063,0.043,1,"CCL3L3"
"MYL6B",0.703865326013299,-1.10198902927718,0.042,0.087,1,"MYL6B"
"RGL2",0.704195994623824,-1.06106003096658,0.048,0.087,1,"RGL2"
"EIF1AY",0.70437114146631,-0.45311025950646,0.058,0.087,1,"EIF1AY"
"TMEM204",0.704410797804904,0.744374403330486,0.085,0.043,1,"TMEM204"
"AP1G1",0.704562872444817,0.24270803680755,0.111,0.087,1,"AP1G1"
"RRAGB",0.704636430732741,-0.859224873524842,0.042,0.087,1,"RRAGB"
"RPL18A",0.704674641994199,-0.121140483676164,0.995,1,1,"RPL18A"
"KCNA3",0.704725658282724,0.161273490196365,0.138,0.174,1,"KCNA3"
"AIP",0.704730427382143,0.17903634806893,0.402,0.391,1,"AIP"
"H3-3B",0.7047403589754,-0.538868187795623,0.259,0.304,1,"H3-3B"
"TAF11",0.704742225732998,0.82455360796485,0.18,0.13,1,"TAF11"
"CDKAL1",0.704820457094206,0.255696400216871,0.132,0.13,1,"CDKAL1"
"ATF1",0.7049045628703,-0.0501213197728011,0.18,0.174,1,"ATF1"
"ILVBL",0.70544328329425,-0.927780285155651,0.042,0.087,1,"ILVBL"
"TMIGD2",0.705500661572242,-0.517689935355293,0.053,0.087,1,"TMIGD2"
"LIN52",0.705504026328622,-1.03918672700207,0.074,0.13,1,"LIN52"
"PLD3",0.705718603802863,0.347738963996084,0.164,0.13,1,"PLD3"
"RPL27",0.705947135686308,-0.0754352500512931,0.894,0.87,1,"RPL27"
"ZFAND3",0.706845417869114,-0.298532652011911,0.339,0.348,1,"ZFAND3"
"UNC45A",0.706905682808215,-0.525376849815823,0.122,0.174,1,"UNC45A"
"NAPA",0.706943795978884,-0.352848414697449,0.376,0.478,1,"NAPA"
"LMNB1",0.706973633078553,0.198999026407122,0.127,0.13,1,"LMNB1"
"FLI1",0.707370187408225,0.371628837310291,0.243,0.217,1,"FLI1"
"SS18L2",0.707392689796275,-0.327273769044441,0.243,0.304,1,"SS18L2"
